,2021-12-30,Gannett Peak退出爱美客持股5%以上股东名单,GPLP犀牛财经
752,2021-07-08,2023年国内医美市场规模破3000亿元！消费升级下的医美行业如何演变？,新康界
753,2021-07-08,爱美客放弃收购韩国HuonsBioPharma部分股权 并购重组异常,挖贝网
754,2021-07-08,创业板50成份股调整，新增了哪些大明星？,新浪
755,2021-07-08,爱美客(300896.SZ)：2021年第二次临时股东大会取消收购韩国HuonsBioPharma部分股权议案,格隆汇
756,2021-07-08,爱美客：取消收购韩国肉毒素公司股权相关议案,--
757,2021-07-08,爱美客(300896.SZ)取消审议关于增资收购韩国Huons BioPharma部分股权的议案,智通财经
758,2021-07-08,备战出海 爱美客二次上市,亿邦动力
759,2021-07-08,【行情】医美板块继续走低，华熙生物跌超5%，苏宁环球、爱美客、哈三联、鲁商发展等跌超3%,金十数据
760,2021-07-08,新消费企业齐聚港股 细分赛道抢占IPO高地,南都报
761,2021-07-08,彻底火了！20多家上市公司扎堆跨界医美，连券商分析师也跟着“转行”，看上去很“美”的这次转型却……,中证报
762,2021-07-08,彻底火了！20多家上市公司扎堆跨界医美 连券商分析师也跟着“转行”,中证网
763,2021-07-08,扎堆进入医美机构赛道，上市公司跨界转型潮涌,Wind
764,2021-07-08,扎堆进入医美机构赛道上市公司跨界转型潮涌,中证报
765,2021-07-07,抢占港股IPO高地，下半年还有这些新消费“第一股”要来,南都报
766,2021-07-07,毛利率堪比茅台、行业壁垒坚固，肉毒素能否续写玻尿酸的医美造富神话「颜值经济」,华夏时报
767,2021-07-07,浙商医美 || 华东医药：销售基因赋能，医美业务蓄势待发,纺服新消费马莉团队
768,2021-07-07,9亿切入肉毒素市场！爱美客大手笔收购，玻尿酸故事讲不动了？,凤凰网
769,2021-07-07,医械板块暴力反弹，医疗器械ETF（159883）半日大涨3.27%,资本邦
770,2021-07-07,草根VS高学历 80后女富人谁最牛？这33个女人赚了10000亿,新财富
771,2021-07-06,医药股集体暴跌原因找到了！,Wind
772,2021-07-06,德邦证券维持爱美客买入评级，爱美客点评：增资收购韩国医美资产，加速肉毒黄金赛道布局,每日经济新闻
773,2021-07-06,医疗美容成为第四大消费热点“颜值经济”大有燎原之势,和讯
774,2021-07-06,上半年投资的三点体会,红周刊
775,2021-07-06,滴滴股价跌30%，蒸发1400亿！医药股集体崩跌，真相找到了,Wind
776,2021-07-06,千亿医美龙头爱美客大跌6%，市场风格变了？ 连续下跌,搜狐
777,2021-07-06,A股收盘综述：上证指数探底回弹小幅录跌，CRO指数再挫7%,Wind
778,2021-07-06,谁在利用90后的初老焦虑？,36氪
779,2021-07-06,医美股测评①｜爱美客：玻尿酸独撑超千亿市值，下一个拳头产品在哪？,21世纪经济报道
780,2021-07-06,医药医疗集体回调，医疗器械ETF（159883）跌超4％溢价飙至1.38％！ 交易价格异常,资本邦
781,2021-07-06,医药股集体崩了！这指数跌近9%，5000亿白马闪崩近14%,Wind
782,2021-07-06,医美概念早盘重挫主力出逃超26亿元,第一财经
783,2021-07-06,医美概念持续走弱 华熙生物、爱美客跌超8%,e公司
784,2021-07-06,医美指数跌超6%，爱美客、爱尔眼科下挫逾9%,Wind
785,2021-07-05,商业贸易行业周报：中报季到来 多家医美与化妆品企业业绩表现较好,华福证券有限责任公司
786,2021-07-05,化妆品行业行业周报：从618数据看化妆品行业新趋势,国金证券股份有限公司
787,2021-07-05,最新中国市值500强：锂电巨头3年跻身万亿俱乐部！这个行业要火？猛增18家500强,21世纪经济报道
788,2021-07-05,纺织服装行业：低基数下多数龙头公司中报业绩值得期待,新浪
789,2021-07-05,实地探访爱美客平谷工厂 玻尿酸年发货量达192万支,全景网
790,2021-07-05,商业贸易行业周报：重点公司中报前瞻 关注超市同店改善趋势,新浪
791,2021-07-05,社会服务行业周报：优选景气度高的细分赛道 持续看好医美、美妆行业的高成长,新浪
792,2021-07-05,【行情】医美概念股回暖，华熙生物大涨超12%股价涨历史新高，总市值超1500亿，昊海生科、贝泰妮、潮宏基、爱美客等集体涨超5%,金十数据
793,2021-07-05,爱美客下的一盘大旗，会被“将军”吗？,36氪
794,2021-07-05,玻尿酸撑起爱美客千亿市值，押注肉毒素能解其增长焦虑？,猎云网
795,2021-07-05,医药行业每周医览药闻：关注结构性机会 把握高确定性,新浪
796,2021-07-05,玻尿酸的故事太单薄 爱美客8亿“注射”肉毒素,斑马消费
797,2021-07-05,最新中国公司市值500强：13家破万亿！宁德时代、招行挺进前十，还有哪些入围？（名单）,21世纪经济报道
798,2021-07-05,【读财报】爱美客：拟赴港二次上市 增资收购肉毒素公司股权引问询 问询,面包财经
799,2021-07-04,CXO股价调整后是否再次上车机会？持续重点推荐药明康德、凯莱英等,国广有话说
800,2021-07-04,【开源零售|周视角】多家美妆公司发布业绩预告，中报季序幕拉开,泽鹏商业观察
801,2021-07-03,国君策略：资金热度回落，主题轮动战线收缩,格隆汇
802,2021-07-02,护肤品助推华熙生物中期营收预增超95% 玻尿酸巨头多元化拓新成趋势,每日经济新闻
803,2021-07-02,爱美客“童颜针”获批上市 报告称近一半消费者曾注射非合规肉毒素产品,新浪
804,2021-07-02,和讯SGI公司|爱美客熬不过“岁月杀猪刀 ”？ 将痛失“医疗茅台”的王座？,和讯
805,2021-07-02,[路演]爱美客：坚持合法合规 杜绝虚假宣传过度宣传,全景网
806,2021-07-02,[路演]爱美客：中国医美市场渗透率较低 未来有较大发展空间,全景网
807,2021-07-02,【万联消费| 半年度策略】求美不止：拆解产业链上中游竞争要素,万联证券研究所
808,2021-07-02,风口医美·监管同行|玻尿酸三巨头大混战，谁是医美赛道下一个茅台？,财华社
809,2021-07-02,综上考虑，两者比较，华熙生物更有可能是时间的朋友。,财华社
810,2021-07-02,医美行业2021年中期投资策略报告：求美不止 拆解产业链上中游竞争要素,新浪
811,2021-07-02,商贸零售2021年7月投资策略：优质赛道亮点纷呈 紧抓龙头优选成长,新浪
812,2021-07-02,玻尿酸、肉毒素，女人们把这个公司买上市了，市值1700亿,36氪
813,2021-07-02,【行情】医美板块开盘下跌，华熙生物跌超5%，金发拉比跌超4%，贝泰妮、华东医药跌超3%，爱美客、昊海生科、朗姿股份等纷纷下挫,金十数据
814,2021-07-01,纺服及时尚消费2021年度下半年投资策略：行业复苏+国潮深化 本土品牌崛起正当时,新浪
815,2021-07-01,财信证券维持爱美客推荐评级：童颜针获批，进军再生类医美市场，合理价760—782元,每日经济新闻
816,2021-07-01,太意外，这两大行业最受机构青睐！,中国基金报
817,2021-07-01,这两大行业最受机构青睐 14股看涨空间均超20%,新浪
818,2021-07-01,7月2日走进爱美客 揭秘千亿市值的“医美茅台”如何造美？|全景云调研,全景网
819,2021-07-01,创业板权重快马加鞭，迈瑞医疗等5只大权重齐创新高,Wind
820,2021-07-01,【牛人重仓】爱美客:前复权价创历史新高，今日资金流入25621.35万元，北向资金持股83.28万股，融资余额120036.27万元；前3个交易日，北向资金增持2.8万股，融资额增加1436.82万元，主力资金净流入-34554.17万元,每日经济新闻
821,2021-07-01,高临咨询：上半年皮肤管理、注射医美等轻医美项目受捧，90后、00后成消费主力军,21世纪经济报道
822,2021-07-01,A股午盘综述：两市股指小幅下跌，中药板块掀涨停潮,Wind
823,2021-07-01,颜值经济汹涌，爱美客、华熙生物、昊海生科集体走高，颜值担当医疗器械ETF大涨1.79%创上市新高！,资本邦
824,2021-07-01,财信证券：爱美客（300896.SZ）拟收购Huons Bio，全球化进程加速，维持“推荐”评级,智通财经
825,2021-07-01,医美逆市暴走！爱美客、昊海生科、华熙生物股价齐创新高，银河证券：医美时代乘势而至,资本邦
826,2021-07-01,医美概念大幅走高，昊海生科大涨16%，爱美客华熙生物再创新高,证券时报网
827,2021-07-01,财信证券给予爱美客推荐评级，拟收购HuonsBio，全球化进程加速,每日经济新闻
828,2021-07-01,随着资本市场持续开放，海外上市公司纷纷回归A股上市，A股公司也积极筹谋到境外二次上市。,上证报
829,2021-07-01,安信研究|晨会在线20210701,安信证券研究
830,2021-07-01,A股公司积极赴港上市，双平台助力开拓境外市场,Wind
831,2021-06-30,浙商早知道 | 7月1日,浙商证券研究所
832,2021-06-30,和讯SGI新医疗TOP10！心脉医疗跃升第二，海泰新光、爱美客、新产业无缘榜单,和讯
833,2021-06-30,肉毒风起，医美云涌,阿尔法工场
834,2021-06-30,25股获券商买入评级，恒力石化目标涨幅达66.60%,Wind
835,2021-06-30,宁德时代登顶深市一哥，7月A股逻辑生变？,Wind
836,2021-06-29,纺织服装行业周报：运动服饰终端需求旺盛 医美板块景气上行,新浪
837,2021-06-29,国内第二款“童颜针”将上市，玻尿酸龙头为何盯上再生填充市场？,每日经济新闻
838,2021-06-29,信达证券维持爱美客买入评级：童颜针新品获批，提升产品矩阵丰富度,每日经济新闻
839,2021-06-29,“女人的茅台”爱美客童颜针产品获批 仍需面对水货充斥的市场,每日经济新闻
840,2021-06-29,今年第61个涨停板！ “涨停王”地天板又惊呆股民,Wind
841,2021-06-29,今年第61个涨停板！ A股“涨停王”地天板又惊呆股民：炒股还是炒幻想？,中证报
842,2021-06-29,社服行业2021年中期策略报告：消费重启 静待复苏,新浪
843,2021-06-29,浙商证券维持爱美客增持评级，爱美客童颜针获批点评报告：“童颜针”获批，胶原蛋白刺激市场再添黑马,每日经济新闻
844,2021-06-29,【重磅调仓提示】三千亿医美巨头尽收囊中，医疗ETF（512170）“颜值”飙升,资本邦
845,2021-06-29,“剁手党”昊海生科买不出春天,格隆汇
846,2021-06-29,付一夫：“女人的茅台”是怎样炼成的？,第一财经
847,2021-06-29,医美板块再爆发，爱美客、昊海生科股价齐创新高，医疗板块盘中拉升翻红,资本邦
848,2021-06-29,浙商证券：爱美客（300896.SZ）“童颜针”获批，胶原蛋白刺激市场再添黑马，维持“增持”评级,智通财经
849,2021-06-29,【行情】医美板块反弹，苏宁环球拉升封板，爱美客、金发拉比、奥园美谷、鲁商发展等跟涨,金十数据
850,2021-06-29,38股获券商买入评级，深南电路目标涨幅达82.32%,Wind
851,2021-06-29,超千家机构调研这家公司，多只机构调研股涨幅翻倍,Wind
852,2021-06-29,爱美客神话：毛利92% 股价9月翻4倍 “女人茅台”还能飞多久？,搜狐
853,2021-06-29,机构扎堆调研造就另类牛股,Wind
854,2021-06-28,医美行业周报：脱发治疗如日方升 植发手术显示潜力,新浪
855,2021-06-28,爱美客(300896)重大事项点评：布局全球肉毒稀缺资产童颜针获批上市,格隆汇
856,2021-06-28,爱美客(300896)：“童颜针”正式获批爱美客增长再添新动力,格隆汇
857,2021-06-28,44股获买入评级 最新:万华化学,中财网
858,2021-06-28,坐拥1600亿市值！买买后！玻尿酸女王欲再上市,器械之家
859,2021-06-28,怡达股份：公司可用于医美行业的产品极少,Wind
860,2021-06-28,艾德一站通：港股打新盛宴！9个月涨10倍的医美龙头要来港股了,新浪
861,2021-06-28,商业贸易行业周报：从天猫618会员榜单看国货化妆品品牌私域流量运营能力,华福证券有限责任公司
862,2021-06-28,社服零售行业周报：中免向港交所递交招股书 爱美客收购HUONS BIO25%股份,新浪
863,2021-06-28,国信证券维持爱美客买入评级，重大事件快评：童颜针获批助力丰富产品管线，分享再生材料市场发展机遇,每日经济新闻
864,2021-06-28,商贸零售行业动态分析：社服零售中报业绩前瞻：重点把握医美美妆龙头业绩高增行情,新浪
865,2021-06-28,国信证券：爱美客（300896.SZ）童颜针获批助力丰富产品管线，维持“买入”评级,智通财经
866,2021-06-28,医美板块盘中依旧强势，爱美客后复权股价再创新高,Wind
867,2021-06-28,【华创商社】爱美客（300896）重大事项点评：童颜针如期获批 产品线持续拓展,华创悦享现代生活
868,2021-06-28,东莞证券：爱美客（300896.SZ）国内唯二童颜针，公司竞争力再升，维持“推荐”评级,智通财经
869,2021-06-28,东莞证券维持爱美客推荐评级，事件点评：国内唯二童颜针，公司竞争力再升,每日经济新闻
870,2021-06-28,爱美客(300896.SZ)新产品取得产品注册证书,智通财经
871,2021-06-28,爱美客“童颜针”正式获批上市,上证报
872,2021-06-28,午间公告2021年6月28日星期一,Wind
873,2021-06-28,爱美客(300896.SZ)：含左旋乳酸-乙二醇共聚物微球的交联透明质酸钠凝胶取得产品注册证书,格隆汇
874,2021-06-28,午间公告：金河生物拟设立宠物事业部；爱美客医美领域新产品获产品注册证书,e公司
