,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
1450,2021-03-01,券业“大年”北深超四成营业部亏损，转型迫在眉睫 亏损,Wind
1451,2021-02-26,华西村陷“挤兑”疑云 “天下第一村”的名号还香吗？,新浪
1452,2021-02-26,"华泰证券现1笔大宗交易 共成交1,736.00万元",新浪
1453,2021-02-26,华泰证券今日大宗交易成交100万股，成交价17.36元溢价1.11%,Wind
1454,2021-02-26,海得控制尾盘炸板，上海游资卖出2700万元,Wind
1455,2021-02-25,华夏幸福的“危”与“机”,经济观察网
1456,2021-02-25,罕见！3位超级大佬预警美股风险！大宗商品上涨终结A股高位核心资产？地产股能火多久？,每日经济新闻
1457,2021-02-25,“集中供地”对未来会有哪些影响？机构提出6点预判,上证报
1458,2021-02-25,“集中供地”传闻引发地产股大涨，靠谱吗？,上证报
1459,2021-02-25,最全梳理！美的超百亿回购后大涨，谁是下一个？,证券时报网
1460,2021-02-25,华泰证券：香港股票印花税计划上调，建议继续加配中证500,证券时报网
1461,2021-02-24,A股”抄底”资金来了！又有多只爆款基金狂卖300亿,中国基金报
1462,2021-02-24,证券行业点评：证券行业2021年度十大展望,新浪
1463,2021-02-24,2020券业成绩单：大赚1575亿，一业务彻底爆发,券商中国
1464,2021-02-23,开源证券--非银金融行业周报：看好顺周期保险机会，跨境投资放开利好头部券商【行业研究】,金融界股吧
1465,2021-02-22,券商急招周期板块分析师！能赶上这波行情吗？,上证报
1466,2021-02-22,渤海证券--非银行金融行业周报：单向视频开户放开，投资者开户更便捷【行业研究】,金融界股吧
1467,2021-02-22,怎么回事？抱团股又崩了，茅台跌破3万亿,中国基金报
1468,2021-02-22,跌破千元！石头科技300亿解禁洪峰打趴股价 机构最高仍看至1588元 解禁,21世纪经济报道
1469,2021-02-22,海通证券携手Wind，开展研报合作,Wind
1470,2021-02-22,【非银】单向视频开户放开，投资者开户更便捷——非银金融行业周报——中性,渤海证券研究
1471,2021-02-22,华泰证券：iPhone销量增长提振果链业绩弹性,Wind
1472,2021-02-22,华泰证券：经济+政策+业绩+资金需求共振，坚定银行股投资机会,Wind
1473,2021-02-22,非银金融行业周观点：机构资金加速调仓 抱团瓦解有助板块投资情绪显着回暖,新浪
1474,2021-02-21,投资银行业与经纪业-外汇局推动券商外汇业务试点等发言的点评：跨境约束或将放松 预计头部券商受益,新浪
1475,2021-02-19,券商全力备战单向视频开户！8家火速上线，10家承诺上线时间，已试点的全面优化，客户直呼太方便,财联社
1476,2021-02-19,顺丰控股1月业务量增长近六成，“内生+外延”驱动新一轮成长,投资家
1477,2021-02-19,资本圈痛失大佬：58岁南方基金董事长张海波去世 董监高成员异常事件,21世纪经济报道
1478,2021-02-19,南方基金董事长张海波因病去世，年仅58岁 董监高成员异常事件,Wind
1479,2021-02-19,开源证券--非银金融行业周报：春节周基金新发热度不减，聚焦成长和价值龙头【行业研究】,金融界股吧
1480,2021-02-19,华泰证券：今年高端酒提价预期强烈，具备定价权的龙头仍有望延续快速成长,Wind
1481,2021-02-18,风向有变？石油、有色大涨，14倍牛股重挫20%,证券时报网
1482,2021-02-18,公募基金牛年八大猜想：多点开花，赚大钱？,Wind
1483,2021-02-18,调研重点曝光，机构牛年布局“抢先看”,Wind
1484,2021-02-18,券商春节加班 急推单向视频见证功能,证券时报
1485,2021-02-17,牛年首份选股榜单出炉！这43只股票预期上涨空间超50%,上证报
1486,2021-02-10,三大问题曝光 刚刚3600亿“券业一哥”中信证券又被罚 金融监管处罚,中国基金报
1487,2021-02-10,中信证券又被罚，三大问题被集中曝光 金融监管处罚,中国基金报
1488,2021-02-10,保险板块：居估值低位，待价值重现,欣赏金融
1489,2021-02-10,华泰证券：股市面临的宏观和流动性环境仍不差,Wind
1490,2021-02-09,华泰证券：2021年累计新增借款占上年末净资产的37.18% 大额借贷担保,Wind
1491,2021-02-09,华泰证券(601688.SH)：1月累计新增借款占上年末净资产的比例为37.18% 大额借贷担保,格隆汇
1492,2021-02-09,爱美客今日涨停，机构、游资携手共舞,Wind
1493,2021-02-09,北上资金年内净流入逾700亿！灵魂拷问又来了,Wind
1494,2021-02-08,一举解决同业竞争 国泰君安从上海证券增资获益11亿,财联社
1495,2021-02-08,华泰证券(06886)拟授出不超过4564万股A股限制性股票,智通财经
1496,2021-02-08,非银金融行业周报：深市主板与中小板合并 多层次股权市场制度建设优化,光大证券
1497,2021-02-08,今年上市公司已回购350亿，搭个“车”可否？,Wind
1498,2021-02-08,中央结算公司支持浙江稠州银行成功发行转股型资本债券,Wind
1499,2021-02-08,【非银】深交所主板中小板合并，资本市场改革持续深化——非银金融行业周报——中性,渤海证券研究
1500,2021-02-08,华泰证券：重视内资定价权更高的A股中盘、内资偏好度更高的港股稀缺性龙头,Wind
1501,2021-02-08,单边预期被打破，流动性料回归紧平衡,Wind
1502,2021-02-07,深交所主板与中小板合并事件点评：资本市场改革再添新力 推进多层次资本市场构建,光大证券
1503,2021-02-07,节前A股最大“空头”曝光：3500亿龙头惊天12连阴,每日经济新闻
1504,2021-02-05,茅台直逼3万亿！各种“茅”飙新高，千亿白马跌停,中国基金报
1505,2021-02-05,开源证券--非银金融行业周报：流动性预期变化带来短期扰动，关注行业和公司α【行业研究】,金融界股吧
1506,2021-02-05,财富证券--华泰证券：股权激励计划获批，彰显公司未来发展信心【公司研究】,金融界股吧
1507,2021-02-05,财富证券--证券行业月度报告：“业绩+改革”支撑行业未来发展前景【行业研究】,金融界股吧
1508,2021-02-05,49股获券商买入评级 美格智能目标涨幅达103.77%,Wind
1509,2021-02-05,合富医疗改冲创业板 与大客户纠纷背后尚有高额应收款 关联方问题,投资者网
1510,2021-02-04,华泰证券：A股今年大概率延续去年上行趋势，新能源具高景气低拥挤度配置优势,Wind
1511,2021-02-03,24家上市券商去年业绩预告率先出炉，17家明确将获盈利,澎湃新闻
1512,2021-02-03,华大基因20亿元定增交答卷，华泰证券、礼仁投资等机构在列,中国网
1513,2021-02-03,22公司获得增持评级-更新中,中财网
1514,2021-02-03,2月3日晚间重要行业研究汇总(附股),中金在线
1515,2021-02-03,券商基本面专题丨“机构化”浪潮中证券行业趋势研究【中泰金融·蒋峤/陆韵婷/戴志锋】,传统借贷vs新型金融
1516,2021-02-03,上市公司再现回购潮，中小市值企业很踊跃，这些公司回购最多,e公司
1517,2021-02-03,东北证券--非银金融行业周报：大盘回调到位，券商板块有望带领指数反弹【行业研究】,金融界股吧
1518,2021-02-03,渤海证券--证券行业月报：2020年度业绩高增，回调不改行业景气向上趋势【行业研究】,金融界股吧
1519,2021-02-03,中泰证券：本轮资本市场改革券商核心中介作用提升 建议关注头部优质券商,证券时报网
1520,2021-02-03,中信建投金融地产团队最新研究观点,中信建投证券研究
1521,2021-02-03,券商核心中介作用提升， “定价”能力将会出现分化,财富动力网
1522,2021-02-02,华泰证券A股限制性股票股权激励计划获批共涵盖高管、核心骨干824人,北京商报
1523,2021-02-02,江苏省国资监管机构原则同意华泰证券(06886)股权激励计划(草案),智通财经
1524,2021-02-02,资本市场深改之下，交投活跃带动业绩高增 | 证券行业业绩快报点评（2020）【华创非银】,华创非银
1525,2021-02-02,华泰证券(601688.SH)：A股限制性股票股权激励计划获批,格隆汇
1526,2021-02-02,一心堂(002727.SZ)：股东阮鸿献解除质押240.1万股,格隆汇
1527,2021-02-02,证券行业业绩快报点评(2020年)：资本市场深改之下 交投活跃带动业绩高增,新浪
1528,2021-02-02,上市券商2020年业绩前瞻：客户投资需求旺盛驱动业绩高增,新浪
1529,2021-02-02,深度*行业*非银金融行业周报：公募REITS规则出台 促进资本市场高质量发展,新浪
1530,2021-02-02,中银证券：证券行业持续享有资本市场改革与开放背景下政策面利好，龙头券商重点受益,Wind
1531,2021-02-02,投资银行业与经纪业每周一话：回调不改景气度向上趋势 估值回落后更具配置性价比,新浪
1532,2021-02-02,白银创近8年新高，芝商所将保证金紧急上调18%,Wind
1533,2021-02-01,华大基因20亿定增落地：用于扩产升级，华泰证券获配12亿,澎湃新闻
1534,2021-02-01,华大基因(300676.SZ)披露定增报告书：华泰证券获配约12亿元,格隆汇
1535,2021-02-01,非银金融行业：关注货币政策转向进程 把握非银板块行情节奏,新浪
1536,2021-02-01,华泰证券(06886)完成发行90亿元次级债券,智通财经
1537,2021-02-01,【方正非银左欣然团队】重疾险旧定义收官 保险洼地机遇,欣赏金融
1538,2021-02-01,【非银】证监会系统工作会议召开，资本市场持续深化改革——非银金融行业周报——中性,渤海证券研究
1539,2021-02-01,国联证券研究所2月金股组合,国联研究
1540,2021-02-01,券商踏上差异化发展新征途，“星辰大海”正是衍生品市场,Wind
1541,2021-01-31,1月券商债券承销金额环比下滑两成，17家券商承销规模超百亿，国泰君安等3家承销超700亿！,每日经济新闻
1542,2021-01-31,【国君非银】机构投资需求增加叠加政策红利推升衍生品——证券公司场外衍生品业务分析,欣琦看金融
1543,2021-01-31,上市券商披露减值损失已超250亿元！机构称对利润影响不大,中证报
1544,2021-01-30,21深度｜保代主要出走国君，项目却被华泰拿走！广发一年痛失39个IPO,21世纪经济报道
1545,2021-01-29,中国太保现2笔大宗交易合计成交2245.90万股,证券时报网
1546,2021-01-29,东北证券--非银金融行业周报：券商业绩预告密集期，推动非银板块上行-券商业绩预告普增，市场交投活跃度维持高位【行业研究】,金融界股吧
1547,2021-01-29,华泰证券：鲍威尔坦言“谈退出量宽可能为时尚早”， 鸽派信号明确,Wind
1548,2021-01-28,【银华基金】交易日报 2021-1-28,新浪
1549,2021-01-28,华泰证券(601688.SH)成功发行30亿元短期融资券,格隆汇
1550,2021-01-28,华泰证券推出“华泰50”私享配置服务 发力私行业务,中证网
1551,2021-01-28,发力私行业务 “华泰50”私享配置打造资产端核心竞争力,中国经济网
1552,2021-01-28,券商板块拉升走高，锦龙股份涨停，中信建投等走强,证券时报网
1553,2021-01-28,华泰证券(06886)2021年公开发行次级债券(第一期)票面利率为4.50%,智通财经
1554,2021-01-28,中信证券：从A/H折溢价看港股的估值洼地和稀缺性建议关注两大主线,证券时报
1555,2021-01-28,权益投资乘风起，银行理财为A股注“活水”,Wind
1556,2021-01-27,东方财富现2笔大宗交易总成交金额1.47亿元,证券时报网
1557,2021-01-27,A股奇观：鼠年末尾“猫”炸了！都是“黑猫”谁更妖：一只8天翻倍险收“天地板”；一只利好“慢半拍”封涨停！,每日经济新闻
1558,2021-01-27,渤海证券--非银行金融行业周报：业绩陆续发布，关注基本面支撑下券商投资价值【行业研究】,金融界股吧
1559,2021-01-27,挺进私人银行业务，华泰证券发布“华泰50”私享配置服务，打造资产端核心竞争力,财联社
1560,2021-01-27,华泰证券推智能化服务，帮投资者选股择基,21世纪经济报道
1561,2021-01-27,华泰证券涨乐财富通APP上新，智能工具提升投资效率,搜狐
1562,2021-01-27,市场行情分化，如何选股择基？涨乐财富通再推智能工具,新浪
