,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
815,2021-01-22,苹果产业链龙头暴跌！行业进入“空窗期”？ 连续下跌,中金在线
816,2021-01-22,蓝思科技董秘：公司一切生产经营正常,中证网
817,2021-01-22,19万股东懵了：股价闪崩9%、市值蒸发超百亿 蓝思科技紧急回应 连续下跌,21世纪经济报道
818,2021-01-22,苹果产业链大跌：蓝思科技骤然暴跌13% 苹果砍单是否属实？ 连续下跌,券商中国
819,2021-01-22,蓝思科技跌9%市值蒸发185亿 半月前顶格定增落袋150亿 连续下跌,中国经济网
820,2021-01-22,A股苹果概念股杀跌：欧菲光再传出售苹果产品线 蓝思科技跌逾9%,科技新闻网
821,2021-01-22,1500亿龙头骤然暴跌13%，苹果又要搞事情？,券商中国
822,2021-01-22,蓝思科技跌超9%，董秘回应：给空头的机会不多了！,环球老虎财经
823,2021-01-22,传闻引发苹果概念股集体大跌 欧菲光闪崩之后再挫近8%！ 连续下跌,21世纪经济报道
824,2021-01-22,蓝思科技股价闪崩利空来袭还是错杀跌出“黄金坑”？ 连续下跌,科创板日报
825,2021-01-22,1月22日晚间重要行业研究汇总(附股),中金在线
826,2021-01-22,股价闪崩9%，19万股东懵了，蓝思科技紧急回应：不存在应披露未披露信息 连续下跌,21世纪经济报道
827,2021-01-22,蓝思科技电话会：能够给空头的机会可能就是Q1前后,新浪
828,2021-01-22,苹果概念龙头跳水，盘中大跌13%！刚公布预增业绩，食品小白马就一字跌停，业绩超预期股来了（名单） 盈利能力下降,证券时报
829,2021-01-22,A股港股突发跳水！1800亿龙头跌13%，4000亿医药大白马爆发,中国基金报
830,2021-01-22,发生了什么？早盘A股港股突发跳水 1800亿龙头狂跌,中国基金报
831,2021-01-22,发生了什么？刚刚，A股港股突发跳水！1800亿龙头狂跌13%， 4000亿医药大白马大爆发，冲击涨停！更有巨头转债猛涨50%熔断,中国基金报
832,2021-01-22,电子行业：从CES2021看电子科技网联智能发展新趋势,新浪
833,2021-01-22,解盘：科技、金融普跌，锂矿、肺炎检测、电源设备略涨,Wind
834,2021-01-22,蓝思科技持续跳水跌10%，欧菲光跌7%创逾1年低位,Wind
835,2021-01-22,电子巨头欧菲光闪崩大跌，售厂传闻引发恐慌 连续下跌,Ofweek
836,2021-01-22,【东吴电子王平阳团队】消费电子周报：荣耀携V40“破茧重生”，定位全球标志性品牌,东吴电子研究
837,2021-01-21,昔日果链大白马一度闪崩跌停！机构北向双双抄底 背后有何隐情？,财联社
838,2021-01-21,欧菲光闪崩跌停，营业部疯狂出货，巧合还是另有它意？,券商中国
839,2021-01-21,蓝思科技(300433.SZ)：香港蓝思和群欣公司持股比例合计被动稀释8.37%,格隆汇
840,2021-01-21,晶盛机电(300316)：长晶技术集大成者 21年迎戴维斯双击,新浪
841,2021-01-21,蓝思科技：控股股东、第二大股东权益变动,Wind
842,2021-01-21,晶盛机电(300316)跟踪报告：风格切换凭风起 半导体设备产业化持续推进,光大证券
843,2021-01-21,2021年电子行业年度策略：复苏动能显着 国产替代渐入佳境,国联证券
844,2021-01-21,电子行业：台积电21年资本开支大幅增长 全球车用芯片供给紧张,新浪
845,2021-01-21,湖南电子项目建设如火如荼 基础元器件公司业绩预报喜人,证券日报
846,2021-01-20,资本助推技术创新 深市高端制造业龙头积极融入国家发展战略,证券时报网
847,2021-01-19,电子设备、仪器和元件行业：从台积电法说会研判半导体未来发展,新浪
848,2021-01-19,中信建投：CES 2021亮点纷呈 电子产业链市场空间巨大,Wind
849,2021-01-18,蓝思科技股价再创新高，财务实力和业务布局获市场高度认可,投资家
850,2021-01-18,蓝思科技大宗交易成交3208.37万元,证券时报网
851,2021-01-18,蓝思科技今日大宗交易成交84.90万股，成交价37.79元折价6.71%,Wind
852,2021-01-18,今日47股创新高 蓝思科技、TCL科技在列,第一财经
853,2021-01-18,电子半导体板块持续走高，韦尔股份涨停，成交额超37亿元,Wind
854,2021-01-18,创业板指涨超2%，英科医疗、蓝思科技涨超9%,Wind
855,2021-01-18,抱团股走向关键时点，多家机构发警示，内外资仍在抢筹,券商中国
856,2021-01-17,A股成交“十破”万亿，机构抱团如何演绎？,Wind
857,2021-01-16,领航消费电子和汽车电子千亿赛道 蓝思科技定增成功落地,红周刊
858,2021-01-15,信濠光电营收结构单一，规模远逊同行，技术落后产品存被替代风险,时代在线
859,2021-01-15,投资风格悄然转换？银行股获主力抢筹、酒类股遭抛售 股票卖空,第一财经
860,2021-01-14,信濠光电IPO过会：毛利率波动明显 与供应商康宁公司存在未结诉讼 关联方问题,中华网
861,2021-01-14,出口型企业黑马频出，“双冠王”实至名归,Wind
862,2021-01-13,解盘：成交维持高位，稀土、大基建、半导体等领涨,Wind
863,2021-01-13,科技行业：百度宣布“造车” 智能化重塑汽车形态,新浪
864,2021-01-13,苹果概念股整体活跃，蓝思科技、歌尔股份、京东方A、立讯精密走强,Wind
865,2021-01-12,电子周报：智能车步入新时代 汽车电子迎来高速成长期,新浪
866,2021-01-12,开年沪深两市涨幅TOP100股呈五大特征,证券日报
867,2021-01-12,【银河晨报】1.12丨1季度CPI仍然负增长—2020年12月通胀点评,中国银河证券研究
868,2021-01-12,信濠光电增速研发均被蓝思甩远 15亿募投遭疑落后产能,中国经济网
869,2021-01-11,苹果概念股走势分化，歌尔股份、横店东磁、蓝思科技、信维通信大涨,Wind
870,2021-01-11,蓝思科技定增募资约150亿元 打开千亿市场增量空间,中国经营报
871,2021-01-11,蓝思科技募资245亿推进产业布局 上市6年盈利逾百亿,新浪
872,2021-01-11,拆解苹果造车“盲盒”，产业链频频跨界“备车”,证券时报
873,2021-01-11,拆解苹果造车“盲盒” 产业链频频跨界“备车”,证券时报
874,2021-01-10,一周概念股：电视面板价格1月维持涨势；A股三大企业拟定增募资达400亿元,搜狐
875,2021-01-10,苹果造车提速：9月推出Apple Car？产业链公司火速跟着跨界,e公司
876,2021-01-10,精准重仓金龙鱼豪赚近5倍，谁是它的下一个目标？,上证报
877,2021-01-08,汽车产业迎来电子化变革蓝思科技加速布局拔得头筹,投资家
878,2021-01-08,蓝思科技150亿元定增募资落地,全景网
879,2021-01-08,电子50ETF今日上市,Wind
880,2021-01-08,1800亿汽车电子龙头被市场错杀，优质标的蓝思科技迎来入场机会,投资家
881,2021-01-08,蓝思科技150亿定增足额发行，机构长线持股稳固行业龙头地位,投资家
882,2021-01-08,上市公司正负面新闻2021年1月8日星期五,Wind
883,2021-01-07,【GICS行业巡礼】22家“电子制造服务”行业沪深港上市公司初筛选,宏赫臻财
884,2021-01-07,晚间重要公告2021年1月7日星期四,Wind
885,2021-01-07,蓝思科技向领新产投等14名特定对象定增募集资金约150亿元,北京商报
886,2021-01-07,蓝思科技：本次定增募资总额为150亿元，发行价格25.44元/股,Wind
887,2021-01-07,蓝思科技：苹果是第一大客户 受其稍售情况影响丨公司问答,第一财经
888,2021-01-07,蓝思科技(300433.SZ)定增5.9亿股募集150亿元,智通财经
889,2021-01-07,蓝思科技(300433.SZ)披露定增报告书：长沙领新产业投资获配50亿元结构调整基金、中金公司、GICPrivate及诺德基金等均重金入股,格隆汇
890,2021-01-06,蓝思科技：收购的两个工厂订单饱满 对定增发行充满信心,新浪
891,2021-01-06,果链再现积极信号：鹏鼎控股12月营收增7成 苹果加单拉长景气周期,新浪
892,2021-01-06,福耀玻璃(600660)：三重拐点 全新福耀,新浪
893,2021-01-06,盘前情报丨国际原油期货大幅收涨，商务部等12部门联手释放利好，这些机会值得关注,21世纪经济报道
894,2021-01-05,苹果概念股进一步走强 蓝思科技涨超10%,格隆汇
895,2021-01-05,苹果板块继续拉升，蓝思科技涨超12%,Wind
896,2021-01-05,苹果概念股走强 长盈精密、蓝思科技冲击涨停,第一财经
897,2021-01-05,苹果板块午后拉升，长盈精密、蓝思科技均涨超9%,Wind
898,2021-01-03,看好2021年汽车电子新动能 晶圆代工吃紧下半导体持续高景气,中信建投证券研究
899,2020-12-31,高效垂直整合优质行业资产 蓝思科技完成收购可成旗下泰州两公司100%股,凤凰网
900,2020-12-31,蓝思科技：子公司99亿元收购可胜泰州以及可利泰州各100%股权完成交割,Wind
901,2020-12-30,蓝思科技开始定增 募集资金不超150亿元,GPLP犀牛财经
902,2020-12-30,蓝思科技周群飞：没有不景气的市场 只有跟不上的思想,上证报
903,2020-12-29,“大国重器智造未来”论坛：由制造到智造，深商心无旁骛做实业,财华社
904,2020-12-29,苹果概念股150亿定增 揭秘蓝思科技的“焦虑”,新浪
905,2020-12-29,A股市场关键词，你曾为谁所动？,长沙晚报
906,2020-12-29,蓝思科技周群飞：奋斗只有起点，把做好玻璃作为终身追求,上证报
907,2020-12-28,电子周报：快充和激光雷达步入快车道 半导体景气度高昂,新浪
908,2020-12-28,传京东方12月已向iPhone 12产品供货OLED面板,Ofweek
909,2020-12-27,【民生研究】周观点汇总：关注景气度触底而估值承压的板块投资机会,MS研究
910,2020-12-27,【中信建投电子|刘双锋&雷鸣团队】周报：安卓新机密集发布，光学升级仍为主要趋势；晶圆产能供不应求将持续至21H1,中信建投电子研究
911,2020-12-25,晶盛机电(300316)：受益硅片扩产 半导体打开成长空间,光大证券
912,2020-12-25,电子行业2021年投资策略报告：经济复苏创新驱动 电子行业景气上行,新浪
913,2020-12-25,立讯精密涨超3%提振苹果板块，蓝思科技、歌尔股份、欣旺达等跟涨,Wind
914,2020-12-21,创业板首家7000亿市值股票诞生！两年涨11倍（附A股朋友圈）,证券时报网
915,2020-12-21,电子行业周报：华为发布鸿蒙OS手机开发者BETA版 积极推动万物互联,新浪
916,2020-12-21,蓝思科技大跌：仅是短期传言扰动可以解释？,新浪
917,2020-12-18,苹果板块表现低迷，立讯精密、京东方A、蓝思科技、安洁科技等普跌,Wind
918,2020-12-16,向管理要效益，蓝思科技供应链改革成果显著,投资家
919,2020-12-16,11月5G手机出货逾2000万部 产业链公司市值超2万亿,证券时报
920,2020-12-15,平台价值释放，蓝思科技“定增+收购” 的背后逻辑是什么？,经济网
921,2020-12-15,苹果计划提升30%iPhone产量，蓝思科技订单量将持续饱和,投资家
922,2020-12-15,苹果计划明年提高iPhone产量，相关产业链将持续受益丨牛熊眼,第一财经
923,2020-12-15,蓝思科技表示公司目前订单、生产、经营运作一切正常,企查查
924,2020-12-15,【行情】苹果概念股拉升，赛腾股份涨超8%，歌尔股份、环旭电子、蓝思科技等拉升跟涨,金十数据
925,2020-12-15,蓝思科技荣获“2020年度最具影响力30家上市公司”,凤凰网
926,2020-12-15,电子周报：部分芯片缺货影响镜头放量 半导体芯芯向荣,新浪
927,2020-12-15,中信建投TMT团队最新研究观点,中信建投证券研究
928,2020-12-14,联手客户开启合作新篇，蓝思科技新添小米&蓝思联合研发中心,投资家
929,2020-12-14,电子行业周报：苹果发布首款头戴式耳机AIRPODS MAX 持续看好苹果链,新浪
930,2020-12-14,电子投资新机遇：新时代、新格局,新浪
931,2020-12-14,苹果板块午后走软，立讯精密、蓝思科技、歌尔股份、环旭电子等均大跌,Wind
932,2020-12-14,高研发投入带来业绩长牛 蓝思科技将创新写入企业基因,凤凰网
933,2020-12-14,融资客青睐6股，亚通股份买入占比高达49.47%,Wind
934,2020-12-14,2万多部iPhone被毁，苹果印度工厂出了大事，国产替代来了？,证券时报网
935,2020-12-14,【银河电子】2021年度策略：新时代、新格局、电子投资新机遇,中国银河证券研究
936,2020-12-13,【中信建投电子|刘双锋&雷鸣团队】周报：立讯通过收购高伟进军光学赛道；8寸晶圆代工吃紧带动上下游涨价,中信建投电子研究
937,2020-12-10,晶盛机电跟踪报告(300316)：硅片扩产 设备先行,新浪
938,2020-12-10,蓝思科技掘深企业护城河打造“蓝思特色”核心竞争力,投资家
939,2020-12-09,2021科技行业展望：需求回暖上升 格局稳中有变,新浪
940,2020-12-06,【中信建投电子|刘双锋&雷鸣团队】周报：预计21年全球5G手机将达5亿部上下；8英寸晶圆代工吃紧下游涨价,中信建投电子研究
941,2020-12-06,招商策略：年底值得关注的两大产业趋势变化,招商策略研究
942,2020-12-05,消费电子制造环节外迁，长盈精密赴越南租地建厂,Wind
943,2020-12-03,【策略*陈李】东吴证券月度策略及金股组合——通胀推动盈利上行,东吴研究所
944,2020-12-03,【东吴晨报1203】【策略】【固收】【行业】机械【个股】安琪酵母、国联股份,东吴研究所
945,2020-12-01,涨停！机构大举杀入千亿苹果产业链龙头鹏鼎控股,证券之星
946,2020-11-30,消费电子行业研究：苹果强周期延续 重申看好产业链投资机会,新浪
