,2021-12-31,A股年度“涨停王”出炉，四成交易日均封板,Wind
862,2021-03-17,中公教育今日大宗交易成交1880万股，成交价26.58元折价10.54%,Wind
863,2021-03-16,从李永新的10亿捐赠，看千亿富豪的资本乾坤大挪移,36氪
864,2021-03-15,商社行业：国内旅游市场加快复苏 国际出行仍待时日,新浪
865,2021-03-15,中公教育跌5.45% 中金公司西部证券去年高点喊买,中国经济网
866,2021-03-15,【东兴商社】国内旅游市场加快复苏，国际出行仍待时日,Ddu滴度
867,2021-03-15,传媒行业周报：游戏继续布局 疫情后修复空间大的领域值得关注,新浪
868,2021-03-15,教育贷异化租金贷模式，暴雷的 “学霸君们”还须金融监管部门出手,时代在线
869,2021-03-15,方正传媒数据周报?Disney+会员数破亿，2月国内手游市场规模212亿元 ｜21年第11周,杨仁文研究笔记
870,2021-03-15,社服行业周报02期：K12课外培训再掀政策波澜 板块走势延续切换,新浪
871,2021-03-15,教育行业周报：培训行业政策趋严 需求集中长期利好头部机构,新浪
872,2021-03-14,传媒周观察：快手扶持二次元内容 B站港股上市计划获批,新浪
873,2021-03-12,中公教育：2020年利润分配预案将于4月29日披露,每日经济新闻
874,2021-03-12,【民生证券研究院】晨会纪要20210312,MS研究
875,2021-03-11,教育行业点评：新一轮K12课外培训整顿或将来临 线上／线下义务教育阶段课外培训监管趋严,新浪
876,2021-03-10,中公教育：股东王振东质押延期购回7860万股,Wind
877,2021-03-10,中公教育：股东王振东补充质押300万股，延期购回7860万股,每日经济新闻
878,2021-03-10,中公教育(002607.SZ)：股东王振东质押展期7860万股及补充质押300万股,格隆汇
879,2021-03-10,东兴证券--商社行业：今年继续强化就业优先政策，人服、职教行业将持续受益【行业研究】,金融界股吧
880,2021-03-09,比亚迪、隆基股份、中公教育、三一重工、泸州老窖等均跌超3%,Wind
881,2021-03-09,社会服务2021年3月投资策略及业绩前瞻：春季预计重回行业复苏通道 短期关注预期差品种,新浪
882,2021-03-08,轻工制造2021W10周观点：加配造纸、家居龙头 继续看好思摩尔国际,新浪
883,2021-03-08,社服行业投资周报：离岛免税品邮寄政策成效凸显 旅游业规模今年或增五成,新浪
884,2021-03-08,老板捐10亿给北大，中公教育13天跌500亿，券商唱多也没用,搜狐
885,2021-03-08,【东兴商社】今年继续强化就业优先政策，人服、职教行业将持续受益,东兴社服
886,2021-03-08,大消费组周观点：政府工作报告关注未来新型消费的壮大,新浪
887,2021-03-08,教育行业周报：持续看好职业教育+课外辅导,新浪
888,2021-03-07,【民生研究】周观点汇总：现在谈论行情结束还为时过早，盈利是下一阶段确定性的来源,MS研究
889,2021-03-06,传媒周观点9期：传媒细分板块进入新阶段 部分优质个股修复价值凸显,新浪
890,2021-03-06,2月教育企业市值排行榜：欢聚取代培生进入综合榜TOP 10,搜狐
891,2021-03-05,北大获10亿个人捐赠 背后企业家火了！力压俞敏洪、张邦鑫,创业邦
892,2021-03-05,教育服务行业：省考招录计划出炉 就业政策持续落实,新浪
893,2021-03-04,北大最壕校友捐出10亿，看神秘教培巨头资本腾挪术,金融投资报
894,2021-03-04,中公教育集团李永新向北大捐赠10亿，创北大捐赠纪录,企查查
895,2021-03-04,隐秘的减持之手，大宗交易异动透视股东动向,Wind
896,2021-03-04,东兴证券--商社行业：酒店业回暖与格局变化并进，稳就业背景下关注人服行业机会【行业研究】,金融界股吧
897,2021-03-04,北大获史上最大个人捐赠，中公教育董事长李永新捐资10亿元,中国基金报
898,2021-03-04,公务员考试火爆，催生一位千亿级富豪，给北大捐了10个亿，创校史最高个人捐赠纪录,每日经济新闻
899,2021-03-04,狂捐北大10个亿！2000亿A股教育巨头董事长放大招，承诺“下一个100亿还要捐”！,金融界
900,2021-03-04,中公教育董事长狂捐北大10个亿 承诺“下一个100亿还要捐”,中国基金报
901,2021-03-03,10亿元！北大获建校以来最大一笔个人捐赠，“第一个100亿也要给北大”！,21世纪经济报道
902,2021-03-03,又是别人校友！“75后”教育巨头拿出10亿，北大获建校以来最大个人捐赠，“第一个100亿也要给北大”！,证券时报网
903,2021-03-03,豪捐10亿！2000亿A股教育龙头实控人感恩母校，承诺“下一个100亿还要捐北大！”,证券时报网
904,2021-03-03,北大获建校以来最大一笔校友捐赠：10亿元，设立教育基金,澎湃新闻
905,2021-03-03,中公教育(002607)：职教培育多播种 硕果秋实犹待摘,新浪
906,2021-03-03,文化传媒行业周报：影视游戏板块景气度回升 建议关注低估值优质标的,新浪
907,2021-03-02,中公教育被指管理不善：学员疑似报封闭培训班期间染上肺结核,新浪
908,2021-03-02,国信证券--社会服务行业双周报202101期：后市场风格切换明显，春节黄金周客流已恢复75成【行业研究】,金融界股吧
909,2021-03-02,社服行业投资周报：免税企业积极布局市内免税店 多地出台新政促职教景气度上升,新浪
910,2021-03-01,2021W9轻纺教育周观点：看好造纸、家居及职业教育板块,新浪
911,2021-03-01,大消费组周观点：关注复苏中的酒店餐饮及地产后周期板块,新浪
912,2021-03-01,教育行业周报：国考竞争激烈 利好辅导龙头,新浪
913,2021-02-28,【国信社服|双周报01期】节后市场风格切换明显 ，春节黄金周客流已恢复75成,光仔看消费
914,2021-02-28,财富周评榜|教育公司普跌：好未来市值蒸发480亿元，跟谁学有道“抗跌”希望教育股价下滑19% 连续下跌,华夏时报
915,2021-02-27,2000亿大牛练成“九阴真经”，3万股民惨被“钝刀割肉”！350亿解禁来袭，机构40亿接盘被套？ 解禁,每日经济新闻
916,2021-02-26,机构调仓大起底！一些白马股仍在被买入（名单）,证券时报网
917,2021-02-24,现金“清仓式”分红，如今募资“买楼”，中公教育的算盘打得响,云掌财经
918,2021-02-24,【商社&汽车】深度研究：中公系列深度之二 | 考研序列：需求旺盛促量价率齐增，模式创新至空间份额双升,天风研究
919,2021-02-23,“教育部回应培训机构退费难”上热搜 网友:建议查一下中公教育,新浪
920,2021-02-22,文化传媒行业周报：国内首批游戏ETF上市 建议关注游戏行业低估值优质龙头,新浪
921,2021-02-22,消费行业周报：春节离岛免税日销2亿 关注景区板块超低反弹,新浪
922,2021-02-22,社服行业投资周报：春节离岛免税销售15亿较2019年翻倍 餐饮行业迎来开门红,新浪
923,2021-02-22,教育周报2021W8：科德教育收购天津旅外职业高中,新浪
924,2021-02-21,方正传媒?数据周报：三七两款游戏进入1月中国手游出海收入Top30，爱奇艺FY20全年亏损幅度收窄｜21年第8周 亏损,杨仁文研究笔记
925,2021-02-21,传媒周观点7期：快手强标签的社区属性 更具竞争壁垒,新浪
926,2021-02-20,「财富周评榜」教育公司涨跌不一：好未来市值涨幅最猛，跟谁学股价大涨15%有道下滑超11%,华夏时报
927,2021-02-20,1月教育企业市值排行榜：科大讯飞闯入千亿俱乐部，东方时尚跌出A股前十,搜狐
928,2021-02-18,中公教育(002607.SZ)股东李永新解押3.51亿股并质押3635万股,智通财经
929,2021-02-10,互联网传媒2020年报业绩前瞻：视频和楼宇媒体龙头强者恒强 游戏新渠道和头部研发商高景气,新浪
930,2021-02-10,鼠年收官股民人均大赚14万，最牛A股暴涨14倍,中国基金报
931,2021-02-10,【社服-刘文正】教育培训机构研究方法论探讨—兼论中公教育商业模式优越性,安信证券研究
932,2021-02-09,大消费组周观点：就地过年关注本地服务消费 及白酒等消费品,新浪
933,2021-02-09,粉笔教育A轮融资3.9亿美元，凸显K12在线教育风向转变,搜狐
934,2021-02-08,教育行业周报2021W6：多家教育公司回购股份,新浪
935,2021-02-08,消费产业周报：本地消费活跃 静待牛年开启,新浪
936,2021-02-08,社会服务行业2月投资策略：继续把握Q1业绩确定性，底部增配低估值龙头,国信研究
937,2021-02-07,传媒周观察：快手首日市值破万亿港元 原神上线小米商店落实三七分成,新浪
938,2021-02-07,传媒周观点6期：快手的用户特质较为突出 短视频平台的稀缺性突出,新浪
939,2021-02-07,东吴证券--教育行业周报（2021年第6期）：中小学严控手机，教育类APP及相关企业或出现分化【行业研究】,金融界股吧
940,2021-02-04,社服行业投资周报：中免去年盈利61亿增32%超预期 继续把握免税黄金赛道机遇,新浪
941,2021-02-03,茅台继续创新高，大市值起舞小市值垫底,Wind
942,2021-02-03,中公教育“上市”两年记,搜狐
943,2021-02-03,A股早报2021年2月3日星期三,Wind
944,2021-02-03,【读财报】中公教育：拟定增募资59.9亿元 ，高分红下三成用于补充流动性,面包财经
945,2021-02-02,A股共发生170宗大宗交易成交38.95亿元（2月2日）,Wind
946,2021-02-02,透视大宗交易：2月2日共成交170笔，中公教育成交9.25亿元,每日经济新闻
947,2021-02-02,"中公教育现37笔大宗交易 共成交92,522.25万元",新浪
948,2021-02-02,中公教育今日大宗交易成交2493.87万股，成交价37.1元折价11.24%,Wind
949,2021-02-02,中公教育连续2日出现大额大宗交易，今日折价11.2%,Wind
950,2021-02-02,解盘：大消费活跃，汽车、品牌龙头、疫苗、血液制品领涨,Wind
951,2021-02-02,A股早报2021年2月2日星期二,Wind
952,2021-02-01,幸福的烦恼：高瓴持股宁德时代半年浮盈超百亿，减持OR持有？ 减持股份,第一财经
953,2021-02-01,大消费组周观点：就地过年多方面影响消费 关注业绩确定性支撑,新浪
954,2021-02-01,中公教育今日成交近30亿元大宗交易,e公司
955,2021-02-01,中公教育出现52笔共计29.9亿元大宗交易，折价12.4%,Wind
956,2021-02-01,教育行业周报2021W5：疫情反复 多地暂停线下培训,新浪
957,2021-02-01,方正传媒?数据周报：1月国产游戏版号下发，抖音独家合作春晚红包互动｜21年第5周,杨仁文研究笔记
958,2021-02-01,东吴证券--教育行业周报（2021年第5期）：华立学院本周开始进入转设过渡期，高教独立学院转设持续推进中【行业研究】,金融界股吧
959,2021-02-01,A股早报2021年2月1日星期一,Wind
960,2021-02-01,教育行业周报：反弹主抓细分龙头,新浪
961,2021-01-31,周末影响A股十大事件，券商称最恐慌时点已过,中国基金报
962,2021-01-31,周末重磅：2月券商金股出炉，市场热议流动性问题，核电等题材出利好,腾讯网
963,2021-01-31,下周解禁：公考第一股、动力电池龙头等迎大规模解禁，2月解禁规模环比增近50%，三六零解禁数量居首 解禁,金融界
964,2021-01-31,宁德时代将解禁433亿元，高瓴资本浮盈120亿元！还有这些股票解禁压力大（附名单） 解禁,中证报
965,2021-01-30,下周1516亿市值限售股解禁，环比增加930.1% 解禁,Wind
966,2021-01-29,2月解禁市值不降反增16.86% 解禁,大众证券报
967,2021-01-28,中公教育约16.49亿限售股份解除限售 将于2月1日上市流通,北京商报
968,2021-01-28,中公教育(002607.SZ)：股东王振东质押1117.35万股,格隆汇
969,2021-01-28,中公教育(002607.SZ)：约16.49亿股限售股2月1日解禁 解禁,格隆汇
970,2021-01-27,社服行业投资周报：岛民免税行业将迎发展机遇 新东方在线K12付费人次增140%,新浪
971,2021-01-27,社会服务行业2020Q4基金持仓分析：行业超配依旧显着 免税酒店再获青睐,新浪
972,2021-01-27,晨会聚焦210127重点关注中公教育、数字浪潮系列之钢铁行业数字化、苏农银行、奇安信、拓邦股份、视源股份,国信研究
973,2021-01-27,中公教育（002607）深度：六问六答探究公司的投资成色,国信研究
974,2021-01-27,传媒行业点评：20Q4传媒低配程度降低 基金持股集中度提升,华安证券
975,2021-01-26,【国信社服|深度系列】中公教育：六问六答探究公司的投资成色-系列之九,光仔看消费
