,2021-12-31,猪企的2021年：股价深蹲后触底反弹，下行周期下面临资金考验,华夏时报
938,2021-03-26,正邦科技：除因局部地区生产不均衡导致少量外购仔猪育肥外，原则上不需要外购,每日经济新闻
939,2021-03-26,正邦科技：因此今年1-2月产仔量会略少一点点，1月、2月的投苗量会在150-160万头左右,每日经济新闻
940,2021-03-26,正邦科技：公司自产仔猪资源较为充足，原则上不外购仔猪,每日经济新闻
941,2021-03-26,正邦科技：预计今年上半年淘汰40万头左右性能相对较差的母猪,每日经济新闻
942,2021-03-26,正邦科技：到三四季度母猪淘汰更新完成后成本会快速下降,每日经济新闻
943,2021-03-26,正邦科技：截至2021年3月19日，公司股东总数14.62万，机构户数1502户,每日经济新闻
944,2021-03-25,年报揭示百亿元级私募投资变化，高毅资产持股市值最高,Wind
945,2021-03-24,正邦科技(002157.SZ)：可转债的转股价调至15.45元/股 3月26日生效,格隆汇
946,2021-03-23,正邦科技：累计耗资1.93亿元完成第一期员工持股计划,中证网
947,2021-03-23,正邦科技(002157.SZ)第一期员工持股计划完成购买1202.71万股股票,智通财经
948,2021-03-23,正邦科技：第一期员工持股计划完成股票购买,每日经济新闻
949,2021-03-22,农林牧渔行业：关注畜禽龙头及低估值、景气向上的疫苗板块,新浪
950,2021-03-21,【东兴大消费】周观点：消费复苏实现良好开局，关注年报及季报行情,Ddu滴度
951,2021-03-21,猪价跌跌不休 猪周期走到哪儿了？,投资界
952,2021-03-19,农林牧渔行业：2月猪价大幅回调 关注后市南方疫情发展,新浪
953,2021-03-18,遭质疑造假，7年暴涨近100倍的牧原股份强势反击，不仅救活自己还救活了猪肉板块！ 欺诈造假,重庆商报
954,2021-03-18,同行向其拿“货”！ 牧原股份凭全产业链自繁自养模式练就“猪茅”,证券日报网
955,2021-03-18,温氏股份：为啥王者掉队？,云掌财经
956,2021-03-17,牧原股份涨超5%，提振猪肉板块,Wind
957,2021-03-17,正邦科技：自产仔猪资源较为充足,每日经济新闻
958,2021-03-17,大V质疑财务造假？牧原股份逐一回复：“都有合理性！” 欺诈造假,证券时报网
959,2021-03-17,正面刚！4000亿“猪茅”回应六大质疑,Wind
960,2021-03-17,牧原股份回应造假质疑：高毛利与大存大贷有合理性 欺诈造假,证券时报
961,2021-03-17,突遭大V质疑！刚刚，3800亿养猪巨头全回应了！,中国基金报
962,2021-03-16,正邦科技(002157.SZ)：可转债的转股价调至15.56元/股 3月17日生效,格隆汇
963,2021-03-16,正邦科技：目前公司自产后备二元种猪上量，能保证后续生产需求,每日经济新闻
964,2021-03-16,正邦科技：2021年上半年预计会淘汰约40万头左右性能相对较差的母猪,每日经济新闻
965,2021-03-16,正邦科技：预计今年一季度出栏生猪220~250万头，包含商品猪和仔猪,每日经济新闻
966,2021-03-16,正邦科技：正邦系种猪已满足向国家申请专有品系的资格，预计未来1~2年内向国家相关部门申请知识产权的品系鉴定,每日经济新闻
967,2021-03-16,牧原股份回复深交所！异常高毛利、大存大贷、工程关联交易等热点问题，都有合理性！ 问询,证券时报网
968,2021-03-16,正邦科技：目前公司ggp+gp合计14万已经完全能够满足远期350万母猪的规划,每日经济新闻
969,2021-03-16,正邦科技：公司2021年股权激励目标出栏2000万头，内部对高管考核提出了出栏2500万头的更高要求,每日经济新闻
970,2021-03-16,正邦科技：因淘汰低效母猪等因素，今年1-2月产仔量会略少,每日经济新闻
971,2021-03-16,牧原股份回复关注函：公司固定资产周转率不存在异常情况 关注函,Wind
972,2021-03-16,正邦科技：股东邦友投资股权质押750万股,每日经济新闻
973,2021-03-16,正邦科技(002157.SZ)：邦友投资质押750万股,格隆汇
974,2021-03-16,正邦科技(002157.SZ)7.50万股限售股将于3月19日上市流通 解禁,智通财经
975,2021-03-16,正邦科技：“正邦转债”转股价格由15.55元/股调整为15.56元/股,Wind
976,2021-03-16,正邦科技(002157.SZ)：7.5万股限制性股票3月19日解禁 解禁,格隆汇
977,2021-03-16,年报解读|新五丰去年收成迎高光时刻“预期差”左右猪企股价,财联社
978,2021-03-16,11家百亿元级私募重仓41只A股,Wind
979,2021-03-15,多空激辩千亿“猪茅”，牧原股份是“惊雷”还是“金子”,第一财经
980,2021-03-15,正邦科技(002157.SZ)：控股股东解除质押2950万股,格隆汇
981,2021-03-15,农业周报：种、养植“春播”行情犹在,新浪
982,2021-03-15,说说我对“猪茅惊雷”的看法,锦缎
983,2021-03-15,炸锅！4000亿“猪茅”被质疑，什么情况？,Wind
984,2021-03-12,正邦科技：今年成本整体往下走，到三四季度母猪淘汰更新完成后成本会快速下降,Wind
985,2021-03-10,开源证券--农林牧渔行业点评报告：量价齐跌影响，上市猪企2月收入端环比下滑【行业研究】 盈利能力下降,金融界股吧
986,2021-03-10,猪肉板块、鸡产业板块走软，双汇发展、新希望、温氏股份齐跌,Wind
987,2021-03-10,财信证券--农林牧渔行业月度报告：建议关注业绩优异和政策受益板块【行业研究】,金融界股吧
988,2021-03-10,A股早报2021年3月10日星期三,Wind
989,2021-03-10,猪价加速下跌 离红烧肉自由不远了？,斑马消费
990,2021-03-10,近期猪市出现分化：生猪价格下跌，仔猪却在涨价,Wind
991,2021-03-09,猪价虽下跌，但A股养猪龙头仍大赚，有公司两月收入123亿,和讯
992,2021-03-09,猪肉还要降！头部猪企1-2月全线放量，牧原股份销量暴增250%,21世纪经济报道
993,2021-03-09,猪肉股逆市活跃，温氏股份、新希望、新五丰、正邦科技普涨,Wind
994,2021-03-09,正邦科技发布2月生猪销售数据 并宣布种猪培育计划,中证网
995,2021-03-09,上市公司正负面新闻2021年3月9日星期二,Wind
996,2021-03-08,晚间重要公告2021年3月8日星期一,Wind
997,2021-03-08,正邦科技前2月生猪销售收入同比增长93%,上证报
998,2021-03-08,正邦科技(002157.SZ)2月生猪销售收入20.38亿元 同比增长30.92%,智通财经
999,2021-03-08,正邦科技：前两月生猪销售收入51.58亿元 同比增93%,e公司
1000,2021-03-08,正邦科技：2月生猪销售收入环比降35%同比增31%,格隆汇
1001,2021-03-08,正邦科技：2月生猪销售收入环比下降34.7% 盈利能力下降,Wind
1002,2021-03-08,正邦科技(002157.SZ)：邦友投资质押1700万股,格隆汇
1003,2021-03-08,正邦科技(002157.SZ)2月生猪销售收入环比降34.7% 同比增30.92%,格隆汇
1004,2021-03-08,农林牧渔行业：21年政府工作报告关注种业和生猪产业发展,新浪
1005,2021-03-08,正邦科技：成功培育正邦系杜洛克种猪 攻克种猪“卡脖子”难题,e公司
1006,2021-03-08,猪肉板块下滑，牧原股份冲高回落,Wind
1007,2021-03-08,陆家嘴财经早餐2021年3月8日星期一,Wind
1008,2021-03-07,正邦科技(002157.SZ)：2292.9万股限售股将于3月10日起上市流通 解禁,智通财经
1009,2021-03-07,正邦科技：2292.90万股限售股3月10日解禁，占比0.7396% 解禁,每日经济新闻
1010,2021-03-07,农业周观点：非瘟疫情放大企业成本差异 业绩分化将持续,新浪
1011,2021-03-07,探索多种养殖模式，猪企积极筹备期货队伍,Wind
1012,2021-03-05,正邦科技(002157.SZ)：第一期事业合伙人计划完成非交易过户,格隆汇
1013,2021-03-04,农产品行业生猪养殖系列报告六十七：如何看当下仔猪价格同生猪价格背离？,新浪
1014,2021-03-04,东兴证券--农林牧渔行业：1月猪价涨幅收窄，全年出栏目标翻倍增长【行业研究】,金融界股吧
1015,2021-03-04,上市猪企哪家强？牧原一骑绝尘仍扩产，年内肉价可能下滑,电鳗快报
1016,2021-03-03,上市猪企扩产 上演“小猪快跑”,新京报
1017,2021-03-02,猪价有望反弹 机构建议关注估值处于低位的养殖板块丨牛熊眼,第一财经
1018,2021-03-02,正邦科技参股成立畜牧新公司，注册资本1.1亿,企查查
1019,2021-03-01,正邦科技：公司2021年上半年预计会淘汰约40万头母猪,每日经济新闻
1020,2021-03-01,正邦科技：截至1月底，公司能繁母猪123万头，后备母猪81万头,每日经济新闻
1021,2021-03-01,正邦科技：因淘汰低效母猪等因素影响，今年1-2月产仔量会略少一些,每日经济新闻
1022,2021-03-01,正邦科技：预计今年生猪出栏目标为2500万头,每日经济新闻
1023,2021-03-01,正邦科技：公司股东总数为14.24万户,每日经济新闻
1024,2021-03-01,温氏股份“掉队”：去年净利近乎腰斩 四季度亏损8亿 亏损,中华网
1025,2021-03-01,8股获重要股东大手笔增持（附股）,证券时报网
1026,2021-02-28,【国君农业】周报：养殖，种植“春播”行情仍在继续,农业凯歌
1027,2021-02-26,生猪养殖系列报告六十六：如何看冬季疫情对行业影响？,新浪
1028,2021-02-26,科前生物(688526)公司点评：20年业绩大幅增长 盈利水平进一步提升,新浪
1029,2021-02-26,五日龙虎榜追踪 机构抢筹这82股,证券之星
1030,2021-02-26,生猪期货交易量小步攀升，“保险+期货”为产业提供多元化服务,Wind
1031,2021-02-25,正邦科技(002157.SZ)拟注销4万份股票期权,智通财经
1032,2021-02-25,正邦科技(002157.SZ)拟回购注销211.85万股限制性股票,智通财经
1033,2021-02-25,正邦科技：约2300万股激励股票可解除限售，占比0.74%,每日经济新闻
1034,2021-02-25,正邦科技(002157.SZ)：2300.4万股限制性股票解除限售条件成就,格隆汇
1035,2021-02-25,正邦科技(002157.SZ)向1809名激励对象首次授予2663万份股票期权及2490名激励对象首次授予6604.6万股限制性股票,格隆汇
1036,2021-02-24,正邦科技(002157.SZ)：控股股东及其一致行动人解押7566.3222万股,格隆汇
1037,2021-02-23,正邦科技(002157.SZ)股东江西永联收购杜兹正邦所持公司全部股份,智通财经
1038,2021-02-23,正邦科技(002157.SZ)：控股股东一致行动人之间开展大宗交易,格隆汇
1039,2021-02-23,牛年快速起跑基金经理名单曝光：丘栋荣、曹名长擎旗,红周刊
1040,2021-02-23,正邦科技跌6% 中信证券去年最高点喊买定目标价31元,中国经济网
1041,2021-02-23,猪肉股普遍调整，牧原、双汇、温氏、新希望、正邦科技、大北农齐跌,Wind
1042,2021-02-23,机构五日抢筹49股 主力资金大量流入,证券之星
1043,2021-02-23,571家中小板公司全年业绩亮相 42.56%预增,证券之星
1044,2021-02-22,正邦科技合伙人计划闪电完成购股,上证报
1045,2021-02-22,农业行业：疫情变化 政策出台 继续关注种、养殖业,新浪
1046,2021-02-22,正邦科技(002157.SZ)：第一期事业合伙人计划完成开户并完成股票购买,格隆汇
1047,2021-02-22,"正邦科技现1笔大宗交易 共成交9,597.16万元",新浪
1048,2021-02-22,正邦科技今日大宗交易成交510.49万股，成交价18.8元溢价1.08%,Wind
1049,2021-02-22,农林牧渔行业周报：节后禽价强势、猪价预期上调 关注畜禽板块龙头,新浪
1050,2021-02-22,龙虎榜揭秘 近五日机构最青睐59股,证券之星
1051,2021-02-22,575家中小板公司全年业绩亮相 42.61%预增,证券之星
1052,2021-02-22,A股早报2021年2月22日星期一,Wind
1053,2021-02-21,"【绿色周报】国家推动全面绿色转型,孚尔姆子公司超标排放被罚",搜狐
1054,2021-02-21,【方正农业|新消费】节后重点把握养殖和种业板块的投资机会,微信
1055,2021-02-20,A股“核心资产”下跌，一场有征兆的风险逻辑争执,21世纪经济报道
1056,2021-02-20,开源证券--农林牧渔行业点评报告：上市猪企1月收入端呈现分化【行业研究】,金融界股吧
1057,2021-02-20,养猪板块现涨停潮含金量咋样？ 猪企去年净利暴增但目前似乎不妙,上证报
1058,2021-02-19,涨停板解密：三板块个股纷纷受资金抢筹！（2月19日）,Wind
1059,2021-02-19,2月19日龙虎榜解析：正邦科技净买入额最多，还有32只个股被机构扫货,每日经济新闻
1060,2021-02-19,正邦科技龙虎榜数据（2月19日）,Wind
1061,2021-02-19,一号文件迎“窗口期”，农业板块闻风起舞,Wind
1062,2021-02-19,猪肉股今日批量涨停，外资大幅买入龙头股,Wind
1063,2021-02-19,A股收盘综述：市场触底回升，上证指数录得5连涨,Wind
1064,2021-02-19,牧原股份冲击涨停并再创新高，生猪期货主力合约涨超5.5%,Wind
1065,2021-02-19,猪肉股全线爆发，正邦科技等多股涨停,Wind
1066,2021-02-19,猪肉板块多股涨停，主力资金早盘大幅抢筹这些个股,第一财经
1067,2021-02-19,解盘：高位白马调整，生物育种、动物疫苗、乳业领涨,Wind
1068,2021-02-19,A股午盘综述：上证指数跌0.32%，创业板指跌2.43%,Wind
1069,2021-02-19,猪肉股持续攀升，天邦股份率先封板,Wind
1070,2021-02-18,大公国际生猪养殖21年信用展望：市场供应恢复 猪价或将见顶回落,新浪
1071,2021-02-18,正邦科技(002157.SZ)：邦鼎投资质押7598.78万股,格隆汇
1072,2021-02-18,正邦科技：控股股东一致行动人质押7598.78万股公司股份,中证网
1073,2021-02-18,正邦科技：共青城邦鼎投资有限公司质押约7599万股,每日经济新闻
1074,2021-02-17,农林牧渔行业：近期非瘟疫情再起波澜 生猪行业数据跟踪分析,新浪
1075,2021-02-10,生猪期货运行满月，1500多家机构客户入场,Wind
1076,2021-02-09,猪企1月销售数据密集披露，猪价持续下跌，板块如何布局？ 连续下跌,第一财经
