,2021-12-31,行业观察|半岛超声炮大火 医美设备厂商国产替代空间广阔,财联社
873,2021-04-16,华东医药两日涨停背后逻辑是什么？医美到底是噱头还是新的增长点？千亿赛道参与者还有他们！,E药经理人
874,2021-04-16,“少女针”获批华东医药涨停，颜值焦虑的钱真好赚？,财经杂志
875,2021-04-16,4天翻倍，15股创历史新高——大数据探究牛股基因,Wind
876,2021-04-16,解盘：百亿资金流入，白酒、二胎、数字货币、医美领涨,Wind
877,2021-04-16,华东医药(000963.SZ)盘中创历史新高年内累涨近60%,格隆汇
878,2021-04-16,Wind医药：每日行业动态（2021-04-16）,Wind
879,2021-04-16,A股融资融券日报：两融余额增加6.78亿元（4月15日）,Wind
880,2021-04-16,盘前情报丨第五批国家带量采购目录流出，大量注射剂被纳入，关注龙头药企（名单）,21世纪经济报道
881,2021-04-16,医美行业：少女针获批开启注射填充2.0时代,财富动力网
882,2021-04-15,焦点分析 | “少女针”引爆新一轮“注射战”，医美上游重新洗牌？,36氪
883,2021-04-15,华东医药：子公司收购HighTech公司即将完成交割,格隆汇
884,2021-04-15,华东医药6.6亿元完成西班牙医美公司收购 国内医美业务进入收获期,证券日报网
885,2021-04-15,西班牙医美公司收入囊中 华东医药医美产业再扩张,e公司
886,2021-04-15,瞄准身体塑形赛道！华东医药6.6亿元完成西班牙医美公司收购,金融界
887,2021-04-15,底部不断抬高调整或近尾声,证券导报
888,2021-04-15,国内海外要闻、行业聚焦“零售”、“乳品”（4月15日）,德邦证券微资讯
889,2021-04-15,券商首次关注6股并给予买入评级（4月15日）,Wind
890,2021-04-15,A股融资融券日报：两融余额增加21.59亿元（4月14日）,Wind
891,2021-04-14,浙商早知道 | 4月15日,浙商证券研究所
892,2021-04-14,什么信号？A股地量大反攻！北上资金凶猛抄底，三天买入量接近3月整月！,证券时报网
893,2021-04-14,产品获医疗器械注册证 华东医药争速医美市场,北京商报
894,2021-04-14,探秘龙虎榜 | 创新药+医美概念华东医药(000963.SZ)利好跳空高开涨停 广告+抖音概念省广集团(002400.SZ)创近期新高,智通财经
895,2021-04-14,“少女针”火了，医美概念爆发，7连板爆炒股上演地天板，外资加仓这些概念股,证券之星
896,2021-04-14,“少女针”获批 入局8年，华东医药在医美领域战果如何？,金融界
897,2021-04-14,一剂“少女针”，医美又嗨了！华东医药涨停，金发拉比翻倍,金融界
898,2021-04-14,华东医药龙虎榜数据（4月14日）,Wind
899,2021-04-14,8天暴涨106%！刚刚，这只股票上演“地天板”,Wind
900,2021-04-14,A股收盘综述：上证指数止步三连跌，创业板指大涨逾2%,Wind
901,2021-04-14,重磅医美产品华东医药“少女针”获批A股医美概念全线走强,财华社
902,2021-04-14,果然每天杀一只白马股！今天轮到药茅恒瑞医药？,证券之星
903,2021-04-14,“少女针”获批，华东医药涨停，封单近20万手,金融界
904,2021-04-14,天地板、一字板、昨闪崩今大涨……谁能驾驭这些热门股？,Wind
905,2021-04-14,金发拉比盘中惊现地天板，医美概念股掀起涨停潮！昔日千亿白马退市倒计时,同壁财经
906,2021-04-14,每天杀一只白马股！今天轮到4000亿医药茅，更有闪崩超17%,Wind
907,2021-04-14,华东医药强势涨停 公司重磅产品“少女针”获批,中证网
908,2021-04-14,连续7涨停后，超级热门股盘中惊现地天板，医美概念股掀起涨停潮,金融界
909,2021-04-14,解盘：超百亿资金持续流入，医美、海南、新能源汽车领涨,Wind
910,2021-04-14,A股午盘综述：上证指数涨0.15%，创业板指数1.4%,Wind
911,2021-04-14,浙商证券--华东医药事件点评报告：“少女针”获批，抢占胶原蛋白刺激市场先机【公司研究】,金融界股吧
912,2021-04-14,华东医药早盘放量涨停医美板块提振大涨,格隆汇
913,2021-04-14,医疗美容板块走强 华东医药涨停,中证网
914,2021-04-14,A股异动丨华东医药(000963.SZ)逼近涨停医美产品获得医疗器械注册证,格隆汇
915,2021-04-14,安信证券--华东医药：“少女针”获批强化医美业务，医美管线潜力逐步释放【公司研究】,金融界股吧
916,2021-04-14,医美板块全线走强，悦心健康两连板,Wind
917,2021-04-14,【行情】医美概念板块大涨，华东医药、粤泰股份、新华锦等个股涨停，悦心健康、朗姿股份、景峰医药等纷纷大涨,金十数据
918,2021-04-14,华东医药早盘放量触及涨停，医美板块提振走强,Wind
919,2021-04-14,安信证券：华东医药(000963.SZ)“少女针”获批强化医美业务，给予“买入-A”评级,智通财经
920,2021-04-14,华东医药高开5%，公司“少女针”获批,Wind
921,2021-04-14,A股早报2021年4月14日星期三,Wind
922,2021-04-13,华东医药医美填充剂“少女针”获准注册 预计下半年上市销售,e公司
923,2021-04-13,华东医药：医美产品Ellansé获中国大陆医疗器械注册证,中证网
924,2021-04-13,重磅医美填充剂获准注册 华东医药抢占高端医美市场,证券日报网
925,2021-04-13,华东医药“少女针”取得医疗器械注册证，预计2021年下半年上市销售,21世纪经济报道
926,2021-04-13,晚间重要公告2021年4月13日星期二,Wind
927,2021-04-13,华东医药(000963.SZ)获得“注射用聚己内酯微球面部填充剂”医疗器械注册证,智通财经
928,2021-04-13,华东医药：医美产品Ellansé-S获医疗器械注册证,Wind
929,2021-04-13,3月以来，医药生物板块成保险机构调研新宠,制药网
930,2021-04-10,「财富周评榜」疫苗概念股万泰生物市值增128亿，华东医药下滑8.02%被股民调侃“假医美概念”,华夏时报
931,2021-04-09,A股融资融券日报：两融余额增加19.55亿元（4月8日）,Wind
932,2021-04-08,海南自贸港放宽市场准入，网售处方药、CRO、医美等发展提速！,新浪医药
933,2021-04-08,高端医美不用再出国，机构：布局赛道投资机会正当时丨牛熊眼,第一财经
934,2021-04-08,两部门支持海南高端医美产业发展 主力资金早盘抢筹医美概念股,第一财经
935,2021-04-08,【机会挖掘】两部门支持海南高端医美产业发展 我国美市场规模或达万亿级,证券时报网
936,2021-04-08,三个月交易额超百亿 本土创新药巨头抢占License-in赛道,新浪
937,2021-04-08,医药生物行业：医疗体系运行常态化 看好一季度业绩表现,广发证券
938,2021-04-07,小心！出现这种情况将会结束反弹，重点关注钢铁板块,搜狐
939,2021-04-06,华东医药(000963.SZ)：医药产业基金已完成基金备案,格隆汇
940,2021-04-06,[公司]华东医药子公司获浙江省级独家第三方疫苗储存和配送资格,全景网
941,2021-04-06,华龙投顾周刊：节后关注这些方向,新浪
942,2021-04-06,上周9款1类新药批临床;《长期处方管理规范（试行 征求意见稿）》发布；复星新冠疫苗5日在香港恢复接种,GBIHealth
943,2021-04-06,浙商早知道 | 4月6日,浙商证券研究所
944,2021-04-05,一文看懂为何近期医疗服务、医美标的股价反弹涨幅较大,21世纪经济报道
945,2021-04-02,浙商证券--华东医药系列深度报告之一：工商一体医药龙头，抢滩高端医美蓝海【公司研究】,金融界股吧
946,2021-04-02,A股融资融券日报：两融余额减少7.5亿元（4月1日）,Wind
947,2021-04-01,国内市场成长空间巨大，医美板块“卷土重来”丨牛熊眼,第一财经
948,2021-04-01,医美概念股大幅走强,格隆汇
949,2021-03-31,公告精选丨中芯国际成科创板摘“U”第一股，17连板顺控发展回复关注函,21世纪经济报道
950,2021-03-31,晚间重要公告汇总,第一财经
951,2021-03-31,[公司]华东医药全球首创ADC新药获批临床 有望填补卵巢癌治疗空白,全景网
952,2021-03-31,华东医药：新药临床试验申请获得批准,e公司
953,2021-03-31,华东医药(000963.SZ)：生物制品1类新药IMGN853临床试验申请获批,格隆汇
954,2021-03-31,华东医药(000963.SZ)子公司获药物临床试验批准通知书,智通财经
955,2021-03-31,请问少女针审批是不是遇到了麻烦？华东医药：英国全资子公司新型胶原蛋白刺激剂Ellansé?正在等待中国上市的注册审批,每日经济新闻
956,2021-03-31,华东医药：恩格列净二甲双胍复方片（5/500mg）已申报生产,每日经济新闻
957,2021-03-31,华东医药引进的叶酸受体α靶向ADC获批临床丨医麦猛爆料,医麦客News
958,2021-03-31,华东医药1类生物制药IMGN853获批临床,Insight数据库
959,2021-03-31,融资客青睐6股，奥来德买入占比高达56.26%,Wind
960,2021-03-30,首个FR ADC获批临床，华东医药(000963.SZ) 斥资3亿美元引进,智通财经
961,2021-03-30,首个FRα ADC获批临床，华东医药3亿美元引进,医药魔方Info
962,2021-03-30,医药行业周报：冠脉扩张球囊联盟集采价格出炉 低毛利时代开启,新浪
963,2021-03-30,医美未来5-10年迎来赛道黄金时期，北向资金大举加仓这些公司,第一财经
964,2021-03-30,医美板块走强 爱美客大涨近9%,格隆汇
965,2021-03-30,医美板块企稳反攻，爱美客大涨8%,Wind
966,2021-03-29,医美概念股火爆，北向资金大举加仓这些公司,第一财经
967,2021-03-29,医美生意突然火爆，部分手术已排到半年后！北向资金大举加仓股揭秘,证券时报网
968,2021-03-29,医药行业一周观察：继续推荐成长性确定且估值合理的优质标的,新浪
969,2021-03-29,医美板块午盘前大幅攀升，朗姿股份涨停,Wind
970,2021-03-29,应对全球竞争：老牌劲旅齐鲁、华东、扬子江加速License-in,药融圈
971,2021-03-29,杠杆资金大手笔加仓23股,证券时报网
972,2021-03-29,【机会挖掘】明年中国整形市场规模将达3000亿元 上游产品和产业快速发展,证券时报网
973,2021-03-29,年报商誉减值袭来，集采下药械并购标的估值虚高遭挤压,Wind
974,2021-03-28,高瓴投资的这家港股医药公司，现在怎么样了？,格隆汇
975,2021-03-27,明看并购 | 贝泰妮：“她经济”的高票房,东方高圣大健康并购
976,2021-03-27,「财富周评榜」“医茅们”表现分化：迈瑞医疗市值涨304亿，“女人的茅台”爱美客周跌超13%,华夏时报
977,2021-03-27,医美概念股集体拉升，悦心健康涨停,36氪
978,2021-03-27,科创板蓄势待发，中国生物制药2020处于业绩过渡期,药融圈
979,2021-03-27,主力资金看好医疗服务板块 机构抢筹次新股贝泰妮,大众证券报
980,2021-03-26,A股主力资金流向：周五大幅流入本周仍净流出千亿,Wind
981,2021-03-26,解盘：人气回暖，超百亿资金流入，风电、医疗服务、白酒领涨,Wind
982,2021-03-26,万物皆可玻尿酸？玻尿酸饮品成本不到4元暴赚10倍 真能变美吗,新京报
983,2021-03-26,“万物皆可玻尿酸”:有产品成本不到4元 暴利堪比茅台,新京报
984,2021-03-26,【行情】医美概念股开盘走高，C贝泰妮涨超10%，朗姿股份、览海医疗、爱美客、华东医药等纷纷冲高,金十数据
985,2021-03-26,A股融资融券日报：两融余额减少40.24亿元（3月25日）,Wind
986,2021-03-25,华东医药间接控股子公司环境违法被罚10万元 环保处罚,每日经济新闻
987,2021-03-25,机构砸盘药石科技 一线游资封板节能风电|焦点资讯,第一财经
988,2021-03-25,爱美客、华东医药均跌6%左右，医美板块持续下滑,Wind
989,2021-03-25,比亚迪、传音控股、华东医药低开超3%,Wind
990,2021-03-25,华东医药等40股近五日获机构净买入,证券时报网
991,2021-03-25,A股早报2021年3月25日星期四,Wind
992,2021-03-25,A股融资融券日报：两融余额减少14.15亿元（3月24日）,Wind
993,2021-03-25,机构看中这些股 近五日大手笔净买入,证券之星
994,2021-03-25,青睐大宗交易，机构捕捉结构性机会,Wind
995,2021-03-24,【24日资金线路图】A股缩量震荡跌1.3%，品牌龙头股重获资金关注,证券时报网
996,2021-03-24,数据复盘｜主力资金撤离有色金属、化工等行业 北向资金抢筹药明康德等股,证券时报网
997,2021-03-24,最新龙虎榜动向：1.11亿资金抢筹节能风电，机构狂买华东医药（名单）,21世纪经济报道
998,2021-03-24,主力资金：碳中和火上天 资金抢筹的概念股名单曝光,新浪
999,2021-03-24,龙虎榜机构新动向：净买入18股净卖出9股,证券时报网
1000,2021-03-24,机构今日买入这22股，卖出恒力石化4.64亿元丨龙虎榜,第一财经
1001,2021-03-24,3月24日龙虎榜解析：节能风电净买入额最多，还有37只个股被机构扫货,每日经济新闻
1002,2021-03-24,788亿主力资金近三日撤出全A(等权)概念股,证券时报网
1003,2021-03-24,华东医药龙虎榜数据（3月24日）,Wind
1004,2021-03-24,英国生物医药公司PhoreMost获4600万美金B轮融资,投资界
1005,2021-03-24,887亿资金争夺20股：主力资金重点出击2股(名单),新浪
1006,2021-03-24,板块异动 | 市场规模成长空间较大 医美概念股异动拉升,智通财经
