,2021-12-31,电子行业研报：车规半导体空间足，国产替代提速【华西电子团队】,每经网
773,2021-05-13,全球缺芯！国产芯片能否崛起？10年行业老将这么说,搜狐
774,2021-05-13,紫光国微超级SIM卡上市乌兹别克斯坦 积极开拓海外市场,砍柴网
775,2021-05-12,冲出国门！紫光国微超级5G SIM卡乌兹别克斯坦首发,快科技
776,2021-05-12,紫光国微(002049.SZ)：中诚信国际维持公司主体及债项信用等级并将其继续列入观察名单,格隆汇
777,2021-05-12,中诚信国际：维持紫光国微主体及债项信用等级为AA+，并将其继续列入观察名单,Wind
778,2021-05-12,紫光国微：超级SIM卡乌兹别克斯坦首发,e公司
779,2021-05-11,半导体日报：国科微遭股东减持，士兰微拟20亿元投建扩产新项目，汇顶科技首次回购，南大光电自研光刻胶上市,新浪
780,2021-05-11,紫光国微公开发行可转债申请获证监会核准批文,上证报
781,2021-05-11,紫光国微(002049.SZ)申请公开发行可转债获中证监核准,智通财经
782,2021-05-11,紫光国微：证监会核准公司发行15亿元可转债,每日经济新闻
783,2021-05-11,军工股主力净流入超12亿元券商看好三季度投资机会,第一财经
784,2021-05-11,38股获券商买入评级，凌志软件目标涨幅达70.25%,Wind
785,2021-05-10,紫光国微(002049)：特种集成电路行业隐形冠军,广发证券
786,2021-05-10,连续4个涨停，又一只十倍股将诞生？全球央行数字货币竞赛已开启，北向资金大举加仓股揭秘,证券时报网
787,2021-05-10,紫光国微：公司各项业务目前订单饱满，下游需求较旺盛,每日经济新闻
788,2021-05-10,紫光国微：公司目前的多数芯片产品主要采用40nm及以上制程制造,每日经济新闻
789,2021-05-10,紫光国微：公司智能安全芯片及解决方案可以用于数字货币的载体中，有比较成熟的技术和产品积累,每日经济新闻
790,2021-05-10,每日报告回放,新浪
791,2021-05-10,航天军工行业：业绩进入快车道 行业高景气延续,新浪
792,2021-05-10,【行情】半导体及元件板块走弱，南大光电跌近6%，北方华创、中晶科技、兆易创新、紫光国微跟跌,金十数据
793,2021-05-10,军工行业观察：军工板块投资大有可为 自下而上把握成长红利,新浪
794,2021-05-10,芯片股持续疲软，沪硅产业跌逾5%,Wind
795,2021-05-08,深度*公司*紫光国微(002049)：智能安全芯片新业务持续拓展 特种IC快速成长,新浪
796,2021-05-08,5月机会：赚钱效应逐渐回升三大行业被集体看好！,金融投资报
797,2021-05-08,河北区域股市周报：总市值跌44亿通合科技跌22.18%排第一,每日经济新闻
798,2021-05-08,主力砸盘多只大白马，卖出资金超6亿，释放什么信号,Wind
799,2021-05-07,5月7日主力资金净流出325亿元,证券时报网
800,2021-05-07,平安证券--电子行业周报：苹果财报发布，一季度手机出货排名出炉【行业研究】,金融界股吧
801,2021-05-06,【调研纪要】紫光国微：集成电路业务下游需求旺盛（20210506）,微信
802,2021-05-06,东方证券维持紫光国微增持评级：特种集成电路需求旺盛，安全芯片海外市场快速拓展，目标价151.52元,每日经济新闻
803,2021-05-06,军工行业2020年和2021Q1业绩综述：行业高景气度延续 全年高增长可期,新浪
804,2021-05-06,华安证券给予紫光国微买入评级：顺大势特种业务高速成长，智能安全芯片打开增量市场,每日经济新闻
805,2021-05-06,东方证券：紫光国微（002049.SZ）特种集成电路竞争力不断提高，维持“增持”评级,智通财经
806,2021-05-06,4月金股组合盈利5.26% 5月荐股名单出炉,新浪
807,2021-05-06,平安证券维持紫光国微推荐评级：业绩高增，特种IC平台优势显着,每日经济新闻
808,2021-05-06,半导体指数二次抬升，国科微涨超10%,Wind
809,2021-05-06,中信证券：给予紫光国微“买入”评级，目标价150元,Wind
810,2021-05-06,中信证券：给予紫光国微“买入”评级 目标价150元,e公司
811,2021-05-06,紫光国微（002049）：芯片设计领军者，自主可控主力军,中信证券研究
812,2021-05-05,【太平洋通信|点评】紫光国微：业务线高增长新品高卡位，致力打造“智慧芯”世界,永不消失的电磁波
813,2021-05-01,紫光国微(002049)季报点评：业绩高增 特种IC平台优势显着,新浪
814,2021-04-30,紫光国微(002049)2021一季报点评：特种集成电路需求饱满 规模效应加速显现,新浪
815,2021-04-30,高端制造行业事件点评：深圳政府多政策扶持5G产业发展 着力建立5G产业集群,新浪
816,2021-04-30,一季度净利润同比增长70%紫光国微深化智慧芯片产业布局,GPLP犀牛财经
817,2021-04-30,一季度净利同比增长70% 紫光国微上半年业绩预增50%-100%,证券时报
818,2021-04-30,紫光国微安全芯片：保护网联汽车信息安全,中新网
819,2021-04-30,紫光国微发布2021年第一季度报告 利润同比增长70%,中新网
820,2021-04-29,紫光国微：2021年第一季度净利润约3.24亿元，同比增长70.31%,每日经济新闻
821,2021-04-29,紫光国微(002049.SZ)第一季度归母净利润同比增长70.31%至3.24亿元,智通财经
822,2021-04-29,紫光国微：一季度净利润同比增长70.31%,Wind
823,2021-04-28,高端制造与科技行业事件点评：四部委明确国家鼓励的集成电路企业所需满足的条件,新浪
824,2021-04-28,高毅资产错失有色龙头！这些绩优股被“错卖”？,Wind
825,2021-04-27,军工行业跟踪报告：Q1重仓维持标配 推荐有核心竞争力个股,新浪
826,2021-04-27,智慧芯片第一股紫光国微，2020全年净利同比增长98.74%,GPLP犀牛财经
827,2021-04-27,从安全芯到智慧芯，这家企业要做智慧中国的“芯”伙伴,财经无忌
828,2021-04-26,紫光国微：紫光芯实现国产汽车导入,e公司
829,2021-04-26,华安证券--电子行业周报：持续聚焦一季报确定的面板、半导体板块【行业研究】,金融界股吧
830,2021-04-25,最新！顶流基金重仓股大洗牌，40张图表全披露,Wind
831,2021-04-23,芯片企业惊与喜：意外的利润倍增与逃不掉的抢人大战 | 海斌访谈,第一财经
832,2021-04-23,紫光国微：公司芯片产品在硬盘存储设备上无太多应用,Wind
833,2021-04-23,致力打造“智慧芯”生态圈,中证报
834,2021-04-22,超9成盈利、27家业绩翻番，半导体迎最好时期,Wind
835,2021-04-22,紫光国微发布2020年报业绩 净利增长98.74%,中新网
836,2021-04-22,紫光国微董事长马道杰：业绩高速增长 致力打造“智慧芯”世界,中证网
837,2021-04-22,紫光国微2020年报：营收32.7亿元 净利增长98.74%,网易
838,2021-04-22,坚持智慧芯片赛道 紫光国微去年净利增长99%,证券时报
839,2021-04-21,紫光国微(002049.SZ)年度归母净利同比增98.74%至8.06亿元 每10股派1.35元,智通财经
840,2021-04-21,紫光国微：2020年营业收入32.7亿元，同比减少4.67% 盈利能力下降,36氪
841,2021-04-21,紫光国微(002049.SZ)2020年度净利润升98.74%至8.06亿元拟10派1.35元,格隆汇
842,2021-04-21,紫光国微：2020年净利润同比增长99%拟10派1.35元,格隆汇
843,2021-04-21,紫光国微：2020年净利润同比增长98.74%,Wind
844,2021-04-21,清华系资本图谱：三大平台各展所长,Wind
845,2021-04-21,紫光国微：创新发展汽车安全芯片，防范智能汽车信息安全风险,砍柴网
846,2021-04-19,证监会发审委：紫光国芯微电子股份有限公司可转债获通过,Wind
847,2021-04-19,紫光国微(002049.SZ)公开发行可转换公司债券申请获中证监审核通过,智通财经
848,2021-04-19,105股获券商买入评级 凯龙高科目标涨幅达83.11%,Wind
849,2021-04-18,紫光国微：公司在研的汽车控制器芯片批量生产还需要一定时间,Wind
850,2021-04-16,紫光国微：“18国微01”回售登记期4月20日至4月26日,Wind
851,2021-04-16,太平洋--紫光国微：特种业务高景气超预期，车载芯片及5G超级SIM助力新成长【公司研究】,金融界股吧
852,2021-04-16,安信证券：紫光国微中短期业绩确定性较强，长期受益于芯片国产化,Wind
853,2021-04-15,紫光国微2020年净利润同比增长99.94% 今年一季度预增50%-100%,证券日报网
854,2021-04-15,紫光国微(002049.SZ)预计一季度归母净利同比增长50%至100%,智通财经
855,2021-04-15,紫光国微(002049.SZ)业绩快报：2020年净利升99.94%至8.11亿元,格隆汇
856,2021-04-15,紫光国微：2020年净利润同比增长99.94%（业绩快报）,Wind
857,2021-04-15,A股异动|紫光国微(002049.SZ)午后直线拉升一季度净利同比预增50%-100%,格隆汇
858,2021-04-15,A股午间公告：紫光国微一季度净利预增50%-100%,格隆汇
859,2021-04-13,A股早报2021年4月13日星期二,Wind
860,2021-04-13,紫光国微：公司车联网应用相关的安全芯片已进入试用阶段,Wind
861,2021-04-12,军工行业观察：“十四五”开局一季报发力 业绩超预期引领军工主旋律,新浪
862,2021-04-12,科技行业物联网周报：数据中心光互连技术演进硅光集成已是行业共识,新浪
863,2021-04-09,泰尔英福与紫光国微达成战略合,e公司
864,2021-04-09,两市百元股数量达134只，医药生物行业占比最高,证券之星
865,2021-04-08,航天军工行业周报(第十一周),新浪
866,2021-04-08,中汽中心与紫光国微签订汽车芯片战略合作协议,上证报
867,2021-04-08,【报道】汽车芯片战略合作联合发布会暨第一届汽车芯片安全技术研讨会在天津举办，紫光国微与中国汽车技术研究中心签订汽车芯片战略合作协议，双方将共同开展汽车芯片领域前沿技术的创新与应用，为汽车的智能网联化发,金十数据
868,2021-04-08,中汽中心与紫光国微就汽车芯片创新应用达成战略合作,Wind
869,2021-04-08,中汽中心与紫光国微就汽车芯片创新应用达成战略合作,e公司
870,2021-04-08,芯片、5G是亮点，重要博览会马上召开！A股已有反应,中财网
871,2021-04-08,中信证券：军工行业投资转向“基本面驱动”，二季度将为首个景气印证期,Wind
872,2021-04-08,中信证券：“十四五”是军工行业的快速发展期 推荐两种择股思路,证券时报网
873,2021-04-08,军工｜自下而上，守正出奇：2021Q2投资策略,中信证券研究
874,2021-04-08,紫光国芯微电子股份有限公司关于发行可转债发审委会议准备工作告知函回复的公告,中证报
875,2021-04-07,国防军工行业跟踪：板块业绩陆续披露 2021或将维持高景气度,新浪
876,2021-04-07,CITE 2021来了！芯片、信创、数据存储、5G成亮点,Wind
877,2021-04-06,电子元件行业周报：从电子硬件视角看汽车智能化机遇,新浪
878,2021-04-02,紫光国微：截至3月31日股东数为107636户,每日经济新闻
879,2021-04-01,紫光国微(002049.SZ)子公司拟与芯鑫融资租赁开展售后回租赁融资租赁业务,智通财经
880,2021-04-01,紫光国微：子公司开展融资租赁业务并为其提供担保 大额借贷担保,Wind
881,2021-04-01,平安证券--电子行业周报：小米发布年报，英特尔计划扩产【行业研究】,金融界股吧
882,2021-04-01,兴证策略&多行业：2021年4月金股组合,新浪
883,2021-03-31,A股早报2021年3月31日星期三,Wind
884,2021-03-30,紫光国微：公司安全芯片可以为5G消息生态系统提供个人实名制身份认证和支付能力,每日经济新闻
885,2021-03-30,重磅！“千亿顶流”基金隐形重仓股名单来了,Wind
886,2021-03-30,张坤、刘格菘……顶流基金经理“隐形重仓股”曝光,Wind
887,2021-03-29,电子行业周报：一季报披露将近 面板和功率业绩确定性高,华安证券
888,2021-03-29,国防军工行业兴证军工观察：“十四五”需求释放初露锋芒 把握高成长优质标的黄金坑,新浪
889,2021-03-29,军工行业重大事项点评：“军转民”政策将出台 高研发企业有望受益,新浪
890,2021-03-29,芯片板块发力，紫光国微大涨7%,Wind
891,2021-03-27,河北区域股市周报：3家公司被机构调研以岭药业进入河北股市值前10强,每日经济新闻
892,2021-03-26,盘前情报丨疫苗分发提升中硼硅玻璃管需求，全款仍需等半年！这些公司成香饽饽（附股）,21世纪经济报道
893,2021-03-24,紫光国微：截至3月19日，公司股东总数111592,每日经济新闻
894,2021-03-23,基民不能承受之重，个别基金经理押注板块赌明天,Wind
895,2021-03-22,紫光国微：麟铠安全系统可以在移动通信、电子钱包等领域的安全芯片中使用,每日经济新闻
896,2021-03-22,紫光国微：公司的金融终端安全芯片THM36系列产品被国内外知名金融终端设备厂商使用,每日经济新闻
