,2021-12-31,猪企的2021年：股价深蹲后触底反弹，下行周期下面临资金考验,华夏时报
1470,2020-12-14,温氏股份发生大宗交易成交折价率23.67%,证券时报网
1471,2020-12-14,收入下降的温氏股份拟发93亿可转债 项目合理性曾遭监管层问询 其他违规处罚,GPLP犀牛财经
1472,2020-12-14,温氏股份：今年自产仔猪成本略高于2017、2018年,格隆汇
1473,2020-12-14,温氏股份：转型升级为食品企业是公司目前和未来方向,Wind
1474,2020-12-14,农业：粮食丰收 生猪期货上市 继续推荐种养殖,新浪
1475,2020-12-14,温氏股份：公司饲料自产自用，无对外销售,Wind
1476,2020-12-14,温氏股份：公司今年自产仔猪成本略高于17、18年,Wind
1477,2020-12-14,猪肉股午后拉升，双汇发展、大北农、上海梅林均涨超5%,Wind
1478,2020-12-14,农林牧渔行业：11月出栏环比加速 销售价格略有下降,新浪
1479,2020-12-14,【东兴大消费】周观点：寻求业绩确定性，关注年底估值切换,东兴社服
1480,2020-12-14,开源晨会1216丨退市新规出炉，进一步强化优胜劣汰的市场生态,开源证券研究所
1481,2020-12-11,【华安农业王莺|周报】生猪期货即将上市，全球玉米大豆库消比再降,王莺看农业
1482,2020-12-11,农林牧渔行业年度策略报告：种植链&后周期景气延续 养殖首选真成长龙头,新浪
1483,2020-12-10,新希望再度领跌猪肉股，牧原股份、双汇发展、温氏股份等纷纷走软,Wind
1484,2020-12-08,市场要闻 | 温氏食品风波不断，何时是投资最佳时期？,36氪
1485,2020-12-08,房企跨界养猪盈利颇丰？专家分析称房企养猪市场风险大,新浪
1486,2020-12-08,猪肉又涨价了！后市怎么走？这两大板块站上风口,21世纪经济报道
1487,2020-12-08,猪肉又涨价了！后市怎么走？这两大板块站上风口（附股）,21世纪经济报道
1488,2020-12-08,千家房企跨界 卖猪比卖房挣钱？,广州日报
1489,2020-12-08,一头猪利润等于2瓶茅台酒，养猪红利期还有多久？,21世纪经济报道
1490,2020-12-08,猪肉价格上行，生猪养殖企业四季度盈利预期乐观,Wind
1491,2020-12-08,猪肉价格上行 生猪养殖企业四季度盈利预期乐观,中证报
1492,2020-12-07,“抢肉大战”上演，上千家房企转行养猪！概念股最高已回调近40%，后市机会在哪？,21世纪经济报道
1493,2020-12-07,农林牧渔行业深度报告：把握后周期+种植产业链 深挖成长细分赛道,新浪
1494,2020-12-07,农林牧渔行业动态：猪价全线上涨 种子板块再次带动行业上行,新浪
1495,2020-12-07,【东兴大消费】周观点：聚焦景气持续，寻求业绩确定性,东兴社服
1496,2020-12-07,【行情】猪肉板块持续拉升，天邦股份涨4%，湘佳股份、温氏股份、益生股份等跟涨,金十数据
1497,2020-12-07,农林牧渔行业周报：转基因持续推进 继续关注种植链,新浪
1498,2020-12-07,温氏股份：2020年11月销售肉猪83.80万头 环比增加11.32%,我的农产品网
1499,2020-12-07,反弹！菜市场现“抢肉大战”，1头猪利润=2瓶茅台酒？,央视财经
1500,2020-12-07,农业行业：价格上涨助推板块景气 继续关注种、养殖,新浪
1501,2020-12-05,农林牧渔行业：本周猪价小幅反弹 关注种植业政策驱动机会,广发证券
1502,2020-12-05,上市公司正负面新闻2020年12月5日星期六,Wind
1503,2020-12-04,温氏股份(300498.SZ)：11月肉鸡销售收入同比降23.6%肉猪销售收入同比降6.16% 盈利能力下降,格隆汇
1504,2020-12-04,温氏股份现1笔大宗交易 共成交488.97万元,新浪
1505,2020-12-04,温氏股份：11月份肉猪销售收入33.36亿元 环比增20.22%,e公司
1506,2020-12-04,温氏股份：11月肉猪销收入环比增长20.22%,Wind
1507,2020-12-04,转债专题：生猪产业链标的梳理,新浪
1508,2020-12-04,温氏股份：预计明年黄羽肉鸡产能处于高峰回落周期，整体供需趋于平衡,Wind
1509,2020-12-04,农林牧渔行业2021年投资策略：养殖利润仍将维持高位 饲料行业加速集中,广发证券
1510,2020-12-03,温氏股份现1笔大宗交易 共成交203.58万元,新浪
1511,2020-12-03,猪肉降价后股价下跌养猪巨头温氏股份原总裁违规减持被监管 减持股份,GPLP犀牛财经
1512,2020-12-02,温氏股份现2笔大宗交易 共成交838.64万元,新浪
1513,2020-12-01,深交所30周年记：2323股齐聚A股 总市值近34万亿,北京商报
1514,2020-11-30,违规减持9.68万股 温氏股份第一大股东收监管函 减持股份,中新经纬
1515,2020-11-30,温氏股份：董事温鹏程收到监管函 问询,Wind
1516,2020-11-30,农林牧渔行业周报：强免政策逐步退出 市场化动保企业迎利好,新浪
1517,2020-11-27,【华安农业王莺|周报】旺季来临猪价大涨，强免疫苗市场化提速,王莺看农业
1518,2020-11-27,养殖板块崛起，生猪供需博弈仍在持续，如何布局猪肉股？,第一财经
1519,2020-11-27,继续下滑！猪肉价格明年5月或重回“2”字头,新浪
1520,2020-11-27,【行情】养殖业板块拉升走高，国联水产大涨12%，牧原股份、湘佳股份、温氏股份、益生股份等跟涨,金十数据
1521,2020-11-27,深市上市公司5年扶贫投入699亿元，合力攻坚显资本温情,Wind
1522,2020-11-26,温氏股份现2笔大宗交易 共成交810.90万元,新浪
1523,2020-11-26,今年飞上天的猪肉公司，明年会跌到地下吗？,澎湃新闻
1524,2020-11-25,温氏股份现1笔大宗交易 共成交355.12万元,新浪
1525,2020-11-25,“二师兄”回归了？猪肉价格继续下滑，明年5月或重回“2”字头,时代在线
1526,2020-11-25,农产品行业-生猪养殖系列报告六十一-从供需变动幅度看春节前猪价趋势,新浪
1527,2020-11-24,生猪龙头企业市场占比增加 中小养殖户市场占比缩小,中国报告大厅
1528,2020-11-23,农林牧渔2021年投资策略：放下执念拥抱成长,新浪
1529,2020-11-23,温氏股份：温氏乳业获“学生奶”生产企业认定,e公司
1530,2020-11-23,温氏股份拟分拆温氏乳业上市，广东或将诞生第二家上市乳企,奥一网
1531,2020-11-23,温氏股份荣获2019年度金牛奖两项大奖,中证报
1532,2020-11-23,农林牧渔行业周报：供需持续改善 油粕价格强势,新浪
1533,2020-11-23,【国君农业】行业周报：周期切换，关注养殖成长股和种植产业链,农业凯歌
1534,2020-11-23,大宗周期行业周报：商品震荡分化 品种切换加快,新浪
1535,2020-11-23,大消费行业周报：10月社零增速环比扩大 餐饮收入增速首月转正,新浪
1536,2020-11-22,农林牧渔行业：本周猪价环比上涨0.2% 关注后周期需求提升,广发证券
1537,2020-11-22,富国中证农业主题ETF投资价值分析：政策助推现代化农业发展 首只农业ETF把握行情,新浪
1538,2020-11-21,犀牛财经早报：华晨集团被立案调查 上交所回应债务违约,GPLP犀牛财经
1539,2020-11-21,上市公司正负面新闻2020年11月21日星期六,Wind
1540,2020-11-20,千亿市值“猪老大”拟分拆温氏乳业境内上市,经济观察网
1541,2020-11-20,温氏股份：拟分拆温氏乳业境内上市,凤凰网
1542,2020-11-20,晚间重要公告2020年11月20日星期五,Wind
1543,2020-11-20,市场要闻 | 温氏股份分拆乳业上市，养殖大户如何破解乳业竞争难题？,36氪
1544,2020-11-20,温氏股份现1笔大宗交易 共成交444.26万元,新浪
1545,2020-11-20,温氏股份(300498.SZ)：董事会授权公司及子公司经营层启动分拆温氏乳业境内上市前期筹备工作,格隆汇
1546,2020-11-20,温氏股份：分拆温氏乳业至境内证券交易所上市的前期筹备工作,Wind
1547,2020-11-20,温氏股份：董事会授权启动分拆子公司温氏乳业境内上市前期筹备工作,Wind
1548,2020-11-19,温氏股份现1笔大宗交易 共成交599.45万元,新浪
1549,2020-11-19,猪肉股迎来久违上涨，温氏股份、正邦科技领涨,Wind
1550,2020-11-17,温氏股份现1笔大宗交易 共成交242.39万元,新浪
1551,2020-11-17,农林牧渔行业：10月出栏同比维持高增 价格下降,新浪
1552,2020-11-17,【东兴大消费】周观点：疫苗进展显著提振可选消费增长信心,东兴社服
1553,2020-11-17,在寒冬里看到火花，产业资本的春天来了？,投资家
1554,2020-11-16,农林牧渔行业：白鸡价格连续回升 10月猪料销售继续改善,新浪
1555,2020-11-16,农林牧渔行业周报：圣农10月报超预期 全球玉米大豆库消比再降,华安证券
1556,2020-11-14,农林牧渔行业2020年三季报总结：生猪养殖盈利高企 后周期板块景气上行,广发证券
1557,2020-11-13,【华安农业王莺|周报】圣农10月报超预期，全球玉米大豆库消比再降,王莺看农业
1558,2020-11-13,农林牧渔行业月度报告：生猪养殖业绩加速释放，建议关注后周期板块，维持“同步大市”评级,格隆汇
1559,2020-11-13,2020年三季报盈利跟踪专题：中小创ROE已超越前期高点,新浪
1560,2020-11-13,开源晨会1113丨非标收缩的压力；双十一战报；本土宠物食品商踏浪前行；中芯国际,开源证券研究所
1561,2020-11-12,“抄基金经理作业”也是技术活！低换手长跑持仓值得一看,上证报
1562,2020-11-11,农林牧渔行业：本周猪价环比上涨0.75％ 关注后周期板块业绩恢复,广发证券
1563,2020-11-11,农业周报：持续推荐业绩稳步改善、逻辑顺畅的动保板块,新浪
1564,2020-11-11,温氏股份：争取到2024年生猪出栏达到5600万头,格隆汇
1565,2020-11-11,猪价降了8元，首富没了240亿!中国养猪“四巨头”要哭惨了?,腾讯网
1566,2020-11-10,农林牧渔周观点：关注龙头企业商业模式优势与主营业务成长性,新浪
1567,2020-11-09,温氏股份现3笔大宗交易 共成交879.28万元,新浪
1568,2020-11-09,【东兴大消费】周观点：进博会召开、双十一蓄力，多重催化四季度持续关注可选消费,东兴社服
1569,2020-11-06,【华安农业王莺|周报】本周猪价企稳回升，白羽鸡产品价格大涨,王莺看农业
1570,2020-11-06,温氏股份现1笔大宗交易 共成交379.15万元,新浪
1571,2020-11-06,温氏股份(300498.SZ)：实控人温鹏程提前解除质押1000万股,格隆汇
1572,2020-11-06,中信建投医药&消费团队最新研究观点,中信建投证券研究
1573,2020-11-05,农林牧渔行业：三季报收官 继续推荐后周期与种植板块机会,新浪
1574,2020-11-05,龙企逆势加码，猪粮比回落，养殖后周期向好,Wind
1575,2020-11-05,农林牧渔行业周报：Q3猪企头均盈利分化 科前生物季报超预期,华安证券
1576,2020-11-05,温氏股份半年来肉鸡和肉猪销售同比首次全面下滑 在建工程持续增加 盈利能力下降,中国网
1577,2020-11-05,温氏股份:10月肉猪销售收入环比降近10% 肉鸡收入同降 盈利能力下降,中国经济网
1578,2020-11-04,温氏股份(300498)：生猪景气 肉禽承压 养殖规模持续扩张,新浪
1579,2020-11-04,温氏股份(300498.SZ)：1-10月累计新增借款占上年末经审计净资产的比例为28.50% 大额借贷担保,格隆汇
1580,2020-11-04,晚间重要公告2020年11月4日星期三,Wind
1581,2020-11-04,温氏股份：当年累计新增借款占上年末净资产的28.5% 大额借贷担保,Wind
1582,2020-11-04,温氏股份(300498.SZ)10月销售肉猪收入27.75亿元 同比下降28.09% 盈利能力下降,智通财经
1583,2020-11-04,温氏股份：10月毛猪销售均价环比降13.44% 盈利能力下降,新浪
1584,2020-11-04,温氏股份：10月肉猪销售收入环比下降9.79% 盈利能力下降,e公司
1585,2020-11-04,温氏股份：10月份肉猪销售收入27.75亿元，环比降近10%同比降28% 盈利能力下降,Wind
1586,2020-11-04,温氏股份(300498)三季报点评：生猪养殖业绩释放 产能有望逐步回升,新浪
1587,2020-11-03,温氏股份现1笔大宗交易 共成交278.03万元,新浪
1588,2020-11-03,上市猪企持续“扩产”，产能恢复进入快车道,Wind
1589,2020-11-02,温氏股份(300498.SZ)：陈峰申请辞去公司副总裁兼技术总监职务 董监高成员变化,格隆汇
1590,2020-11-02,陈峰辞任温氏股份(300498.SZ)副总裁兼技术总监职务 董监高成员变化,智通财经
1591,2020-11-02,温氏股份：副总裁兼技术总监陈峰辞职 董监高成员变化,Wind
1592,2020-11-02,农林牧渔行业点评报告：2020Q3猪价下行养殖承压 后周期板块业绩无忧,新浪
1593,2020-11-02,【东兴大消费】周观点：三季度业绩加速改善，关注四季度景气持续赛道,东兴社服
1594,2020-11-02,温氏股份：明年上半年猪价预计仍处高位 下半年或有回落,e公司
1595,2020-10-30,温氏股份现1笔大宗交易 共成交311.60万元,新浪
1596,2020-10-30,温氏股份(300498)：生猪养殖贡献利润 黄鸡价格或有改善,新浪
1597,2020-10-30,温氏股份：前三季度净利润同比增长35.44%,Wind
1598,2020-10-30,温氏股份前三季度实现净利润82.41亿元 同比增超三成,中证网
1599,2020-10-30,温氏股份第三季度营收小幅增长 净利反降13.06% 盈利能力下降,中新经纬
1600,2020-10-29,温氏股份公布三季报 前三季净利增加35.44%,新浪
1601,2020-10-29,温氏股份(300498.SZ)：前三季净利82.41亿元同比增长35.44%,格隆汇
1602,2020-10-28,温氏股份(300498.SZ)将于11月5日派发2020年半年度现金红利 每10股派发3元,智通财经
1603,2020-10-28,同样风口上的“猪”，为何牧原飞到天上，温氏却只能趴在地上？,证券之星
1604,2020-10-27,长周期视角下温氏股份的投资价值,凤凰网
1605,2020-10-27,温氏股份：有奶牛养殖业务，暂无肉牛和养羊业务,Wind
1606,2020-10-26,温氏股份现1笔大宗交易 共成交311.04万元,新浪
1607,2020-10-26,农业行业周报：拉尼娜天气催化 种植景气周期仍向上,新浪
1608,2020-10-26,生猪养殖系列报告五十九：如何看养殖企业三季度业绩预告？,新浪
1609,2020-10-26,【东兴大消费】周观点：9月社零同比增长3.3%，消费持续复苏,东兴社服
1610,2020-10-24,猪价下行，龙头养殖企业扩产能降成本,Wind
1611,2020-10-23,立华股份(300761)：黄鸡龙头成本管控领先 鸡价趋势向好迎转机,新浪
1612,2020-10-23,天兆猪业赴港上市：2019年中国第一种猪养殖公司 大数据赋能育种,新浪
