,2021-12-31,“妖股”九安医疗跌停收官，鱼跃医疗挤掉欧普康视跻身市值前十「医疗器械周榜」,华夏时报
2453,2021-04-24,最惨医药基金经理梦圆扬眉吐气了,基尔摩斯
2454,2021-04-24,基金大咖@揭幕者：头部基金经理重仓银行股，谨防“固收+”基金变成“固收-”,新浪
2455,2021-04-24,一季度外资现身121只A股前十大流通股东：奥普特被外资买走流通盘一半；蓝筹股仍受青睐！,每日经济新闻
2456,2021-04-24,张坤、谢治宇、刘格菘！顶流基金经理加仓这类股票,Wind
2457,2021-04-24,张坤、刘彦春、谢治宇、刘格菘！顶流基金经理还在加仓这类股票,中国基金报
2458,2021-04-24,热景生物一季度净利暴增千倍,新浪
2459,2021-04-24,财经连连看 | 股市周评：抱团股卷土重来 指数大幅反弹,新民晚报
2460,2021-04-24,4月，市场趋势在逐步转好!,财富动力网
2461,2021-04-24,大白马年报巨亏一季度扭亏为盈。重磅文件来了，机构看好概念股名单请及时收藏（附股） 重大损失,证券时报
2462,2021-04-24,北向资金回流A股，创业板指周涨逾7%,Wind
2463,2021-04-24,京沪深城市群是股权融资主力军 创投偏爱中部力量,证券时报
2464,2021-04-23,反常！突然熄火！医美股领跌两市！医美到底“美不美”？,央视财经
2465,2021-04-23,机构抱团股再受北向资金追捧,证券之星
2466,2021-04-23,一季净利增长超500％ 股价应声大涨 爱尔眼科快速扩张背后隐忧不断,新浪
2467,2021-04-23,创业板指一周涨逾7%深强沪弱显现大消费主线紧盯健康、酿酒、新能源,证券之星
2468,2021-04-23,本周主力资金青睐医药板块 消费电子龙头获抢筹近30亿元,第一财经
2469,2021-04-23,（收评）A股困局隐隐浮现注意行情新变化！,云掌财经
2470,2021-04-23,反弹一触即发！你准备好了吗？,云掌财经
2471,2021-04-23,智通A股机构动向参考(04.23) | 市场又进入防御阶段，题材炒作轮动过快,智通财经
2472,2021-04-23,资本市场实力榜重磅发布！京沪深称霸，两大城市群遍地开花，西部热衷发债，中部创投崛起,证券时报网
2473,2021-04-23,今日股市0423丨爱尔业绩点燃抱团股热情 能否继续反弹？,第一财经
2474,2021-04-23,不怕不涨就怕没人买,云掌财经
2475,2021-04-23,财报解读|“淬火”之年爱尔眼科答卷成色几何,财联社
2476,2021-04-23,数据解盘|今日北向资金合计净流入102.87亿元 房地产板块主力资金净流出18.22亿元,新浪
2477,2021-04-23,又拉茅指数，挽救基金颜面？,云掌财经
2478,2021-04-23,大盘短线情绪升温，“茅族”全面激活,云掌财经
2479,2021-04-23,“千亿顶流”基金经理刘彦春错误加仓白酒，一季度竟跑输业绩基准！,环球老虎财经
2480,2021-04-23,十大牛熊股：华为汽车概念“飙车” 20倍妖股惨遭腰斩,财联社
2481,2021-04-23,私募大佬葛卫东重仓股揭秘，坚守锂盐龙头浮盈或超2亿！次新股龙头突遭“天地板”，主力猛砸新能源车,证券时报网
2482,2021-04-23,小盘题材全线低迷，抱团白马的反弹基于业绩炒作,云掌财经
2483,2021-04-23,中富金石：指数弱势震荡 钢铁行业继续走强,中金在线
2484,2021-04-23,爱尔眼科：去年营收119亿近视手术贡献近4成，并购30家医院商誉近40亿创新高,搜狐
2485,2021-04-23,主创走势继续分化，抱团方向集体走强,云掌财经
2486,2021-04-23,突发，外资放大招，A股主升浪来了,证券之星
2487,2021-04-23,指数又失真，当心有人“抢跑”！丨复盘论,第一财经
2488,2021-04-23,A股主力资金流向（4月23日）：机构抱团股重获追捧，中国平安连续7日遭抛售,Wind
2489,2021-04-23,医疗板块集体大涨，爱尔眼科一度涨逾15%！医疗ETF（512170）量价齐升大涨4.15%,资本邦
2490,2021-04-23,涨停板解密：医药股继续火爆受追捧！（4月23日）,Wind
2491,2021-04-23,巨·大盘｜基金重仓股夺回A股话语权 小盘股全线溃败,巨丰财经
2492,2021-04-23,A股市场震荡走高：本周深成指涨4.6%，创指涨7.58%,澎湃新闻
2493,2021-04-23,热点淘金：弱势调整格局依旧 医疗保健行业全天引领市场！,巨丰财经
2494,2021-04-23,大象起舞，医药股抱团大反攻！发生了什么？,格隆汇
2495,2021-04-23,A股收评：三大指数齐涨医疗保健板块大涨居前,格隆汇
2496,2021-04-23,收评：沪指震荡涨0.26%，创业板指大涨近2%，北向资金净流入近80亿元,证券时报网
2497,2021-04-23,A股收盘综述：上证指数涨0.26%，创业板指涨1.87%,Wind
2498,2021-04-23,巨丰收评：基金重仓股推升指数,巨丰财经
2499,2021-04-23,北向资金净流入超70亿,格隆汇
2500,2021-04-23,53股获买入评级 最新:爱尔眼科,中财网
2501,2021-04-23,国元证券--爱尔眼科2020年年报&2021年一季报点评：二次创业元年，眼科龙头再起航【公司研究】,金融界股吧
2502,2021-04-23,爱尔眼科高增长高商誉 首季张坤北向资金减持葛兰增持 减持股份,中国经济网
2503,2021-04-23,广州万隆：市场关键位置围而不攻变盘窗口或将来临,广州万隆
2504,2021-04-23,大盘热点涌动！抱团股纷纷反弹，北向资金开始回流,中国证券网
2505,2021-04-23,二八行情，医药+储能双热点领涨,云掌财经
2506,2021-04-23,“茅指数”大涨3800亿，外资大买，A股风格又变了,Wind
2507,2021-04-23,八大券商主题策略：寻找医药变革中的长牛品种 持续推荐“六个方向”,中金在线
2508,2021-04-23,基金一季报动向出炉，下一步应该如何配置？,养基司令
2509,2021-04-23,医疗器械板块大涨，科创板“第一妖股”热景生物盘中涨停丨牛熊眼,第一财经
2510,2021-04-23,国金证券：爱尔眼科(300015.SZ)全国网络布局进一步完善，维持“买入”评级,智通财经
2511,2021-04-23,医药健康投资热，中金看好这五个细分赛道,第一财经
2512,2021-04-23,最大涨幅超15%，均线粘合实战教学案例,云掌财经
2513,2021-04-23,每日“药”闻|君实生物PD-1食管鳞癌三期临床成功；爱尔眼科去年净利润增长25%,云掌财经
2514,2021-04-23,大盘震荡走高，医药板块涨幅居前,云掌财经
2515,2021-04-23,午后，A股别指望出现大的调整,云掌财经
2516,2021-04-23,午评：沪指震荡微涨，创业板指涨1.67%，北向资金净流入超50亿元,证券时报网
2517,2021-04-23,创业板指盘中大涨超2%站上3000点大关 北向资金净流入超40亿元,证券时报网
2518,2021-04-23,A股午评：创业板指涨逾1%前期抱团股普遍走强,格隆汇
2519,2021-04-23,解盘：茅股一枝独秀，疫苗、锂矿、特高压等板块涨幅居前,Wind
2520,2021-04-23,医疗板块领涨市场,Wind
2521,2021-04-23,A股午盘综述：创业板指涨1.67%，抱团股觉醒,Wind
2522,2021-04-23,基金换打法：降仓位、填洼地、抓龙头,Wind
2523,2021-04-23,爱尔眼科：一季度净利润同比增长近510%，达5.09亿,资本邦
2524,2021-04-23,拆财报丨“艾芬事件”后跌超千亿，爱尔眼科借一季报筑底？,21世纪经济报道
2525,2021-04-23,“眼茅”爱尔眼科一季度净利增逾500%！早盘暴涨超13.5%！A股规模最大医疗ETF（512170）放量涨超4%！,资本邦
2526,2021-04-23,“眼茅”一季报大超预期早盘暴涨近10%，医疗ETF（512170）放量涨2.9%,Wind
2527,2021-04-23,医疗白马股全线走强，创成长ETF大涨3%,Wind
2528,2021-04-23,“眼茅”一季报大超预期早盘暴涨近10%，医疗ETF（512170）放量涨2.9%,资本邦
2529,2021-04-23,爱尔眼科机构调研纪要,云掌财经
2530,2021-04-23,医疗白马全线走强，爱尔眼科涨幅扩大至10%,Wind
2531,2021-04-23,A股异动|爱尔眼科(300015.SZ)涨超8%一季度净利同比增长509.88%,格隆汇
2532,2021-04-23,创业板指涨幅扩大至1%，医药龙头集体走强,Wind
2533,2021-04-23,“抱团”又有新方向？公募基金一季度调仓路径及重仓股名单速览,证券之星
2534,2021-04-23,A股异动|爱尔眼科(300015.SZ)高开3.69%一季度净利同比增长509.88%,格隆汇
2535,2021-04-23,财经早班车 ｜ 职工医保可支付家庭成员在定点医院的个人负担费用,新民晚报
2536,2021-04-23,A股早报2021年4月23日星期五,Wind
2537,2021-04-23,完善分级连锁网络体系爱尔眼科一季度净利增逾5倍,证券时报
2538,2021-04-23,爱尔眼科早盘大涨超6%,天然橡胶网
2539,2021-04-22,国盛策略：基金一季报五大看点 规模扩容权益仓位回落,新浪
2540,2021-04-22,晚间要闻2021年4月22日星期四,Wind
2541,2021-04-22,"晚间公告热点追踪：""手套茅""英科医疗一季度净利润增长近3000%",新浪
2542,2021-04-22,爱尔眼科：2020年度净利润约17.24亿元 同比增加25.01%,新浪
2543,2021-04-22,2021年一季报增长汇总,第一财经
2544,2021-04-22,【经纬晚班车】部分小家电企业缺芯停产；保利等三房企私采人脸信息被罚,中新经纬
2545,2021-04-22,公告精选：多家公司一季报业绩暴增，分众传媒净利增逾35倍,e公司
2546,2021-04-22,【晚间要闻】国务院：职工医保可支付家庭成员在定点医院费用,云掌财经
2547,2021-04-22,爱尔眼科年报季报双增长 拟10转3派1.5元,全景网
2548,2021-04-22,爱尔眼科2020逆势增长 同心抗疫彰显担当,全景网
2549,2021-04-22,晚间公告丨4月22日这些公告有看头,第一财经
2550,2021-04-22,爱尔眼科(300015.SZ)2020年度扣非净利润升49.12%至21.31亿元拟10转3派1.5元,格隆汇
2551,2021-04-22,爱尔眼科(300015.SZ)一季度扣非净利润升1870.84%至5.09亿元,格隆汇
2552,2021-04-22,爱尔眼科：一季度营收35.11亿元，同比增长113.90%,36氪
2553,2021-04-22,又一个千亿顶流，指数跌200点，他如何赚367%？,Wind
2554,2021-04-22,爱尔眼科：2020年计提资产减值准备4.5亿元 资产异常,Wind
2555,2021-04-22,爱尔眼科：2020年净利润同比增长25.01%,Wind
2556,2021-04-22,爱尔眼科：一季度净利润同比增长509.88%,Wind
2557,2021-04-22,又有1000亿顶流基金经理：指数跌200点，他却大赚367%，最新持仓曝光（名单）,证券之星
2558,2021-04-22,又有1000亿顶流基金经理：指数跌200点 刘彦春却大赚367%,中国基金报
2559,2021-04-22,顶流基金经理的一季报作业,YY港股圈
2560,2021-04-22,景顺长城刘彦春：估值下台阶后会重新起步 看好三大投资方向,中证网
2561,2021-04-22,“30亿市值不接待”？大数据实锤：50亿市值以下公司调研占比不到1成！,证券时报
2562,2021-04-22,A股生态改写：50亿市值以下公司调研占比不到1成,Wind
2563,2021-04-22,10张图一览社保、多名明星基金经理最新重仓股,Wind
2564,2021-04-22,顶流基金经理亮“底牌” 大资金寻找新平衡,中证报
2565,2021-04-22,“30亿市值不接待”背后：注册制下炒壳已无市场,Wind
2566,2021-04-21,十倍股的四大特征，下一个“茅台”，将在这四家公司诞生！,云掌财经
2567,2021-04-21,景顺长城基金刘彦春一季报：大幅增持爱尔眼科和白酒龙头股,澎湃新闻
2568,2021-04-21,基金名将最新持仓：傅鹏博撂下酒坛子扑向中国移动 蔡向阳爱酒,财联社
2569,2021-04-21,华夏基金蔡向阳最新持仓：超半数重仓股获增持 减持爱尔眼科、中国中免 减持股份,新浪
2570,2021-04-21,刘彦春一季度大幅增持爱尔眼科和白酒龙头，最看好工程师红利、全球化、消费升级,每日经济新闻
2571,2021-04-21,国盛证券--兴齐眼药：业绩持续高增长，低浓度阿托品滴眼液超预期【公司研究】,金融界股吧
2572,2021-04-21,巨丰资金流向：弱势调整格局延续 28亿主力资金净向医药股！,巨丰财经
2573,2021-04-21,八大券商主题策略：A股医药行业龙头名单精选 这些都是核心赛道！,中金在线
2574,2021-04-21,爱尔眼科再发声明，是什么让医疗纠纷解决靠“隔空喊话”？,新京报
2575,2021-04-21,爱尔眼科再发声明，是什么让医疗纠纷解决靠“隔空喊话”？,贝壳财经
2576,2021-04-21,必看，“均线粘合”的作用很大,云掌财经
2577,2021-04-21,易方达多只主动权益爆款新基建仓谨慎 意味着什么？,财联社
2578,2021-04-20,易方达多只主动权益爆款新基建仓谨慎，股票仓位均不足五成，“史上最大爆款”仓位竟仅35%，这意味着什么,证券之星
2579,2021-04-20,武汉爱尔眼科：呼吁第三方鉴定 依法解决医疗纠纷 诉讼纠纷,中证网
2580,2021-04-20,武汉爱尔眼科针对“爱芬事情”再发声：呼吁第三方鉴定,财经网
2581,2021-04-20,张坤、萧楠、冯波等明星集体加仓顺周期和新兴产业,Wind
2582,2021-04-20,中午分享的均线粘合案例个股——爱尔眼科出现拉升,云掌财经
2583,2021-04-20,看中公司内在价值 张坤大买“茅五招”,金融投资报
2584,2021-04-20,张坤大举加仓白酒，增配银行股10个点，什么信号？,Wind
2585,2021-04-20,看中公司内在价值张坤大买“茅五招”,发现网
2586,2021-04-20,基金一季度换股 瞄准周期和新兴产业,21世纪经济报道
2587,2021-04-19,一季度明星基金经理加仓新风向：顺周期和新兴产业,21世纪经济报道
2588,2021-04-19,相隔四年，瑞尔齿科新募2亿美元，淡化“千店目标”，扩张难题依然未解,证券之星
2589,2021-04-19,第一大基金公司最新重仓股曝光：增持银行 仍重仓白酒,每日经济新闻
2590,2021-04-19,公司无法盈利？高瓴、爱尔为何看好并进行投资？,云掌财经
2591,2021-04-19,华为赋能之下汽车产业链个股爆发,云掌财经
2592,2021-04-19,顶流基金经理张坤一季度大买“茅五招”,金融投资报
2593,2021-04-19,上交所、中证指数公司发布中证红利质量指数等3条指数,Wind
2594,2021-04-19,张坤持仓更均衡！易方达知名基金经理重仓股曝光,Wind
