,2021-12-31,2021年A股年终盘点：十大“水逆”板块在哪里？,Wind
1242,2021-04-01,净买入额两连增，融资客积极调仓,Wind
1243,2021-04-01,36家公募基金公司去年共赚250.62亿元，4家净利增幅超100% 易方达领跑,Wind
1244,2021-04-01,去年净利润均超百亿元，五大龙头券商座次初定,Wind
1245,2021-03-31,晚间要闻2021年3月31日星期三,Wind
1246,2021-03-31,22家券商信用减值损失243亿元，股权质押踩雷余波犹在 股票质押异常,第一财经
1247,2021-03-31,海通证券回应交易软件故障：个别席位交易量突然放大导致委托确认接收缓慢,Wind
1248,2021-03-31,海通证券：将适时推出适合公司实际情况的股权激励方案,上证报
1249,2021-03-31,力源电力信披违规实控人收警示函 主办券商为海通证券 金融监管处罚,中国经济网
1250,2021-03-31,海通证券：被暂停的投顾方面业务收入占比较低 处罚对商誉造成间接冲击 经营问题,上证报
1251,2021-03-31,海通证券董事长周杰就交易系统异常做出回应,中证网
1252,2021-03-31,海通证券董事长周杰回应去年信用减值损失45.86亿元：信用减值并不代表最终实际损失,中证网
1253,2021-03-31,海通董事长回应近期被证监会处罚：对公司商誉造成一定间接冲击 金融监管处罚,中证报
1254,2021-03-31,海通证券董事长周杰回应近期被证监会处罚：对公司商誉造成一定间接冲击 金融监管处罚,Wind
1255,2021-03-31,海通证券董事长周杰回应近期被证监会处罚：对公司商誉造成一定间接冲击 金融监管处罚,中证网
1256,2021-03-31,海通证券2020年信用减值46亿元，占净利润超四成！,环球老虎财经
1257,2021-03-31,海通证券去年信用减值损失46亿 人均薪酬福利68万元,中国经济网
1258,2021-03-31,顶流公司赚疯了！汇添富盈利25.66亿直逼“一哥”易方达，富国也火了，净利10亿公司超多,证券时报网
1259,2021-03-31,分化的券商新赛道FICC：中信证券成了万亿券商，海通证券遭遇滑铁卢,21世纪经济报道
1260,2021-03-31,交银国际：下调海通证券(06837)目标价8.9%至8.2港元 评级降至“中性” 机构下调估值,智通财经
1261,2021-03-31,海通证券：2020年科创板IPO融资额排名第一 营业收入382.20亿元,全景网
1262,2021-03-31,海通证券领取正式处罚书！旗下海富通基金2020年业绩披露 金融监管处罚,资本邦
1263,2021-03-31,海通证券2020年营收近400亿元 归母净利润超百亿,和讯
1264,2021-03-31,彻底赚疯了！汇添富炸了！八家信托公司净利润超20亿,用益信托网
1265,2021-03-31,A股融资融券日报：两融余额增加14.28亿元（3月30日）,Wind
1266,2021-03-31,基金业盈利曝光：汇添富净利近26亿直逼一哥易方达,Wind
1267,2021-03-31,汇添富去年净利25.66亿，直逼“一哥”易方达,中国基金报
1268,2021-03-31,彻底赚疯了！汇添富炸了，25.66亿直逼“一哥”易方达！富国也火了，净利10亿公司超多！这些资管机构老大惨遭碾压,中国基金报
1269,2021-03-31,人均年薪超100万，碾压腾讯！中金又亮了,Wind
1270,2021-03-31,海通证券董事长周杰：受罚暂停投顾业务直接影响较小、但对商誉造成一定间接冲击 金融监管处罚,北京商报
1271,2021-03-30,营收第二、净利第三 海通证券2020年投行、资管增速打头阵,财联社
1272,2021-03-30,海通恒信(01905)向海通证券出售上海的物业 代价14.35亿元 资产异常,智通财经
1273,2021-03-30,海通证券(06837)拟续聘普华永道中天和罗兵咸永道,智通财经
1274,2021-03-30,海通证券(06837)拟每10股分配现金红利2.50元,智通财经
1275,2021-03-30,海通证券表示将全面深入整改,上证报
1276,2021-03-30,晚间重要公告2021年3月30日星期二,Wind
1277,2021-03-30,海通证券2020年成绩单：实现净利108.75亿元同比增14.2% 拟10派2.5元,证券日报网
1278,2021-03-30,海通证券(600837.SH)年度归母净利同比增14.2%至108.75亿元 每10股派2.5元,智通财经
1279,2021-03-30,海通证券：2020年净利润108.75亿元同比增长14.2%，拟10派2.5元,Wind
1280,2021-03-30,海通证券(600837.SH)2020年净利升14.20%至108.75亿元 拟10派2.5元,格隆汇
1281,2021-03-30,海通证券：2020年净利润同比增长14%拟10派2.5元,格隆汇
1282,2021-03-30,海通证券：公司及子公司收到上海证监局行政监管措施决定书 金融监管处罚,Wind
1283,2021-03-30,券商行业周报(2021年第十期)：证券中介加强监管 重视业绩驱动投资机会,新浪
1284,2021-03-30,券商迎丰收年，5头部券商营收占比超行业四成，股票却从神坛跌落 盈利能力下降,新京报
1285,2021-03-30,券商净利“百亿俱乐部”再增一员 海通证券2020年归母净利润108.75亿元,北京商报
1286,2021-03-29,【行情】港股中资券商股大涨，恒投证券涨超13%，广发证券涨超9%，华泰证券、中信证券涨超7%，中金、中国银河涨超6%，海通证券涨超5%,金十数据
1287,2021-03-29,【异动股】海通证券(06837-HK)涨5.11%,财华社
1288,2021-03-29,A股融资融券日报：两融余额增加7.98亿元（3月26日）,Wind
1289,2021-03-29,电鳗快报|海通证券乱象：风控机制存缺失，投行内控存漏洞 经营问题,电鳗快报
1290,2021-03-29,【十大券商一周策略】市场底确认，悲观预期顶点已现,Wind
1291,2021-03-29,破局时刻快来了？北向资金357亿加仓2大板块,Wind
1292,2021-03-29,阶段性底部已现！A股怎么走？券商：破局因素是……,Wind
1293,2021-03-27,IPO撤单追问：头部券商保荐能力受质疑,Wind
1294,2021-03-26,新开源(300109.SZ)：控股股东拟协议转让3%股份 减持股份,格隆汇
1295,2021-03-26,近150亿资金杀向抱团股，抢筹名单来了！,Wind
1296,2021-03-26,海通证券、海通资管再次合体被监管点名 均被暂停投顾业务1年 金融监管处罚,GPLP犀牛财经
1297,2021-03-26,融资客青睐8股，富奥股份买入占比高达36.55%,Wind
1298,2021-03-26,债券市场回暖 债基频频提前结束募集,新浪
1299,2021-03-26,恒大汽车量产前夜：2020年股价涨近三倍 支出进一步扩大,财联社
1300,2021-03-26,每日理财观察：加大金融支持，促风电、光伏业健康发展,Wind
1301,2021-03-26,海通证券交易系统宕机超1小时,广州日报
1302,2021-03-26,财富早知道 | 易烊千玺、杨幂等多位艺人终止与这些品牌合作；十多家中国品牌支持新疆棉花；发给你的上司！28个部门督促企业落实带薪年休假,中国财富网
1303,2021-03-26,“抱团股”持续回调，业绩成企稳关键,Wind
1304,2021-03-25,海通证券连遭重击：处罚被树典型 股价破净 金融监管处罚,新浪
1305,2021-03-25,海通证券及海通资管再收行政监管罚单！业内：暂停新增私募资管产品备案6个月影响较大 金融监管处罚,每日经济新闻
1306,2021-03-25,海通证券暴跌7%！刚被证监会处罚，交易软件就崩了，投资者喊话要赔偿 连续下跌,中证报
1307,2021-03-25,金融街下午茶2021年3月25日星期四,Wind
1308,2021-03-25,2分钟读财报|证监会狠批、王牌业务遭重锤！海通证券跌超5%,新浪
1309,2021-03-25,A股主力资金流向（3月25日）：资金加速逃离面板、碳中和概念股,Wind
1310,2021-03-25,海通证券再暴合规问题，遭监管部门暂停投顾业务12个月 经营问题,搜狐
1311,2021-03-25,A股收盘综述：上证指数微跌受累于碳中和概念调整，两市成交额创年内新低,Wind
1312,2021-03-25,【异动股】海通证券(06837-HK)跌3.95%,财华社
1313,2021-03-25,暂停王牌业务12个月！证监会出手重罚海通证券 经营问题,南方+
1314,2021-03-25,孙彬彬：市场能否摆脱纠结困境？,Wind
1315,2021-03-25,券商股内部分化，兴业证券、国盛金控涨超3%,Wind
1316,2021-03-25,海通证券跌超6%压制券商板块，证监会拟对其采取行政监管措施,Wind
1317,2021-03-25,犀牛财经早报：蒙牛乳业净利降14%H&M抵制新疆棉遭众怒 盈利能力下降,GPLP犀牛财经
1318,2021-03-25,A股融资融券日报：两融余额减少14.15亿元（3月24日）,Wind
1319,2021-03-25,海通证券：收到上海证监局责令增加检查、暂停部分业务事先告知书 经营问题,新浪
1320,2021-03-25,暂停投顾一年 海通证券及资管遭证监会处罚 金融监管处罚,北京商报
1321,2021-03-25,海通证券：收到上海证监局行政监管措施事先告知书 金融监管处罚,中证网
1322,2021-03-25,智通港股早知道︱(3月25日)区块链板块沽压重，航运板块进入调整抄底需谨慎,智通财经
1323,2021-03-25,【经纬早班车】腾讯音乐跌超27%；苏伊士运河有望尽快恢复通航,中新经纬
1324,2021-03-25,【经纬早班车】H&M惹众怒背后还有阿迪耐克等大牌；腾讯音乐跌超27%,中新经纬
1325,2021-03-25,证监会拟对海通证券采取行政监管措施 其他违规处罚,上证报
1326,2021-03-25,投行首季IPO承销保荐增收五成,Wind
1327,2021-03-25,多家科创板IPO撤单企业陆续返场，希望以质取胜，共享IPO常态化红利,Wind
1328,2021-03-25,证监会：少数证券基金机构及从业人员合规底线不牢,新浪
1329,2021-03-25,证监会拟对海通证券、海通资管双双开罚单 拟对海通证券采取责令暂停为机构投资者提供债券投资顾问业务12个月 金融监管处罚,证券时报网
1330,2021-03-24,海通证券在上交所发布海通证券股份有限公司关于公司、海通资管及相关责任人员收到中国证券监督管理委员会上海监管局行政监管措施事先告知书的公告，并表示截至目前，公司的经营情况正常,金十数据
1331,2021-03-24,海通证券：收到证监会行政监管措施事先告知书 金融监管处罚,Wind
1332,2021-03-24,投顾、私募资管业务中未有效控制和防范风险，海通证券、海通资管收行政监管罚单！ 金融监管处罚,每日经济新闻
1333,2021-03-24,行业速递｜债市回暖，近期债基频频提前结束募集,新浪
1334,2021-03-24,海通国际迎来史上最赚钱的一年，70亿营收创新高，投行成一面旗帜，有在港中资券商亏损，丢掉一年机会,财联社
1335,2021-03-24,监管动态 | 投顾、私募资产管理多项违规，海通证券、海通资管及相关责任人员被行政监管 金融监管处罚,财经网
1336,2021-03-24,证监会对海通证券、海通资管及相关责任人员下发行政监管措施事先告知书,Wind
1337,2021-03-24,证监会对海通证券、海通资管及相关责任人员下发行政监管措施事先告知书,金十数据
1338,2021-03-24,券商进入高性价比，再融资、收购绯闻满天飞,Wind
1339,2021-03-24,券商板块再当旗手，国联证券三连板，为何当前时点看好券商股？,第一财经
1340,2021-03-24,A股融资融券日报：两融余额减少26.31亿元（3月23日）,Wind
1341,2021-03-24,未审慎经营及有效控制防范风险 海通证券、海通资管收监管罚单、多项业务拟被暂停 金融监管处罚,北京商报
1342,2021-03-23,今年首只十倍股：33家游资击鼓传花，成交堪比茅台,Wind
1343,2021-03-23,5张图看清！千亿市值大票年后跌幅、估值和债务规模,Wind
1344,2021-03-23,厦门国贸控股100亿元小公募获上交所受理,乐居财经
1345,2021-03-23,A股融资融券日报：两融余额增加83.08亿元（3月22日）,Wind
1346,2021-03-23,中泰证券将入驻上海绿地外滩中心：拟27亿元购买办公楼,澎湃新闻
1347,2021-03-23,一季度业绩有望环比改善，券商板块行情能否持续,Wind
1348,2021-03-22,惊呆！电子烟巨头盘前暴跌30%，怎么回事？不到1个月涨翻倍，顶级游资撤退碳中和！,每日经济新闻
1349,2021-03-22,上海绿地外滩中心又被“无形广告”了！海通、国海之后，中泰证券拟在此27亿元购置办公场地,每日经济新闻
1350,2021-03-22,【研报掘金】券商估值处于底部区间叠加一季度或迎业绩反转 板块有望迎来反弹,证券时报网
1351,2021-03-22,券商股近期频频异动，多重利好加持下，这些个股可关注,第一财经
1352,2021-03-22,IPO批量撤回，一机构撤回10单,Wind
1353,2021-03-22,关于同意海通证券股份有限公司为易方达中证新能源交易型开放式指数证券投资基金提供主流动性服务的公告,上交所
1354,2021-03-22,A股融资融券日报：两融余额减少44.55亿元（3月19日）,Wind
1355,2021-03-22,时隔近两年沪指周线再现五连阴，多数机构认为并非行情结束信号,Wind
1356,2021-03-22,市场调整进入后段，可逐步布局！提前布局通胀预期拐点,Wind
