,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
811,2021-04-12,计算机行业周报：汽车雷达迎77GHZ技术升级 促智能驾驶上游产业链变革,华安证券
812,2021-04-12,新时代证券--计算机行业投资周报：CITE2021隆重开幕，智能网联汽车时代加速到来【行业研究】,金融界股吧
813,2021-04-11,【民生计算机|周观点】软件定义汽车下车企巨头齐发力，看好领军企业前景,MS计算机
814,2021-04-11,【兴证计算机】电子车牌会像ETC一样掀起“抢装潮”吗？,兴业计算机团队
815,2021-04-10,计算机行业研究周报：中美脱钩进一步加速 持续看好国产化主线,新浪
816,2021-04-09,计算机行业2021Q1业绩前瞻：医疗IT、汽车IT、信息安全等多域低基数高景气,新浪
817,2021-04-09,两市百元股数量达134只，医药生物行业占比最高,证券之星
818,2021-04-09,A股资金流向（4月9日）：新股上市首日遭爆炒，白马股再遭抛售,Wind
819,2021-04-08,芯片、5G是亮点，重要博览会马上召开！A股已有反应,中财网
820,2021-04-08,科创板2020年机构增持路线图 公募热捧头部大公司,21世纪经济报道
821,2021-04-07,科创板机构持股路线图：大部头公司受热捧、朱雀 “霸榜”金达莱,Wind
822,2021-04-07,科创板机构持股路线图：大部头公司受热捧、朱雀 “霸榜”金达莱,21世纪经济报道
823,2021-04-07,CITE 2021来了！芯片、信创、数据存储、5G成亮点,Wind
824,2021-04-07,A股资金流向（4月7日）：资金潜伏一季报预期行业，白马股再遭抛售,Wind
825,2021-04-07,华安证券--计算机行业周报：小米集团官宣造车，看好智能网联汽车产业链【行业研究】,金融界股吧
826,2021-04-06,计算机行业投资周报：深圳拟出台智能网联汽车管理条例 智能驾驶落地有望加速,新浪
827,2021-04-06,计算机行业跟踪周报232期：云化软件SAAS公司2020年报分析,新浪
828,2021-04-06,开源证券--计算机行业周报：国产CAD逐步突破中高端制造业市场【行业研究】,金融界股吧
829,2021-04-06,A股资金流向（4月6日）：碳中和明星股获回流，白马股遭抛售,Wind
830,2021-04-06,计算机行业周报：华为云崛起、小米百亿造车 产业链受到撼动,新浪
831,2021-04-06,民生计算机周报：数字货币试点扩大 全面落地预期提升利好银行IT,新浪
832,2021-04-05,【民生计算机|周观点】回顾2020年Saas板块：加速转型，成果靓丽,MS计算机
833,2021-04-02,A股资金流向（4月2日）：成长与价值齐飞，机构抱团股连续获资金抢筹,Wind
834,2021-04-01,国元证券：3月金股组合亏损6.48% 4月荐股名单出炉 亏损,新浪
835,2021-04-01,金山办公(688111)：产品力持续提升 引领国产办公生态发展,新浪
836,2021-03-31,安信证券：“信创+网安”构成的“大安全”将是计算机板块业绩高增与持续性最为确定的主线之一,证券时报网
837,2021-03-31,【计算机-吕伟】计算机行业：信创进入业绩兑现期再获验证,安信证券研究
838,2021-03-31,引人才活水灌研发之木 科创板核心技术“抽枝开花”,上证报
839,2021-03-30,A股资金流向（3月30日）：机构抱团股表现不俗，光伏龙头获抢筹,Wind
840,2021-03-30,安信证券--计算机行业动态分析：计算机板块一季报前瞻【行业研究】,金融界股吧
841,2021-03-30,金山办公(688111)：协同带来增长复利 国产化替代持续高景气,新浪
842,2021-03-29,45公司获得增持评级-更新中,中财网
843,2021-03-29,每日报告回放,新浪
844,2021-03-29,计算机行业动态报告：2021Q1计算机板块业绩前瞻-云计算、AI板块预计业绩较佳 看好建筑信息化投资机会,新浪
845,2021-03-29,A股资金流向（3月29日）：板块效应较弱，资金精做个股,Wind
846,2021-03-29,行业周报：计算机行业一季报前瞻：景气持续上行 网安与AI闪耀,新浪
847,2021-03-29,计算机行业周报：“碳中和”对IDC产业链影响几何,新浪
848,2021-03-29,计算机行业：1-2月软件业增速可观 年报季白马股或迎股价拐点,新浪
849,2021-03-29,计算机行业周报：继续看好信息安全板块,新浪
850,2021-03-29,民生计算机周报：数字货币试点扩大 全面落地预期提升利好银行IT,新浪
851,2021-03-29,策略专题：等风来 科创板进入战略性底部,新浪
852,2021-03-28,等风来，科创板进入战略性底部（浙商策略·王杨）,王杨策略研究
853,2021-03-28,券商评级一周速览：290只个股获券商关注，数据港目标涨幅达90.13%,每日经济新闻
854,2021-03-28,计算机行业研究周报：数字人民币近况全梳理(重申推荐核心白马网安),新浪
855,2021-03-27,计算机行业周报：3月展望数字货币推广三大预测？,新浪
856,2021-03-27,科创板机构持仓曝光 社保基金、QFII共同持有2家公司,大众证券报
857,2021-03-26,金山办公(688111)：主营业务稳健 把握云化办公趋势,新浪
858,2021-03-26,【国信港股&海外】金山软件（3888.HK）点评：基本面坚实，回调是买入良机,学恒的海外观察
859,2021-03-26,A股主力资金流向：周五大幅流入本周仍净流出千亿,Wind
860,2021-03-26,金山办公(688111)：现金流高速增长 C端订阅已在质变 B端转云已具备极好用户基础,新浪
861,2021-03-26,金山办公(688111)：订阅授权双向发力 规模效应逐步显现,新浪
862,2021-03-26,"中泰证券给予金山办公买入评级，授权和订阅业务高速增长,看好长期成长",每日经济新闻
863,2021-03-26,【兴业证券晨会聚焦0326】固收-杭银转债投资价值分析；地产-美国地产研究系列五；海外-安踏实力再次印证；计算机-金山办公点评,兴证研究
864,2021-03-25,刀尖上跳舞的金山云,新浪
865,2021-03-25,金山办公：2000万用户花钱用我，这难道不香吗！,全景网
866,2021-03-25,“中国数字经济最大短板”SaaS公司中美股市两开花，市场规模料年增31%,21世纪经济报道
867,2021-03-25,A股主力资金流向（3月25日）：资金加速逃离面板、碳中和概念股,Wind
868,2021-03-25,多只抱团股腰斩，机构给出反弹目标价，“矿茅”可涨125%,第一财经
869,2021-03-25,茅指数涨超1%，恒立液压、长春高新、通策医疗、金山办公、药明康德领涨,Wind
870,2021-03-25,太平洋证券维持金山办公买入评级：付费率提升，协同战略助力未来发展,每日经济新闻
871,2021-03-25,晨会聚焦210325重点关注联泓新科、轻工行业、中际旭创、海底捞、众安在线、新华保险、九毛九、金山办公、安踏体育,国信研究
872,2021-03-25,西南证券给予金山办公买入评级：MAU和付费率双提升，业绩稳增有望延续，目标价格为403.20元,每日经济新闻
873,2021-03-25,90股获券商买入评级 佳力图目标涨幅达114.13%,Wind
874,2021-03-25,3月24日75只个股获券商关注，招商蛇口目标涨幅达79.46%,每日经济新闻
875,2021-03-25,开源晨会0325丨“碳中和”下的机械制造业投资机会；阅文集团、金山办公、快手、中炬高新等,开源证券研究所
876,2021-03-25,【朝闻国盛0325】IPO发行节奏放缓，ETF逆势扩容,国盛证券研究所
877,2021-03-25,多只热门股发布年报，机构持仓情况曝光：大华股份受追捧，金山办公遭减持 减持股份,金融投资报
878,2021-03-25,【东吴晨报0325】【固收】【个股】金山办公、华泰证券、友谊时光、中国财险、数据港,东吴研究所
879,2021-03-25,【国元研究丨国元晨观】20210325,国元策略
880,2021-03-24,金山办公(688111)：云化FCF加速 长期成长路径逐步清晰,新浪
881,2021-03-24,金山办公财报首次披露上云数据 业务整体完成“云”转型,证券日报网
882,2021-03-24,华西证券给予金山办公买入评级：办公软件绝对领导者，延续高增长,每日经济新闻
883,2021-03-24,33公司获得增持评级-更新中,中财网
884,2021-03-24,【华西计算机】金山办公 | 点评报告：办公软件绝对领导者，延续高增长,科技晶选
885,2021-03-24,金山办公(688111)：广告业务影响收入增速 各项指标持续向好,光大证券
886,2021-03-24,金山办公(688111)：MAU和付费率双提升 业绩稳增有望延续,西南证券
887,2021-03-24,天风证券维持金山办公增持评级：业绩高速增长，现金流和合同负债超预期,每日经济新闻
888,2021-03-24,群益证券给予金山办公买入评级：用户数保持稳定增长，全年净利润翻倍,每日经济新闻
889,2021-03-24,开源证券维持金山办公买入评级，公司信息更新报告：经营净现金流大超预期，全面拥抱云协作战略,每日经济新闻
890,2021-03-24,年报解读|金山办公多款在研产品面向党政机关“云办公”与“云协作”成重点发展方向,科创板日报
891,2021-03-24,A股主力资金流向（3月24日）：机构抱团股再遭抛售,Wind
892,2021-03-24,华泰证券给予金山办公增持评级，企业级市场空间或进一步打开,每日经济新闻
893,2021-03-24,金山办公去年净利润同比增119% 近两月股价跌4成,中国经济网
894,2021-03-24,部分热门股去年四季度被机构减持 减持股份,金融投资报
895,2021-03-24,金山办公(688111)：个人订阅大幅增长 带动现金流超预期,新浪
896,2021-03-24,【华创计算机王文龙团队】点评|金山办公：个人订阅大幅增长，带动现金流超预期,蚊子搞科研
897,2021-03-24,金山办公去年净利润翻倍，董事长葛珂辞职邹涛接任,奥一网
898,2021-03-24,国元证券给予金山办公买入评级，2020年年度报告点评：付费用户数高增长，长期成长空间广阔,每日经济新闻
899,2021-03-24,金山办公(688111)：核心强增长 推进云协作,新浪
900,2021-03-24,金山办公发布2020年财报 ：净利润同比翻倍 业务整体完成“云”转型,证券日报网
901,2021-03-24,金山办公(688111)：现金流表现优异 付费转化率提升亮眼,新浪
902,2021-03-24,金山办公(688111)：主赛道加速发展 云上有金山,新浪
903,2021-03-24,金山办公(688111)：月活再创新高 现金流强劲表现超出预期,新浪
904,2021-03-24,国盛证券维持金山办公买入评级：把握云协作办公大趋势，办公软件龙头实现飞跃发展,每日经济新闻
905,2021-03-24,付费用户同比增长逾六成 金山办公2020年净利润增长119.22% 拟每10股派6元,中证网
906,2021-03-24,早资道 | 葛珂辞任金山办公董事长；英特尔宣布200亿美元芯片制造重振计划,东方网
907,2021-03-24,东吴证券维持金山办公买入评级，2020年年报点评：付费渗透率稳步提升，业绩高增长有望延续,每日经济新闻
908,2021-03-24,金山办公2020年实现净利润增长119.22% 订阅业务亮眼,光明网
909,2021-03-24,东吴计算机点评【金山办公：2020年年报点评：付费渗透率稳步提升，业绩高增长有望延续】,吴声计事
910,2021-03-24,金山办公：因个人原因 葛珂辞去公司董事长职务 董监高成员变化,TechWeb
911,2021-03-24,安信证券维持金山办公买入评级：主赛道加速发展，云上有金山,每日经济新闻
912,2021-03-24,大公司早报 | 海底捞去年净利下降86% B站发售价定为808港元,观察者网
913,2021-03-24,葛珂辞去金山办公董事长职务 公司提名副董事长邹涛接任 董监高成员变化,中国网
914,2021-03-24,民生证券维持金山办公推荐评级：云转型成果丰厚，长期增长空间广阔,每日经济新闻
915,2021-03-24,机构抱团股集体回暖，泸州老窖等涨逾3%,Wind
916,2021-03-24,金山办公授权继续使用55亿元闲置自有资金购买理财产品,电鳗快报
917,2021-03-24,金山办公去年净利同比增长119.22% 业务整体完成“云”转型,e公司
918,2021-03-24,平安证券维持金山办公推荐评级：产品授权与服务订阅齐发力，公司业绩表现亮眼,每日经济新闻
919,2021-03-24,A股早报2021年3月24日星期三,Wind
920,2021-03-24,金山办公(688111)：云转型成果丰厚 长期增长空间广阔,新浪
921,2021-03-24,【民生计算机】金山办公2020年年报点评：云转型成果丰厚，长期增长空间广阔,MS计算机
922,2021-03-23,金山办公2020年净利润同比翻番 葛珂辞任董事长 董监高成员变化,21世纪经济报道
923,2021-03-23,金山办公：董事长葛珂因个人原因 辞去公司董事长职务 董监高成员变化,新浪
924,2021-03-23,金山软件(03888)：金山办公年度归母净利同比增119.22%至8.78亿元,智通财经
925,2021-03-23,金山办公：2020年度净利润约8.78亿元，同比增加119.22%,每日经济新闻
926,2021-03-23,金山办公2020年营收22.61亿元 同比增长43.14%,新浪
