,2021-12-31,2021年十大牛股和熊股出炉，最牛股大涨566%,Wind
1312,2021-07-15,恒生指数高开0.05%报27801点 石油股受压中石油(00857)跌2.63%,凤凰网
1313,2021-07-15,锂电热门公司批量预告中报，北上净卖出逾百亿重点砸大蓝筹,Wind
1314,2021-07-15,两市首份半年报出炉，逾900家公司半年报业绩预喜,Wind
1315,2021-07-15,重大科技成果助力气田高质量发展,中国科技网
1316,2021-07-13,石油化工行业周报：油价维持高位 CCUS得到市场关注,新浪
1317,2021-07-12,继中石油之后，中石化密集调整7家单位领导班子,华夏能源网
1318,2021-07-12,石油石化行业：供需双向支撑 DMC深度受益,新浪
1319,2021-07-12,中国石油智能运营中心正式投运,新浪
1320,2021-07-12,北向资金今日净买入16.42亿元，新能源股表现分化,Wind
1321,2021-07-12,能源化工行业周观点：油价振荡后上行 光伏新能源材料关注度高,新浪
1322,2021-07-09,中石油云南石化有限公司联合中石油云南销售公司举行,中经导报
1323,2021-07-09,北向资金今日小幅净卖出2.11亿元，外资高位出逃新能源股,Wind
1324,2021-07-09,中国石油安岳气田累计产气729亿立方米,中国石油报
1325,2021-07-09,低硫燃料油期货50问｜ 03国内燃料油市场,广州期货
1326,2021-07-08,中报行情频现业绩高增标的，资金青睐成长型科技股,第一财经
1327,2021-07-08,中国石油开放日走进辽宁沈阳,新华网
1328,2021-07-08,石油股重跌 中石油大跌4.57%中海油跌超3% 连续下跌,新浪
1329,2021-07-08,港股异动丨国际原油价格继续下跌石油股重挫中石油大跌4.57%,格隆汇
1330,2021-07-08,恒指跌幅扩大至2%，海底捞跌逾7%,Wind
1331,2021-07-08,石油股继续下跌 中石油跌超5%中海油跌超3%,新浪
1332,2021-07-08,港股异动 | 中石油(00857)跌超5%领跌石油股 阿联酋计划单方面增加产量及市场份额,智通财经
1333,2021-07-07,恒指收跌0.4%录得七连跌：科技重拾跌势，医药强势反弹,Wind
1334,2021-07-07,A股收盘综述：创业板指涨3.57%强势反包，新能源产业链再度狂欢,Wind
1335,2021-07-07,A股午盘综述：医药、白酒携手反弹，锂电产业链强者恒强,Wind
1336,2021-07-07,港股异动 | 中石油(00857)跌超4%领跌石油股 周二国际油价大幅下跌 连续下跌,智通财经
1337,2021-07-07,公用事业行业数据周报,新浪
1338,2021-07-07,具体费用详情请咨询4006-930-888转5或0791-86218778。,用益信托网
1339,2021-07-07,首批“创一流”示范央企成效显着 后续工作路径浮现,上证报
1340,2021-07-07,央企如何创建世界一流？ 国资委概括三大重要方面,第一财经
1341,2021-07-06,央企如何创建世界一流？国资委概括为“三个领军、三个领先、三个典范”,第一财经
1342,2021-07-06,中国石油：“三供一业”移交等剥离企业办社会职能基本完成,经济观察报
1343,2021-07-06,北向资金今日小幅净卖出0.6亿元，士兰微、中国中免、比亚迪等净卖出超3亿元,Wind
1344,2021-07-06,供需两旺！化工景气度高企，中报迎高光时刻,Wind
1345,2021-07-06,昆仑信托原董事长卸任 党委书记王增业挂帅 董监高成员变化,中国网
1346,2021-07-06,防水行业重大事项点评：联合集采 三方共赢,新浪
1347,2021-07-06,恒生指数低开0.02%报28136点 石油股续涨中石油(00857)高开1.56%,凤凰网
1348,2021-07-05,两网、五大发电、六小豪门、三桶油斥巨资入局这个新领域！,国际能源网
1349,2021-07-05,2张图一览661家半年报业绩预告，这些亏损公司股、债需警惕！,Wind
1350,2021-07-05,石油股早盘普涨 中国石油股份(00857)涨2.9% 中石油中石化上半年合计利润预期达千亿元,和讯
1351,2021-07-05,恒指转涨，有色金属、石油股涨幅居前,Wind
1352,2021-07-05,“两桶油”日赚5亿 加码氢能重构成长曲线,北极星电力
1353,2021-07-05,659家公司预告上半年业绩 69.95%报喜,证券之星
1354,2021-07-05,中国石油西南油气田上半年累计生产天然气超176亿方,国际燃气网
1355,2021-07-04,中报行情来了？最高增长81808%！周期股业绩大面积预喜,21世纪经济报道
1356,2021-07-04,港股观察：中国石油今年涨幅居港股蓝筹首位，海底捞表现最差,Wind
1357,2021-07-04,“两桶油”领衔，周期股半年报大面积预喜！这家玻璃上市公司却在业绩预增公告中提示风险,期货日报
1358,2021-07-03,公司中标的中石油压裂车共有多少台?杰瑞股份：20台常规压裂设备,每日经济新闻
1359,2021-07-03,我国最大碳酸盐岩整装气田累计产气726亿方,Wind
1360,2021-07-03,我国最大碳酸盐岩整装气田累计产气726亿方,格隆汇
1361,2021-07-03,“两桶油”上半年扭亏为盈 净利润合计达到815.14亿元至985.14亿元,北京日报
1362,2021-07-03,基础化工行业周报：2021H1化工上市企业涨跌幅出炉 2021H2看好具有确定性的景气子行业,光大证券
1363,2021-07-03,半导体材料行业跟踪报告之三：六部门发文推动制造业优质企业发展 关注半导体材料等关键领域成长空间,光大证券
1364,2021-07-03,两桶油扭亏为盈，上半年净赚千亿，油价越涨两桶油就赚的越多吗？,搜狐
1365,2021-07-02,这家央企背景信托更换掌门人！新近透露目标，2025年要进行业第一梯队,信托百佬汇
1366,2021-07-02,一语道破|产油国谈不拢，刚刚多赚逾千亿的“两桶油”前景是喜是忧？,财华社
1367,2021-07-02,今日能源看点：李伟任山东能源集团党委书记、董事长！上海市发布2021年节能减排和应对气候变化重点工作安排！,国际能源网
1368,2021-07-02,两桶油上半年净赚1000亿上热搜！网友：92号汽油都7块了,快科技
1369,2021-07-02,好日子来了！“两桶油”上半年净利增长超千亿，油市来到十字路口,21世纪经济报道
1370,2021-07-02,看头部互联网加油App如何较劲？光汇石油旗下的云油,中经导报
1371,2021-07-02,一则消息引发A股暴跌 连续下跌,证券之星
1372,2021-07-02,中石油、中石化半年狂赚近1000亿，油价已涨9次，7月继续？,时代周报
1373,2021-07-02,大跌之下，两桶油竟成了避风港？,星空财富
1374,2021-07-02,简直印钞机！今年已经暴赚1200亿！这个板块逆势大涨，年内涨超60%！股民：放弃偏见，迎接王者归来！,雪球
1375,2021-07-02,中石油或将交出7年来最佳半年报 国际油气巨头上半年领跑市场,21世纪经济报道
1376,2021-07-02,打了“翻身仗”！“两桶油”上半年日均赚5亿元,环球老虎财经
1377,2021-07-02,海通证券公用事业数据周报,新浪
1378,2021-07-02,5000亿免税龙头放量大跌，白酒股全线回调！发生了什么？ 连续下跌,上游新闻
1379,2021-07-02,中国石油(601857)：预计2021H1同比扭亏,新浪
1380,2021-07-02,日赚4.95亿元，“两桶油”高开低走！有色金属逆市领涨,Wind
1381,2021-07-02,日赚4.95亿元，“两桶油”高开低走！有色金属板块逆市领涨,中证报
1382,2021-07-02,白酒股全线回调，稀土永磁概念股却嗨了 发生了什么？机构火线解盘,证券时报网
1383,2021-07-02,俄罗斯：油价可能200美元！两桶油半年净赚近1000亿，油气股逆势大涨网友炸锅,和讯
1384,2021-07-02,解盘：权重低迷，稀土永磁、电解液、稀有金属略涨,Wind
1385,2021-07-02,油市回暖，“两桶油”上半年净利较去年同期增加1500亿元,澎湃新闻
1386,2021-07-02,日评：LNG价格个别上行中石油原料气供应量恢复,百川盈孚
1387,2021-07-02,牛熊异动丨中国石油购证涨超23%，油价创近3年新高,金融界
1388,2021-07-02,早盘石油股高开上涨 中石油(00857)升4.23%领涨板块,和讯
1389,2021-07-02,港股异动：“两桶油”齐涨，2021年上半年净赚近1000亿,证券之星
1390,2021-07-02,三大指数走弱创业板指跌逾2% 采掘服务走强,网易
1391,2021-07-02,国际油价向好加之两桶油发盈喜 石油股开盘集体强势 中石油(00857)涨3.44%,和讯
1392,2021-07-02,半年报预告扭亏为盈 中国石油大涨超3%,第一财经
1393,2021-07-02,中石油昆仑资本揭牌！聚焦CCS/CCUS等前沿技术 助力提升新能源业务比重,北极星电力
1394,2021-07-02,恒生指数高开0.11%报28859点 石油股走强中石油(00857)涨3.44%,凤凰网
1395,2021-07-02,双双同比扭亏！A股“两桶油”合计盈利预增或至千亿元，周期股迎爆发？,资本邦
1396,2021-07-02,石油股集体高开 中石油及中石化上半年扭亏为盈,新浪
1397,2021-07-02,港股异动 | “三桶油”集体高开 中石油(00857)、中石化(00386)上半年扭亏为盈 OPEC+增产或逊预期,智通财经
1398,2021-07-02,“两桶油”扭亏为盈：中石油两月涨超29%从此不再“问君能有几多愁”？,财联社
1399,2021-07-02,早评：沪指跌0.53% 采掘服务板块领涨,网易
1400,2021-07-02,港股“三桶油”高开中国石油涨超3%,格隆汇
1401,2021-07-02,【行情】石油股开盘强势，通源石油、潜能恒信、洲际油气、博迈科等集体高开，中国石油高开2.1%，中国石化高开1.62%,金十数据
1402,2021-07-02,原油价格大幅下行风险，炼油和化工景气度下行风险。,光大证券
1403,2021-07-02,中国石油(601857)2021年半年度业绩预增点评：油价上行提升公司盈利能力 炼化改善凸显竞争优势,光大证券
1404,2021-07-02,上证指数低开0.53%，石油板块走强,Wind
1405,2021-07-02,【行情】港股开盘，恒指高开0.11%，中石油、中石化双双业绩预增开盘走高，生物医药、地产等板块普涨,金十数据
1406,2021-07-02,恒指开盘涨0.11%，医药、能源股领涨大市,Wind
1407,2021-07-02,7月2日六家公司公告出现利好:中国石化、中国石油上半年净利润预增,证券之星
1408,2021-07-02,中国石油长庆神木气田一井组喜获“七胞胎”高产井－国务院国有资产监督管理委员会,国资委
1409,2021-07-02,“两桶油”中报预喜——道达早评,每日经济新闻
1410,2021-07-02,油价震荡上行，看好化工行业二季度业绩表现,银河证券
1411,2021-07-02,港股公告精选：石化双雄业绩强劲,Wind
1412,2021-07-02,期市投资参考：钢铁价格弱势震荡，预计7月份市场需求继续偏紧,Wind
1413,2021-07-02,【盈喜】中石油(00857.HK)料中期扭亏为盈,财华社
1414,2021-07-02,【中证盘前】“两桶油”预计上半年扭亏为盈；华昌化工上半年净利预增超60倍；长电科技净利预增249%,中证报
1415,2021-07-02,"""两桶油""半年净赚近1000亿！周期股业绩持续爆发，股民收益能继续飞吗？",证券时报
1416,2021-07-02,财经早报：上半年房地产调控超234次 1只新股今日申购,新浪
1417,2021-07-02,港股盘前必读：油价上涨刺激“两桶油”上半年大幅扭亏,Wind
1418,2021-07-02,“油王”半年赚近千亿，七成公司业绩预喜！,Wind
1419,2021-07-02,石化双雄业绩强劲 上证50力挺大盘,财富动力网
1420,2021-07-02,【银河化工任文坡/林相宜】行业动态 2021.6丨油价震荡上行，看好行业Q2业绩表现,中国银河证券研究
1421,2021-07-02,赚嗨了！两桶油扭亏为盈 半年净赚近1000亿 周期股业绩持续爆发,券商中国
1422,2021-07-02,“两桶油”上半年一天净赚5亿 “十四五”加码氢能,全景网
1423,2021-07-02,"""两桶油""扭亏为盈:半年净赚近1000亿 股民收益能继续飞吗？",券商中国
1424,2021-07-01,两桶油半年暴赚1200亿 百万股民疯狂：明天涨停,快科技
1425,2021-07-01,中国石油上半年净利润预增750亿元-900亿元 同比扭亏为盈,上证报
1426,2021-07-01,格隆汇港股聚焦(07.01)︱中石油、中石化预计上半年大幅扭亏；中升控股拟13亿美元收购怡和旗下仁孚中国全部股权,格隆汇
1427,2021-07-01,油气产品需求增长，中国石油预计上半年扭亏为盈,第一财经
1428,2021-07-01,7月2日上市公司重要公告集锦：“两桶油”上半年业绩预告双双扭亏为盈,证券日报之声
1429,2021-07-01,晚间重要公告2021年7月1日星期四,Wind
1430,2021-07-01,120万股民嗨了！两桶油业绩火爆，半年暴赚1200亿！网友：要起飞？,中国基金报
1431,2021-07-01,中石油(00857.HK)：上半年业绩预计扭亏为盈 同比增长750亿元-900亿元,格隆汇
1432,2021-07-01,中国石油：预计上半年净利将增加750亿元-900亿元同比扭亏为盈,格隆汇
1433,2021-07-01,财联社7月1日讯，中国石油在港交所公告，预计上半年净利润将增加750亿元-900亿元，同比扭亏为盈。,财联社
1434,2021-07-01,中国石油：预计上半年实现扭亏为盈，净利润增加750亿元到900亿元,Wind
1435,2021-07-01,中石油：本公司预计2021上半年实现归属于本公司股东的净利润与上年同期相比，将实现扭亏为盈，增加人民币750亿元到900亿元,金十数据
1436,2021-07-01,私募李驰回应清仓中国平安：卖出不代表看空，而是有了更好的机会,Wind
1437,2021-07-01,A股融资融券日报：两融余额增加47.82亿元（6月30日）,Wind
1438,2021-07-01,重磅！中国石油西南油气田领导班子调整,国际燃气网
