,2021-12-31,年终盘点|医药2021：白马纷纷倒下 创新药走出温室 医改重构医药投资价值逻辑,财联社
845,2021-05-28,权益类基金仓位降至年内最低位，公募调仓瞄准五行业,Wind
846,2021-05-28,长春高新：鼻喷流感疫苗已经开始生产,每日经济新闻
847,2021-05-28,理财日报：机构、股东、高管争相买入这些业绩暴增股,中金在线
848,2021-05-28,基金理财日报：新消费趋势？众多公募基金经理哄抢“榨菜茅”,中金在线
849,2021-05-28,A股资金流向（5月28日）：券商龙头持续获青睐,Wind
850,2021-05-28,长期持股究竟赚的什么钱？,雪球
851,2021-05-28,长春高新(000661)股票行情 机构建议把握7月做多窗口！,至诚财经
852,2021-05-28,百亿生长激素市场争夺战一触即发，集采压力之下，长春高新还能一家独大多久？,华夏时报
853,2021-05-28,基金重仓股长春高新闪崩 明星经理刘彦春一季度新进或亏损2.5亿,新浪
854,2021-05-28,51股获北向资金加仓超亿元,证券时报网
855,2021-05-28,A股融资融券日报：两融余额增加73.28亿元（5月27日）,Wind
856,2021-05-28,5家上市公司获券商密集调研，机构建议把握7月做多窗口,Wind
857,2021-05-27,主力资金：电子行业受资金热捧 超10亿资金砸盘医药白马,新浪
858,2021-05-27,A股资金流向（5月27日）：资金大幅涌入芯片龙头股,Wind
859,2021-05-27,近一周机构大量调研长春高新、安科生物,鲸平台
860,2021-05-27,创新药/医疗器械/生物医药…八大医药指数，未来谁会更牛？,养基司令
861,2021-05-27,长春高新：敦化PEG试生产已完毕，目前在等待监管部门对于新旧配方对比等进行的相关审批,每日经济新闻
862,2021-05-26,生长激素龙头长春高新的烦恼：生长激素领域吃独食局面将终结,腾讯网
863,2021-05-26,【基金交易日报】博时国泰新基金延长募集，南方聚利大幅溢价50%，嘉实洪流新基金募资40亿元,新浪
864,2021-05-26,生长激素集采“迷雾”下，长春高新股价狂跌，董事长紧急增持5700股,新浪医药
865,2021-05-26,2天市值暴跌超300亿 ！长春高新火速回应难挽人心，资金在担忧什么？ 连续下跌,证券时报网
866,2021-05-26,“长高针”纳入集采？长春高新又大跌，后集采时代药企怎么办,奥一网
867,2021-05-26,长春高新大跌基金浮亏78亿元 300多家机构仍前往调研 连续下跌,第一财经
868,2021-05-26,安科生物被241家机构调研，这个行业太暴利！,Ofweek
869,2021-05-26,生物制剂带量采购，要来了,赛柏蓝
870,2021-05-26,“均瑶系”大东方9倍溢价聚焦“小个子长高”，自身净利率竟不到2%,搜狐
871,2021-05-26,【医药】集采规则与品类多样探索，处方外流再度提振――医药行业月报——看好,渤海证券研究
872,2021-05-26,电鳗快报|董事长增持5700万股 16省联合带量采购成压垮长春高新的一根稻草？,电鳗快报
873,2021-05-25,安科回应“生长激素进集采”传闻：没接到通知，也不算坏事，可借机抢抢市场,经济观察报
874,2021-05-25,晚间重要公告2021年5月25日星期二,Wind
875,2021-05-25,董事长紧急增持5700股，“药茅”长春高新止跌回稳，董秘称集采影响有限,证券之星
876,2021-05-25,长春高新部分董事、监事增持公司股份,上证报
877,2021-05-25,200亿市场“危机四伏”！生长激素能否真的被纳入集采？,药智网
878,2021-05-25,这些方向，吸引了大量的机构调研,格隆汇
879,2021-05-25,医药生物行业双周报,新浪
880,2021-05-25,长春高新：董事长马骥、监事赵树平合计增持6800股,财联社
881,2021-05-25,长春高新(000661.SZ)：2名董事及监事合计增持2.33万股,格隆汇
882,2021-05-25,涨超10000%的牛股连续下跌！与集采有关？,医药经济报
883,2021-05-25,调研记录|长春高新（000661.SZ）：预计生长激素未来在民营医疗机构销售占比会提升,智通财经
884,2021-05-25,天风证券：长春高新（000661.SZ）消费升级助力生长激素持续高增长，维持“买入”评级,智通财经
885,2021-05-25,医药生物行业周观点：板块内分化明显 重个股轻指数,新浪
886,2021-05-25,北向资金大幅加仓股名单,中财网
887,2021-05-25,80家公司遭重要股东减持涉及金额56.92亿元（附股）,证券时报网
888,2021-05-25,30股获20家以上机构调研 长春高新最受关注,证券时报网
889,2021-05-25,A股融资融券日报：两融余额增加58.06亿元（5月24日）,Wind
890,2021-05-25,北向资金动向盘点：逆市加仓医药,Wind
891,2021-05-25,生长激素龙头的远虑和近忧,阿尔法工场研究院
892,2021-05-25,逾60家公司拟“A拆A”，母公司盈利能力或是成败关键,Wind
893,2021-05-25,“猪茅”大跌“油茅”大涨，核心资产分化或将持续,Wind
894,2021-05-25,集采传言叠加股东减持，“东北茅台”今日继续暴跌 减持股份,国际金融报
895,2021-05-24,集采来袭，龙头公司股价狂泻，生长激素60亿大市场会全军覆没吗？,华尔街见闻
896,2021-05-24,【一语道破】再度暴跌！两天市值蒸发290亿元，长春高新“白马失蹄”？ 连续下跌,财华社
897,2021-05-24,长春高新罕见跌停，重组人生长激素拟集采影响这么大？,贝壳财经
898,2021-05-24,长春高新怎么了？以日本为例论集采和医药股的确定性,证券之星
899,2021-05-24,长春高新收跌5.77% 分析称医药板块估值依旧过高,中新经纬
900,2021-05-24,3400亿巨头突然闪崩 发生了什么？,证券之星
901,2021-05-24,长春高新(000661)股票行情 第二大股东疯狂“套现”19亿 减持股份,至诚财经
902,2021-05-24,东吴证券--医药生物行业：广东省拟对重组生长激素集采影响有限，相关标的建议积极关注【行业研究】,金融界股吧
903,2021-05-24,2000亿东北“大白马”跌停了，传闻“砸崩”？,大猫财经
904,2021-05-24,大白马又被杀！3000亿猪茅闪崩跌停，东北药茅大跌,Wind
905,2021-05-24,A股两大白马崩跌！“东北药茅”长春高新一度跌超8%牧原股份触及跌停,华尔街见闻
906,2021-05-24,机构追涨长源电力 游资抄底长春高新|板块龙虎榜,第一财经
907,2021-05-24,东莞证券：长春高新（000661.SZ）大股东减持，公司成长性不改，维持“推荐”评级,智通财经
908,2021-05-24,每日“药”闻| 长春高新“辟谣”生长激素集采传言；金斯瑞获1500万美元里程碑款,读懂财经
909,2021-05-24,“东北药茅”逼近跌停，集采传闻来袭，股东套现近20亿 减持股份,腾讯网
910,2021-05-24,长春高新跌近8% 成交额超40亿元,e公司
911,2021-05-24,东莞证券维持长春高新推荐评级，事件点评：大股东减持，公司成长性不改,每日经济新闻
912,2021-05-24,上周明星基金经理扎堆调研上市公司名单出炉 更有101家机构调研了长春高新,财联社
913,2021-05-24,长春高新盘中快速上涨,新浪
914,2021-05-24,【即时解盘】三大指数开盘涨跌不一创业板指涨0.5%,中国经济网
915,2021-05-24,快讯：集采阴影挥之不去 2000亿医药大白马长春高新开盘跌逾7%,新浪
916,2021-05-24,长春高新等9股获融资净买入超亿元,证券时报网
917,2021-05-24,长春高新等9只个股融资净买入额超1亿元,第一财经
918,2021-05-24,A股融资融券日报：两融余额减少24.62亿元（5月21日）,Wind
919,2021-05-24,A股早报2021年5月24日星期一,Wind
920,2021-05-24,“利空”袭来股价跌停 300余家机构调研长春高新,证券时报
921,2021-05-24,“东北茅”惊现19亿元大宗交易 前十大股东有人出货！百亿限售刚刚解禁 到 解禁,发现网
922,2021-05-24,2000亿“东北茅台”闪崩跌停！高瓴易方达等300家机构紧急调研,Wind
923,2021-05-24,突发利空:长春高新罕见闪崩跌停 高瓴易方达等300家机构紧急调研 连续下跌,中国基金报
924,2021-05-24,"突发利空！2000亿“东北茅台”罕见闪崩跌停，近6万股民懵了！高瓴易方达等300家机构紧急调研！发生了什么？公司回应，网友炸了！
连续下跌",中国基金报
925,2021-05-24,股价跌停牵动市场 300余家机构调研长春高新,全景网
926,2021-05-23,周末影响A股十大事件来了，券商最新研判：挑战4000点！,Wind
927,2021-05-23,2000亿医药巨头罕见跌停引关注，300家机构盘后紧急调研，重点关注的问题是这些,e公司
928,2021-05-23,2000亿医药巨头长春高新罕见跌停引关注 300家机构盘后紧急调研,e公司
929,2021-05-23,52股本周创新高14股获北向资金抢筹,证券时报网
930,2021-05-22,买一手长春高新有多难？,格隆汇
931,2021-05-22,长春高新8个月来首次跌停，“贵族股”还是不是佳肴？,重庆商报
932,2021-05-22,"罕见跌停！1800亿""东北茅台""突然崩了，发生了什么？公司紧急召开投资者会议，高瓴也来了",券商中国
933,2021-05-22,医药与健康护理行业周报：新股上市浪潮 关注板块价值机会,新浪
934,2021-05-22,锂电池概念反复走强 资金获利出逃西藏矿业,财富动力网
935,2021-05-22,53只个股本周创历史新高，医药和锂电行业牛股频出,Wind
936,2021-05-21,国务院金融委出手，币圈又崩了，央行官员再喊话！,新浪
937,2021-05-21,长春高新回应跌停：国家层面集采可能性不大,每日经济新闻
938,2021-05-21,“东北茅台”长春高新罕见跌停，关于股东减持最新回应在这里 减持股份,第一财经
939,2021-05-21,公告精选丨股东金磊通过大宗交易减持近2%，长春高新今日跌停,21世纪经济报道
940,2021-05-21,炸锅！二股东“跑了” 2000亿巨头跌停,中金在线
941,2021-05-21,深强沪弱 沪指重回箱体震荡 权重股轮动之后关注政策动向,大众证券报
942,2021-05-21,长春高新：公司未收到集中采购相关的正式书面文件和通知,每日经济新闻
943,2021-05-21,一纸传闻，2000亿东北“大白马”跌停，人均亏35万！第二大股东昨日套现19亿，刚刚公司回应了,每日经济新闻
944,2021-05-21,2000亿生长激素龙头长春高新放量跌停、曾让大妈暴赚100倍 怎么回事？,雪球
945,2021-05-21,2000亿大白马长春高新闪崩 被指为“元凶”的金磊是谁？ 连续下跌,新浪
946,2021-05-21,长春高新：近期国家推动生物药集中带量采购可能性不大,Wind
947,2021-05-21,长春高新举行投资者会议：生物药近期集采可能性不大 金磊近期不会再有减持,e公司
948,2021-05-21,晚间重要公告2021年5月21日星期五,Wind
949,2021-05-21,“闪崩”跌停的长春高新还有多少谜一样的大宗交易？ 连续下跌,环球老虎财经
950,2021-05-21,180倍大牛股放量跌停，19亿大宗交易卖方身份揭晓…生物疫苗股都在跌，啥情况？,证券时报
951,2021-05-21,6万股民遭“闷杀”：“东北茅台”长春高新跌停 或因生长激素被纳入集采,时代财经
952,2021-05-21,深港通十大成交活跃股排名（5月21日）,Wind
953,2021-05-21,6.6万股东瞬间气炸：1800亿医药白马长春高新跳水跌停 市值蒸发210亿 连续下跌,每日经济新闻
954,2021-05-21,"2000亿""大白马""放量跌停！啥原因？",中国基金报
955,2021-05-21,龙虎榜机构新动向：净买入12股净卖出5股,证券时报网
956,2021-05-21,长春高新回应生长激素集采传闻：未收到正式书面文件和通知,e公司
957,2021-05-21,与集采有关？生长激素龙头双双大跌，千亿医药“大白马”跌停 连续下跌,每日经济新闻
958,2021-05-21,长春高新跌停是由于集采？公司：暂无法证实或证伪相关文件,每日经济新闻
959,2021-05-21,1800亿大白马跌停，人均亏35万，“医药女神”旗下基金中招,和讯
960,2021-05-21,跌停板解密：3只前期强势股被大单抛售！（5月21日）,Wind
961,2021-05-21,大白马跌停！机构、北向资金出逃，游资却抢筹7.32亿元（名单）,21世纪经济报道
962,2021-05-21,5月21日龙虎榜解析：长春高新净买入额最多，还有20只个股被机构扫货,每日经济新闻
963,2021-05-21,龙虎榜|长春高新今日放量跌停两机构合计卖出3.58亿元,科创板日报
964,2021-05-21,长春高新(000661.SZ)：持股5%以上的金磊以大宗交易减持809.3221万股 减持股份,格隆汇
965,2021-05-21,长春高新：股东金磊减持约809.32万股 减持股份,每日经济新闻
966,2021-05-21,长春高新：近期股东金磊累计减持公司总股本的1.9997% 减持股份,e公司
967,2021-05-21,长春高新：股东金磊累计大宗交易减持1.9997%公司股份 减持股份,Wind
968,2021-05-21,“东北茅台”遭砸盘？股价闪崩，市值蒸发 204 亿，股友：太刺激了 连续下跌,ZAKER
969,2021-05-21,长春高新龙虎榜数据（5月21日）,Wind
970,2021-05-21,千亿大白马长春高新罕见跌停 发生了什么？,新浪
