,2021-12-31,北向资金年内加仓超4300亿元创历史新高，宁德时代全年净买入超300亿,Wind
1834,2021-02-10,鼠年户均赚10万，200多只股腰斩，最惨股户均亏损超50万！同样3600点，A股市值却翻番 亏损,证券时报
1835,2021-02-10,北向资金今日净卖出17.8亿元，贵州茅台遭净卖出近13亿元,Wind
1836,2021-02-10,鼠年消费者服务、食品饮料行业暴涨超130%,第一财经
1837,2021-02-10,“茅指数”狂飙！贵州茅台大涨近6%，顺丰涨停了,中国基金报
1838,2021-02-10,鼠年收官股民人均大赚14万，最牛A股暴涨14倍,中国基金报
1839,2021-02-10,鼠年收官股民人均大赚14万：277股翻倍 最牛A股暴涨14倍,中国基金报
1840,2021-02-10,中国中免、美的、牧原、万华化学、药明康德、爱尔眼科等明星股盘中均创新高,Wind
1841,2021-02-10,2大消息引爆白酒股,中证报
1842,2021-02-10,“茅指数”集体狂飙！还有万亿资金等候进场,上证报
1843,2021-02-10,3万亿股王向中小股东低头，发生了什么？,Wind
1844,2021-02-09,大消费组周观点：就地过年关注本地服务消费 及白酒等消费品,新浪
1845,2021-02-09,北向资金 | 合计净流入26.24亿元，隆基股份、五粮液、立讯精密、中国中免净买入额居前,上游新闻
1846,2021-02-09,68只股股价创历史新高,证券时报网
1847,2021-02-09,“女人茅台”火了！这些基金关注女性消费,Wind
1848,2021-02-09,北向资金两日扫货近160亿，宁德时代超18亿买入,21世纪经济报道
1849,2021-02-09,对话基金经理系列 | 华宝基金胡戈游：聚焦大消费赛道，精选景气行业龙头,招商定量任瞳团队
1850,2021-02-09,北向资金连续两日扫货近160亿元 宁德时代被买入超18亿元,21世纪经济报道
1851,2021-02-09,63股获券商买入评级 金晶科技目标涨幅达80.54%,Wind
1852,2021-02-09,商贸社服行业周报：本地过节政策放松利好 餐饮旅游持续领涨,新浪
1853,2021-02-08,北向资金今日净流入79亿元，净买入宁德时代18.83亿元,第一财经
1854,2021-02-08,51只股股价创历史新高,证券时报网
1855,2021-02-08,北向资金今日净买入79.3亿元，继续猛攻新能源,Wind
1856,2021-02-08,消费行业周报：离岛免税开通邮寄送达 1月离岛客单价明显提升,新浪
1857,2021-02-08,消费产业周报：本地消费活跃 静待牛年开启,新浪
1858,2021-02-08,中国中免、兴业银行、牧原股份、荣盛石化、汇川技术等明星股盘中均创新高,Wind
1859,2021-02-08,安信证券--餐饮旅游行业周报：离岛免税迎旺季，中免高市占率地位稳固【行业研究】,金融界股吧
1860,2021-02-08,中国中免向东，上海机场向西,环球旅讯
1861,2021-02-08,社会服务行业2月投资策略：继续把握Q1业绩确定性，底部增配低估值龙头,国信研究
1862,2021-02-08,酒店旅游板块走势活跃 西域旅游华天酒店等大涨,证券时报网
1863,2021-02-08,晨会聚焦210208重点关注社会服务行业、家电行业、免税行业、金融IT行业、计算机行业、通信行业,国信研究
1864,2021-02-08,上海机场：一场迟来的大跌,锦缎
1865,2021-02-08,复盘11年A股走势：节后8大板块成最大赢家,证券时报网
1866,2021-02-08,飞亚达(000026)2020年业绩快报点评：名表高增促业绩增长 内部提效+渠道拓展仍有看点,新浪
1867,2021-02-07,【民生研究】周观点汇总：整体披露率小幅上升，净利润增速环比显着改善,MS研究
1868,2021-02-07,社会服务行业周报：邮寄送达、返岛提取政策落地 助推离岛免税消费便利化,新浪
1869,2021-02-07,交通运输行业周报：触底反弹 砥砺前行,新浪
1870,2021-02-07,兴证策略风格与估值系列153：把握确定性 消费和绩优风格领涨,新浪
1871,2021-02-07,社会服务行业-免税行业专题：海南免税体系的演进层次和规模测算,新浪
1872,2021-02-05,北向资金重新加码白酒股，洋河股份净买入额创历史新高,Wind
1873,2021-02-05,中国中免、智飞生物、片仔癀、阳光电源等明星股刷新历史新高,Wind
1874,2021-02-05,2020年基金四季报专题研究之二：基金画像 短跑健将、长期赢家、头部玩家买什么？,新浪
1875,2021-02-05,快讯：旅游板块大幅拉升 中国中免涨幅逾7%,新浪
1876,2021-02-05,茅台直逼3万亿！各种“茅”飙新高，千亿白马跌停,中国基金报
1877,2021-02-05,旅游板块涨幅明显 机构：就地过年政策对各子板块影响不一丨牛熊眼,第一财经
1878,2021-02-05,旅游股表现强势，华天酒店开盘秒板,Wind
1879,2021-02-05,49股获券商买入评级 美格智能目标涨幅达103.77%,Wind
1880,2021-02-05,【早安新时代】晨会早读2021/02/05： 今日关注科大讯飞 、中国中免、宁德时代,新时代证券研究
1881,2021-02-04,海南离岛免税成绩单亮眼，数字货币又有新消息丨明日主题前瞻,第一财经
1882,2021-02-04,中国中免(601888)：Q4上机租金返还落地 整体业绩符合预期,新浪
1883,2021-02-04,中银证券--社会服务行业2020Q4基金持仓点评：持股比例维持高位，基金积极拥抱免税；板块内部分化，马太效应明显【行业研究】,金融界股吧
1884,2021-02-04,海通证券研究所早报,新浪
1885,2021-02-04,融资客青睐12股，海亮股份买入占比高达55.89%,Wind
1886,2021-02-04,【金工】基金重仓股行业配置测试及行业配置模型更新――主动量化选股月报,渤海证券研究
1887,2021-02-04,中国中免(601888)：海南免税购物增加提货方式 有望提升购物体验和转化率,广发证券
1888,2021-02-04,社服行业投资周报：中免去年盈利61亿增32%超预期 继续把握免税黄金赛道机遇,新浪
1889,2021-02-04,中国中免(601888)：免税黄金赛道 龙头强势领跑,新浪
1890,2021-02-03,中国中免(601888)：邮寄送达+租金减免 打开成长天花板,新浪
1891,2021-02-03,茅台继续创新高，大市值起舞小市值垫底,Wind
1892,2021-02-03,东兴证券--中国中免：离岛免税有望持续放量，租金减免业绩显着改善【公司研究】,金融界股吧
1893,2021-02-03,解盘：消费、金融拉指数，稀土、疫苗、猪鸡肉领涨,Wind
1894,2021-02-03,快讯：旅游板块异动拉升 中国中免涨超5%,新浪
1895,2021-02-03,【行情】景点及旅游板块拉升，中国中免涨5%，众信旅游、大连圣亚、中青旅、天目湖等跟涨,金十数据
1896,2021-02-03,旅游板块盘中发力，中国中免大涨5%续创新高,Wind
1897,2021-02-03,上海机场又一字跌停，封单82万手，股灾时都没这样 连续下跌,e公司
1898,2021-02-03,A股融资融券日报：两融余额增加18.01亿元（2月2日）,Wind
1899,2021-02-03,8股获融资净买入超亿元 中国中免居首,第一财经
1900,2021-02-03,天风证券给予中国中免买入评级，全年销售强劲，核心利润符合预期，免税龙头优势显着,每日经济新闻
1901,2021-02-03,【东北社服李慧/李森蔓】中国中免（601888）业绩预告点评：离岛+线上驱动高增，租金冲回增厚业绩,东北证券研究所
1902,2021-02-03,绩差股现原形遭重创抱团松动后机构唯有“拉茅台买醉”?,第一财经
1903,2021-02-03,北向资金持仓渐趋均衡化,Wind
1904,2021-02-03,上海机场大幅让利后两跌停 其他机场免税谈判在路上,证券时报
1905,2021-02-03,抗跌股呈现三大特征25股获10家以上基金持仓,证券时报
1906,2021-02-02,突发！千亿机场龙头连封跌停，最牛基金经理也“踩雷”？ 重仓股票异动,新浪
1907,2021-02-02,张坤重仓千亿白马股连续两日跌停 机场免税业务“旱涝保收”神话破灭,时代在线
1908,2021-02-02,直接拿走商家40%多的收入当租金，最强“包租公”好日子到头？股价暴跌市值蒸发近300亿 盈利能力下降,新浪
1909,2021-02-02,"冰火两重天！6500亿中国中免站上最高峰，大白马上海机场惨遭两跌停，""公募一哥""张坤踩雷，未来或迎价值坑？ 重仓股票异动",金融界
1910,2021-02-02,上海机场连续两天一字跌停：去年减租七成 业绩预亏近12.9亿元 预亏,证券日报网
1911,2021-02-02,市值蒸发超200亿元上海机场连续跌停背后 连续下跌,经济观察报
1912,2021-02-02,基金经理年终奖7000万？抱团股笑了，6000亿巨头创新高,中国基金报
1913,2021-02-02,租金减免业绩显着改善 中国中免涨逾8%再创新高,证券时报网
1914,2021-02-02,A股收盘：深成指、创业板指均涨超2% 泸州老窖大涨9% 创历史新高,英为财情
1915,2021-02-02,A股收盘综述：上证指数涨0.81%，创业板指涨超2%,Wind
1916,2021-02-02,众信旅游(002707)：商誉减值拖累全年业绩；积极探索业务转型 资产异常,新浪
1917,2021-02-02,【东吴社服.汤军 | 中国中免】业绩预告点评：深耕离岛驱动高增， 上机租金优化提升盈利,东吴社服浓汤宝
1918,2021-02-02,直接拿走商家40%多的收入当租金，最强“包租公”好日子到头？股价暴跌市值蒸发289亿 盈利能力下降,每日经济新闻
1919,2021-02-02,中国中免、片仔癀、泸州老窖、荣盛石化等明星股再创历史新高,Wind
1920,2021-02-02,长城证券--商贸零售行业周报2021年第2期：王府井拟吸收合并首商股份，建议关注低估值龙头【行业研究】,金融界股吧
1921,2021-02-02,东吴证券维持中国中免买入评级：深耕离岛驱动高增，上机租金优化提升盈利,每日经济新闻
1922,2021-02-02,群益证券(香港)--中国中免：离岛免税高景气+计提租金冲回，2020年业绩预增32%【公司研究】,金融界股吧
1923,2021-02-02,中国中免(601888)：新租金协议超预期 提升中免机场渠道盈利能力,新浪
1924,2021-02-02,销售每日AH推荐,新浪
1925,2021-02-02,震惊！张坤重仓股又吃一个跌停板！市值超千亿大白马，59只基金踩雷 重仓股票异动,Wind
1926,2021-02-02,中国中免(601888)：业绩增长符合预期 上机租金减免改善长期盈利,新浪
1927,2021-02-02,晨会纪要2021年第22期,国海证券
1928,2021-02-02,A股上午“核按钮”有点多:翻倍股早盘大跌 千亿大白马继续跌停 连续下跌,上证报
1929,2021-02-02,千亿白马股再跌停！59只基金集体踩雷，白酒又火了,中国基金报
1930,2021-02-02,A股午盘综述：上证指数涨0.55%，创业板指涨超2%,Wind
1931,2021-02-02,大行评级|大和：降首都机场(0694.HK)评级至“跑输大市”目标价5.4港元 投资评级恶化,格隆汇
1932,2021-02-02,旅游板块表现强势，中国中免涨超5%刷新历史新高,Wind
1933,2021-02-02,中国中免等26股获北向资金增持额超亿元,证券时报网
1934,2021-02-02,中国中免(601888)：海南免税继往开来 机场保底极大缓解,新浪
1935,2021-02-02,中国中免(601888)：盈利能力继续提升 规模优势渐成,西南证券
1936,2021-02-02,2月首日北向资金扫货34亿，哪些行业和个股最受青睐？（附名单）,21世纪经济报道
1937,2021-02-02,A股融资融券日报：两融余额减少18.24亿元（2月1日）,Wind
1938,2021-02-02,东吴证券--社服新消费行业周观察第三空间打造者：新式茶饮奈雪的茶vs现制咖啡星巴克【行业研究】,金融界股吧
1939,2021-02-02,深度*公司*中国中免(601888)：疫情下业绩逆势增长 护城河确保行业龙头,新浪
1940,2021-02-01,1300亿大白马被摁跌停！“公募一哥”张坤也“踩雷” 一日浮亏1.7亿 重仓股票异动,全景网
1941,2021-02-01,一纸协议，1400亿大白马跌停！到底什么情况？,上游新闻
1942,2021-02-01,上海机场还有未来吗？,格隆汇
1943,2021-02-01,上海机场一字板跌停，机构下调评级，“公募一哥”等多家机构或受牵连！ 连续下跌,红周刊
1944,2021-02-01,易方达张坤钟爱上海机场的逻辑以及上海机场的暴跌！ 连续下跌,环球老虎财经
1945,2021-02-01,113股获机构买入型评级 中国中免关注度最高,证券时报网
1946,2021-02-01,北上资金活跃股名单(2月1日),证券时报网
1947,2021-02-01,只因一张补充协议 1400亿“大白马”上海机场一字跌停 连续下跌,新浪
1948,2021-02-01,北向资金净流入逾34亿元，抢筹中国中免7.77亿元,第一财经
1949,2021-02-01,北向资金 | 合计净流入34.59亿元，中国中免、长江电力、隆基股份净买入居前,上游新闻
1950,2021-02-01,大消费组周观点：就地过年多方面影响消费 关注业绩确定性支撑,新浪
1951,2021-02-01,北上资金今日净买入中国中免7.77亿元,36氪
1952,2021-02-01,北向资金今日净买入34.59亿元，中国中免净买入额创历史新高,Wind
1953,2021-02-01,中银证券--中国中免：疫情下业绩逆势增长，护城河确保行业龙头【公司研究】,金融界股吧
1954,2021-02-01,太平洋--中国中免：中免业绩快报及上海机场免税店补充协议点评【公司研究】,金融界股吧
1955,2021-02-01,中国中免(601888)：20Q4盈利同比大幅增长 免税龙头受益渠道结构变化,广发证券
1956,2021-02-01,市场大事件 | 上海机场开盘一字跌停，“公募一哥”张坤损失惨重 连续下跌,36氪
1957,2021-02-01,中信证券：维持中国中免(601888.SH)买入评级 目标价307元,智通财经
1958,2021-02-01,寻找潜力C位新锐基金经理（一）：消费赛道,养基司令
1959,2021-02-01,寻找消费赛道潜力C位新锐基金经理，这些人物上榜,养基司令
1960,2021-02-01,西南证券--中国中免：盈利能力继续提升，规模优势渐成【公司研究】,金融界股吧
1961,2021-02-01,社服商贸/交通运输周报：如何看待上机与中免新签免税店补充协议？,新浪
1962,2021-02-01,1400亿大白马跌停，众兄弟跟跌！中金、高盛下调评级,e公司
